hour_index,timestamp,source_chunk,max_branch_pf_error_mw,max_bus_angle_error_deg,max_result_pg_error_mw,max_released_operator_error_mw,max_corrected_operator_error_mw,max_independent_nodal_residual_mw,reference_angle_error_deg,max_active_rated_branch_overload_mw,replay_passed
1956,2019-03-23T11:00:00,annual_1.mat,7.44648787076585e-12,1.9895196601282805e-13,6.849631972727366e-12,5.6843418860808015e-12,6.821210263296962e-12,7.496225862269057e-12,0.0,918.5507415442082,True
1957,2019-03-23T12:00:00,annual_1.mat,6.366462912410498e-12,1.2789769243681803e-13,6.139089236967266e-12,5.4569682106375694e-12,1.0913936421275139e-11,3.780087354243733e-12,0.0,826.5214343002974,True
1958,2019-03-23T13:00:00,annual_1.mat,6.423306331271306e-12,2.8421709430404007e-13,1.0885514711844735e-11,7.958078640513122e-12,8.640199666842818e-12,6.394884621840902e-12,0.0,753.0869582334899,True
1959,2019-03-23T14:00:00,annual_1.mat,9.379164112033322e-12,1.9895196601282805e-13,6.679101716144942e-12,6.480149750132114e-12,7.275957614183426e-12,5.7980287238024175e-12,0.0,720.3810805417536,True
1960,2019-03-23T15:00:00,annual_1.mat,4.092726157978177e-12,1.7053025658242404e-13,5.343281372915953e-12,5.002220859751105e-12,5.4569682106375694e-12,7.005951374594588e-12,0.0,720.2451963906767,True
1961,2019-03-23T16:00:00,annual_1.mat,6.650680006714538e-12,1.7053025658242404e-13,8.242295734817162e-12,8.640199666842818e-12,8.640199666842818e-12,5.300648808770347e-12,0.0,642.1490744128165,True
1962,2019-03-23T17:00:00,annual_1.mat,7.503331289626658e-12,2.2737367544323206e-13,5.6274984672199935e-12,7.048583938740194e-12,1.1368683772161603e-11,6.536993168992922e-12,0.0,668.5223615026787,True
1963,2019-03-23T18:00:00,annual_1.mat,6.480149750132114e-12,2.2737367544323206e-13,7.133849067031406e-12,7.275957614183426e-12,9.777068044058979e-12,9.549694368615746e-12,0.0,643.2637527720569,True
1964,2019-03-23T19:00:00,annual_1.mat,4.831690603168681e-12,1.1368683772161603e-13,4.206412995699793e-12,6.821210263296962e-12,6.821210263296962e-12,5.6843418860808015e-12,0.0,630.4464117574292,True
1965,2019-03-23T20:00:00,annual_1.mat,4.774847184307873e-12,1.9895196601282805e-13,4.661160346586257e-12,4.774847184307873e-12,4.547473508864641e-12,9.521272659185342e-12,0.0,546.7520166555659,True
1966,2019-03-23T21:00:00,annual_1.mat,8.071765478234738e-12,1.7053025658242404e-13,5.7838178690872155e-12,6.366462912410498e-12,9.777068044058979e-12,8.93862761586206e-12,0.0,456.5483107581671,True
1967,2019-03-23T22:00:00,annual_1.mat,6.195932655828074e-12,2.2737367544323206e-13,7.73070496506989e-12,8.185452315956354e-12,1.000444171950221e-11,5.9543481256696396e-12,0.0,528.1412028898252,True
1968,2019-03-23T23:00:00,annual_1.mat,9.72022462519817e-12,2.2737367544323206e-13,6.529887741635321e-12,6.821210263296962e-12,6.821210263296962e-12,9.563905223330949e-12,0.0,390.1278507738583,True
1969,2019-03-24T00:00:00,annual_1.mat,4.490630090003833e-12,1.4210854715202004e-13,7.645439836778678e-12,7.275957614183426e-12,7.048583938740194e-12,6.494360604847316e-12,0.0,282.4833165274363,True
1970,2019-03-24T01:00:00,annual_1.mat,6.0254023992456496e-12,1.9895196601282805e-13,7.30437932361383e-12,7.73070496506989e-12,8.86757334228605e-12,8.753886504564434e-12,0.0,201.46532791560492,True
1971,2019-03-24T02:00:00,annual_1.mat,5.4569682106375694e-12,1.4210854715202004e-13,7.702283255639486e-12,5.002220859751105e-12,6.821210263296962e-12,5.4569682106375694e-12,0.0,230.8807628008759,True
1972,2019-03-24T03:00:00,annual_1.mat,7.105427357601002e-12,2.2737367544323206e-13,9.407585821463726e-12,7.275957614183426e-12,7.73070496506989e-12,4.604316927725449e-12,0.0,176.99859651514026,True
1973,2019-03-24T04:00:00,annual_1.mat,5.059064278611913e-12,1.7053025658242404e-13,6.480149750132114e-12,7.275957614183426e-12,9.549694368615746e-12,7.73070496506989e-12,0.0,161.9759500760149,True
1974,2019-03-24T05:00:00,annual_1.mat,5.7411853049416095e-12,1.4210854715202004e-13,4.476419235288631e-12,8.185452315956354e-12,9.777068044058979e-12,6.963318810448982e-12,0.0,246.80684537967727,True
1975,2019-03-24T06:00:00,annual_1.mat,7.901235221652314e-12,2.5579538487363607e-13,1.050182163453428e-11,7.73070496506989e-12,9.549694368615746e-12,1.1311840353300795e-11,0.0,228.79083886520243,True
1976,2019-03-24T07:00:00,annual_1.mat,7.389644451905042e-12,1.9895196601282805e-13,7.30437932361383e-12,5.9117155615240335e-12,6.139089236967266e-12,3.240074875066057e-12,0.0,268.1138690188121,True
1977,2019-03-24T08:00:00,annual_1.mat,5.9117155615240335e-12,2.5579538487363607e-13,6.565414878423326e-12,6.59383658785373e-12,1.2505552149377763e-11,4.831690603168681e-12,0.0,360.248828727017,True
1978,2019-03-24T09:00:00,annual_1.mat,8.01492205937393e-12,1.9895196601282805e-13,5.158540261618327e-12,5.9117155615240335e-12,6.821210263296962e-12,1.2050804798491299e-11,0.0,424.06741638078836,True
1979,2019-03-24T10:00:00,annual_1.mat,7.503331289626658e-12,2.2737367544323206e-13,8.185452315956354e-12,7.73070496506989e-12,7.958078640513122e-12,7.617018127348274e-12,0.0,402.12713505204863,True
1980,2019-03-24T11:00:00,annual_1.mat,5.9117155615240335e-12,1.9895196601282805e-13,9.549694368615746e-12,6.366462912410498e-12,8.412825991399586e-12,5.8548721426632255e-12,0.0,408.8732654148864,True
1981,2019-03-24T12:00:00,annual_1.mat,6.423306331271306e-12,1.9895196601282805e-13,6.906475391588174e-12,6.366462912410498e-12,6.821210263296962e-12,6.30961949354969e-12,0.0,395.02736644114214,True
1982,2019-03-24T13:00:00,annual_1.mat,6.30961949354969e-12,2.5579538487363607e-13,1.0601297617540695e-11,9.549694368615746e-12,9.094947017729282e-12,5.286437954055145e-12,0.0,409.27835587154186,True
1983,2019-03-24T14:00:00,annual_1.mat,5.229594535194337e-12,2.2737367544323206e-13,8.86757334228605e-12,8.185452315956354e-12,1.000444171950221e-11,5.9685589803848416e-12,0.0,377.5879881932691,True
1984,2019-03-24T15:00:00,annual_1.mat,6.139089236967266e-12,1.9895196601282805e-13,1.2192913345643319e-11,8.185452315956354e-12,1.1823431123048067e-11,8.08597633294994e-12,0.0,445.03697126666566,True
1985,2019-03-24T16:00:00,annual_1.mat,5.172751116333529e-12,1.9895196601282805e-13,8.782308213994838e-12,6.821210263296962e-12,7.275957614183426e-12,8.199663170671556e-12,0.0,568.8452779421452,True
1986,2019-03-24T17:00:00,annual_1.mat,6.195932655828074e-12,1.7053025658242404e-13,5.314859663485549e-12,1.0459189070388675e-11,8.185452315956354e-12,8.128608897095546e-12,0.0,563.4229614022917,True
1987,2019-03-24T18:00:00,annual_1.mat,7.503331289626658e-12,2.5579538487363607e-13,1.1368683772161603e-11,7.275957614183426e-12,8.185452315956354e-12,3.723243935382925e-12,0.0,714.6379821884868,True
1988,2019-03-24T19:00:00,annual_1.mat,9.208633855450898e-12,1.4210854715202004e-13,3.979039320256561e-12,6.0254023992456496e-12,7.73070496506989e-12,1.1596057447604835e-11,0.0,701.7563607569355,True
1989,2019-03-24T20:00:00,annual_1.mat,5.286437954055145e-12,2.2737367544323206e-13,7.787548383930698e-12,4.547473508864641e-12,8.412825991399586e-12,3.694822225952521e-12,0.0,784.3012350294671,True
1990,2019-03-24T21:00:00,annual_1.mat,4.661160346586257e-12,2.2737367544323206e-13,1.1624479157035239e-11,7.73070496506989e-12,8.640199666842818e-12,1.0544454198679887e-11,0.0,761.2826041549151,True
1991,2019-03-24T22:00:00,annual_1.mat,6.480149750132114e-12,1.9895196601282805e-13,6.849631972727366e-12,6.366462912410498e-12,7.503331289626658e-12,6.0254023992456496e-12,0.0,568.7231794234741,True
1992,2019-03-24T23:00:00,annual_1.mat,6.934897101018578e-12,2.2737367544323206e-13,6.73594513500575e-12,9.549694368615746e-12,6.139089236967266e-12,8.128608897095546e-12,0.0,463.35507446331235,True
1993,2019-03-25T00:00:00,annual_1.mat,4.263256414560601e-12,1.1368683772161603e-13,5.7411853049416095e-12,5.4569682106375694e-12,6.252776074688882e-12,4.035882739117369e-12,0.0,423.2101231632014,True
1994,2019-03-25T01:00:00,annual_1.mat,7.44648787076585e-12,1.7053025658242404e-13,6.0822458181064576e-12,8.412825991399586e-12,6.934897101018578e-12,6.87805368215777e-12,0.0,428.83691045181683,True
1995,2019-03-25T02:00:00,annual_1.mat,5.002220859751105e-12,2.8421709430404007e-13,1.057287590811029e-11,7.73070496506989e-12,1.0231815394945443e-11,5.172751116333529e-12,0.0,401.3621822772502,True
1996,2019-03-25T03:00:00,annual_1.mat,8.498091119690798e-12,2.2737367544323206e-13,1.0118128557223827e-11,6.821210263296962e-12,1.0459189070388675e-11,3.296918293926865e-12,0.0,365.3244337814467,True
1997,2019-03-25T04:00:00,annual_1.mat,4.547473508864641e-12,1.2079226507921703e-13,6.87805368215777e-12,6.821210263296962e-12,7.048583938740194e-12,8.327560863108374e-12,0.0,310.0811941183067,True
1998,2019-03-25T05:00:00,annual_1.mat,4.888534022029489e-12,2.2737367544323206e-13,8.128608897095546e-12,8.640199666842818e-12,1.0231815394945443e-11,4.604316927725449e-12,0.0,445.57800033273975,True
1999,2019-03-25T06:00:00,annual_1.mat,5.343281372915953e-12,1.9895196601282805e-13,6.565414878423326e-12,9.094947017729282e-12,7.958078640513122e-12,5.059064278611913e-12,0.0,718.1618128024118,True
2000,2019-03-25T07:00:00,annual_1.mat,4.888534022029489e-12,2.1316282072803006e-13,7.361222742474638e-12,7.048583938740194e-12,6.480149750132114e-12,5.158540261618327e-12,0.0,1070.2646217264235,True
2001,2019-03-25T08:00:00,annual_1.mat,4.462208380573429e-12,1.4210854715202004e-13,2.9558577807620168e-12,5.4569682106375694e-12,6.991740519879386e-12,6.394884621840902e-12,0.0,1172.003251930672,True
2002,2019-03-25T09:00:00,annual_1.mat,5.115907697472721e-12,1.9895196601282805e-13,7.560174708487466e-12,8.412825991399586e-12,8.86757334228605e-12,4.774847184307873e-12,0.0,1178.0983084022375,True
2003,2019-03-25T10:00:00,annual_1.mat,4.604316927725449e-12,1.4210854715202004e-13,3.524291969370097e-12,6.59383658785373e-12,4.547473508864641e-12,4.263256414560601e-12,0.0,1152.9606877568942,True
2004,2019-03-25T11:00:00,annual_1.mat,7.389644451905042e-12,1.7053025658242404e-13,7.688072400924284e-12,6.366462912410498e-12,6.366462912410498e-12,7.759126674500294e-12,0.0,1043.2850167714323,True
2005,2019-03-25T12:00:00,annual_1.mat,6.195932655828074e-12,1.9895196601282805e-13,9.748646334628575e-12,7.73070496506989e-12,8.185452315956354e-12,1.1254996934439987e-11,0.0,1111.7502144316322,True
2006,2019-03-25T13:00:00,annual_1.mat,6.991740519879386e-12,1.9895196601282805e-13,6.16751094639767e-12,9.549694368615746e-12,9.322320693172514e-12,5.9401372709544376e-12,0.0,1000.1143432551189,True
2007,2019-03-25T14:00:00,annual_1.mat,6.87805368215777e-12,2.5579538487363607e-13,9.15179043659009e-12,6.821210263296962e-12,6.366462912410498e-12,5.144329406903125e-12,0.0,931.2337954365833,True
2008,2019-03-25T15:00:00,annual_1.mat,7.105427357601002e-12,2.2737367544323206e-13,1.1709744285326451e-11,9.549694368615746e-12,9.094947017729282e-12,7.048583938740194e-12,0.0,927.5950046910677,True
2009,2019-03-25T16:00:00,annual_1.mat,8.355982572538778e-12,1.9895196601282805e-13,9.29389898374211e-12,5.9117155615240335e-12,9.549694368615746e-12,1.0913936421275139e-11,0.0,913.2083447643377,True
2010,2019-03-25T17:00:00,annual_1.mat,6.423306331271306e-12,2.2737367544323206e-13,9.194423000735696e-12,7.275957614183426e-12,8.185452315956354e-12,1.0913936421275139e-11,0.0,941.3440487151831,True
2011,2019-03-25T18:00:00,annual_1.mat,7.44648787076585e-12,2.2737367544323206e-13,1.0317080523236655e-11,1.000444171950221e-11,9.777068044058979e-12,1.1254996934439987e-11,0.0,915.4430441407169,True
2012,2019-03-25T19:00:00,annual_1.mat,9.777068044058979e-12,1.4210854715202004e-13,4.092726157978177e-12,8.58335624798201e-12,6.821210263296962e-12,1.2960299500264227e-11,0.0,1043.080623175042,True
2013,2019-03-25T20:00:00,annual_1.mat,5.6274984672199935e-12,2.5579538487363607e-13,6.977529665164184e-12,8.412825991399586e-12,1.0686562745831907e-11,5.5990767577895895e-12,0.0,987.0757018853064,True
2014,2019-03-25T21:00:00,annual_1.mat,6.0822458181064576e-12,1.9895196601282805e-13,3.993250174971763e-12,5.6843418860808015e-12,1.0459189070388675e-11,7.389644451905042e-12,0.0,988.9976864767141,True
2015,2019-03-25T22:00:00,annual_1.mat,7.617018127348274e-12,1.9895196601282805e-13,9.833911462919787e-12,7.275957614183426e-12,1.000444171950221e-11,6.650680006714538e-12,0.0,683.3171869951213,True
2016,2019-03-25T23:00:00,annual_1.mat,4.206412995699793e-12,1.4210854715202004e-13,5.5848659030743875e-12,5.4569682106375694e-12,9.43600753089413e-12,4.796163466380676e-12,0.0,650.1496674161943,True
2017,2019-03-26T00:00:00,annual_1.mat,5.4001247917767614e-12,1.5631940186722204e-13,4.831690603168681e-12,5.9117155615240335e-12,8.01492205937393e-12,3.0588864774472313e-12,0.0,734.359119875345,True
2018,2019-03-26T01:00:00,annual_1.mat,5.059064278611913e-12,1.9895196601282805e-13,7.503331289626658e-12,5.6843418860808015e-12,7.275957614183426e-12,6.707523425575346e-12,0.0,686.3044652256895,True
2019,2019-03-26T02:00:00,annual_1.mat,5.410782932813163e-12,1.9895196601282805e-13,7.673861546209082e-12,6.821210263296962e-12,7.389644451905042e-12,8.29913915367797e-12,0.0,595.0113727399589,True
2020,2019-03-26T03:00:00,annual_1.mat,4.433786671143025e-12,1.7053025658242404e-13,4.263256414560601e-12,5.9117155615240335e-12,5.002220859751105e-12,7.510436716984259e-12,0.0,588.1761884115181,True
2021,2019-03-26T04:00:00,annual_1.mat,4.831690603168681e-12,1.7053025658242404e-13,7.645439836778678e-12,7.73070496506989e-12,7.275957614183426e-12,4.945377440890297e-12,0.0,556.5839705049763,True
2022,2019-03-26T05:00:00,annual_1.mat,5.343281372915953e-12,2.5579538487363607e-13,7.403855306620244e-12,5.4569682106375694e-12,1.0345502232667059e-11,6.80699940858176e-12,0.0,591.9145312393888,True
2023,2019-03-26T06:00:00,annual_1.mat,4.433786671143025e-12,1.2789769243681803e-13,5.030642569181509e-12,6.139089236967266e-12,7.73070496506989e-12,4.575895218295045e-12,0.0,823.3663651496056,True
2024,2019-03-26T07:00:00,annual_1.mat,6.0822458181064576e-12,1.7053025658242404e-13,6.536993168992922e-12,5.4569682106375694e-12,9.549694368615746e-12,4.774847184307873e-12,0.0,867.3672878905898,True
2025,2019-03-26T08:00:00,annual_1.mat,6.0822458181064576e-12,2.2737367544323206e-13,6.892264536872972e-12,7.73070496506989e-12,7.048583938740194e-12,7.23332505003782e-12,0.0,964.7446602006262,True
2026,2019-03-26T09:00:00,annual_1.mat,5.172751116333529e-12,1.7053025658242404e-13,5.3859139370615594e-12,5.9117155615240335e-12,4.547473508864641e-12,4.177991286269389e-12,0.0,1030.2486127088664,True
2027,2019-03-26T10:00:00,annual_1.mat,6.59383658785373e-12,2.2737367544323206e-13,7.887024366937112e-12,7.73070496506989e-12,1.1141310096718371e-11,5.9969806898152456e-12,0.0,919.1559253586577,True
2028,2019-03-26T11:00:00,annual_1.mat,6.423306331271306e-12,1.7053025658242404e-13,5.725198093387007e-12,7.617018127348274e-12,5.4569682106375694e-12,7.560174708487466e-12,0.0,873.3827866052416,True
2029,2019-03-26T12:00:00,annual_1.mat,5.343281372915953e-12,2.5579538487363607e-13,8.270717444247566e-12,7.44648787076585e-12,7.844391802791506e-12,6.45172804070171e-12,0.0,840.0133912516901,True
2030,2019-03-26T13:00:00,annual_1.mat,7.844391802791506e-12,2.2737367544323206e-13,8.37196978409338e-12,6.821210263296962e-12,7.389644451905042e-12,5.4285465012071654e-12,0.0,834.0361752923252,True
2031,2019-03-26T14:00:00,annual_1.mat,5.7411853049416095e-12,2.5579538487363607e-13,8.398615136684384e-12,8.185452315956354e-12,7.275957614183426e-12,4.547473508864641e-12,0.0,836.9089190081568,True
2032,2019-03-26T15:00:00,annual_1.mat,5.9117155615240335e-12,1.9895196601282805e-13,5.3859139370615594e-12,9.094947017729282e-12,7.048583938740194e-12,3.765876499528531e-12,0.0,706.9368285717752,True
2033,2019-03-26T16:00:00,annual_1.mat,5.9117155615240335e-12,2.2737367544323206e-13,7.077005648170598e-12,5.9117155615240335e-12,7.73070496506989e-12,9.947598300641403e-12,0.0,701.6605957142502,True
2034,2019-03-26T17:00:00,annual_1.mat,6.30961949354969e-12,2.2737367544323206e-13,9.123368727159686e-12,7.275957614183426e-12,1.1141310096718371e-11,7.702283255639486e-12,0.0,779.662923803885,True
2035,2019-03-26T18:00:00,annual_1.mat,6.139089236967266e-12,1.4210854715202004e-13,2.6272317654729704e-12,7.73070496506989e-12,8.86757334228605e-12,1.0331291377951857e-11,0.0,999.8615287803982,True
2036,2019-03-26T19:00:00,annual_1.mat,6.821210263296962e-12,2.2737367544323206e-13,7.815970093361102e-12,9.549694368615746e-12,1.0459189070388675e-11,4.561684363579843e-12,0.0,1057.7573130665025,True
2037,2019-03-26T20:00:00,annual_1.mat,5.4569682106375694e-12,3.126388037344441e-13,9.50883816130954e-12,6.366462912410498e-12,1.0686562745831907e-11,6.87805368215777e-12,0.0,992.0993753356252,True
2038,2019-03-26T21:00:00,annual_1.mat,5.343281372915953e-12,1.9895196601282805e-13,7.773337529215496e-12,6.821210263296962e-12,7.275957614183426e-12,4.177991286269389e-12,0.0,963.4653664128912,True
2039,2019-03-26T22:00:00,annual_1.mat,5.5138116294983774e-12,1.9895196601282805e-13,5.5706550483591855e-12,6.366462912410498e-12,6.366462912410498e-12,9.42890210353653e-12,0.0,809.1886018375803,True
2040,2019-03-26T23:00:00,annual_1.mat,6.536993168992922e-12,1.9895196601282805e-13,1.4779288903810084e-12,5.4569682106375694e-12,7.73070496506989e-12,7.574385563202668e-12,0.0,862.909371140785,True
2041,2019-03-27T00:00:00,annual_1.mat,6.0254023992456496e-12,1.2789769243681803e-13,5.8264504332328215e-12,7.048583938740194e-12,4.916955731459893e-12,6.210143510543276e-12,0.0,821.960124798901,True
2042,2019-03-27T01:00:00,annual_1.mat,4.035882739117369e-12,1.1368683772161603e-13,8.029132914089132e-12,5.229594535194337e-12,5.9117155615240335e-12,3.360867140145274e-12,0.0,956.8910651179892,True
2043,2019-03-27T02:00:00,annual_1.mat,4.547473508864641e-12,1.9895196601282805e-13,9.00968188943807e-12,7.275957614183426e-12,7.73070496506989e-12,2.6147972675971687e-12,0.0,696.9896468445927,True
2044,2019-03-27T03:00:00,annual_1.mat,5.201172825763933e-12,1.4210854715202004e-13,6.59383658785373e-12,7.275957614183426e-12,8.640199666842818e-12,3.979039320256561e-12,0.0,597.5801803953607,True
2045,2019-03-27T04:00:00,annual_1.mat,4.490630090003833e-12,1.9895196601282805e-13,6.80699940858176e-12,7.275957614183426e-12,6.59383658785373e-12,2.8137492336099967e-12,0.0,660.6843006720403,True
2046,2019-03-27T05:00:00,annual_1.mat,4.547473508864641e-12,1.9895196601282805e-13,9.066525308298878e-12,7.275957614183426e-12,8.185452315956354e-12,5.9117155615240335e-12,0.0,696.9715429723235,True
2047,2019-03-27T06:00:00,annual_1.mat,3.709033080667723e-12,1.5631940186722204e-13,4.718003765447065e-12,5.229594535194337e-12,9.094947017729282e-12,4.646949491871055e-12,0.0,783.9713351558646,True
2048,2019-03-27T07:00:00,annual_1.mat,5.172751116333529e-12,1.8474111129762605e-13,6.892264536872972e-12,5.4569682106375694e-12,6.707523425575346e-12,4.149569576838985e-12,0.0,837.7163393409219,True
2049,2019-03-27T08:00:00,annual_1.mat,5.4569682106375694e-12,1.8474111129762605e-13,5.8690829973784275e-12,5.4569682106375694e-12,6.0254023992456496e-12,7.16227077646181e-12,0.0,1012.2776295842768,True
2050,2019-03-27T09:00:00,annual_1.mat,5.229594535194337e-12,2.1316282072803006e-13,8.697043085703626e-12,7.275957614183426e-12,8.86757334228605e-12,7.702283255639486e-12,0.0,1044.3884018298158,True
2051,2019-03-27T10:00:00,annual_1.mat,5.9685589803848416e-12,1.9895196601282805e-13,9.2228447101661e-12,7.73070496506989e-12,8.640199666842818e-12,6.30961949354969e-12,0.0,1067.1196026338744,True
2052,2019-03-27T11:00:00,annual_1.mat,5.4569682106375694e-12,2.5579538487363607e-13,1.2022383089060895e-11,8.640199666842818e-12,1.0459189070388675e-11,3.979039320256561e-12,0.0,927.6406174377898,True
