fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt
126,415,0.00143,0.00592,0.00098,166.999996,555.999994,209.99999,1,0,1,1,0,-2.07700299999433,3.69600183791619e-12,2.07706266213411,-0.101145873538275
127,1520,0.01282,0.05301,0.00878,166.999996,555.999994,209.99999,1,0,1,2,0,30.1565513459363,-1.68059553311678,-30.0443066735718,1.23396038987606
127,510,0.00302,0.0125,0.00207,166.999996,555.999994,209.99999,1,0,1,2,0,91.6361372129936,-9.43337563084506,-91.3898652632346,10.2376679655955
127,505,0.00401,0.01657,0.00274,166.999996,555.999994,209.99999,1,0,1,1,0,34.6267728661535,-1.64656604073609,-34.5804722626214,1.5531259609408
127,510,0.00303,0.01253,0.00208,166.999996,555.999994,209.99999,1,0,1,1,0,91.4102195564425,-9.43006981694701,-91.1643385667924,10.2307807291796
127,814,0.00847,0.03501,0.0058,166.999996,555.999994,209.99999,1,0,1,1,0,71.927910174141,-4.11574282796851,-71.5055360017,5.26072875180887
127,1441,0.01123,0.04643,0.00769,166.999996,555.999994,209.99999,1,0,1,1,0,3.42305956614759,-0.794615288707667,-3.421778,4.03583416686004e-13
127,1520,0.01282,0.05301,0.00878,166.999996,555.999994,209.99999,1,0,1,1,0,30.1565513459363,-1.68059553311678,-30.0443066735718,1.23396038987606
127,813,0.00461,0.01906,0.00316,185.000002,555.999994,209.99999,1,0,1,3,0,107.142495661854,-11.2008703452114,-106.628442625138,12.998279544791
127,813,0.00461,0.01908,0.00316,185.000002,555.999994,209.99999,1,0,1,1,0,107.039022608547,-11.1643011356387,-106.525987275394,12.9597283995876
127,813,0.00461,0.01906,0.00316,185.000002,555.999994,209.99999,1,0,1,2,0,107.142495661854,-11.2008703452114,-106.628442625138,12.998279544791
128,220,0.00383,0.01585,0.00262,166.999996,555.999994,209.99999,1,0,1,3,0,84.8074289173776,-3.25650707647541,-84.5423020730754,4.08181554844966
128,220,0.0038,0.01572,0.0026,166.999996,555.999994,209.99999,1,0,1,1,0,85.5067397245367,-3.28846833726688,-85.2393318796309,4.12488036989372
128,220,0.00383,0.01585,0.00262,166.999996,555.999994,209.99999,1,0,1,2,0,84.8074289173776,-3.25650707647541,-84.5423020730754,4.08181554844966
129,250,0.00953,0.03941,0.00653,166.999996,555.999994,209.99999,1,0,1,1,0,-30.2140169938642,5.40251345475709,30.3030973198329,-5.69528531652002
129,250,0.00908,0.03756,0.00622,166.999996,555.999994,209.99999,1,0,1,2,0,-31.7031020969133,5.69855766252686,31.7965458747204,-5.94178579847503
131,1252,0.01387,0.05735,0.0095,166.999996,555.999994,209.99999,1,0,1,1,0,-27.8257045057434,2.10956104983069,27.9302314470162,-2.66430001609956
132,1470,0.00149,0.0623,0,325.999999,369.000006,423.000002,1,0,1,1,0,43.3409700022044,-1.65066481683789,-43.3140926163299,2.77446423964421
132,1250,0.00075,0.00602,0.02297,453.000021,935.999966,578.999996,1,0,1,1,0,-148.294429689243,38.3994836234395,148.463861669523,-39.432133643331
134,288,0.0025,0.01032,0.00171,166.999996,555.999994,209.99999,1,0,1,1,0,2.26476577981186,2.05180016058988,-2.26452980612919,-2.22664611180466
135,1369,9e-05,0.00036,6e-05,166.999996,555.999994,209.99999,1,0,1,1,0,6.41583331002033,-3.44764329705071,-6.41578719473375,3.44161828388953
135,1368,0.00012,0.0005,8e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-11.4658493100857,3.44764329690015,11.4660155634892,-3.45522979244718
136,1367,0.00109,0.00451,0.00075,166.999996,555.999994,209.99999,1,0,1,1,0,-2.45448959935936,-0.0261020924581658,2.45455307285546,-0.0512314588317265
137,159,0.01801,0.07447,0.01233,166.999996,555.999994,209.99999,1,0,1,1,0,-7.19583587597877,-2.57980762658418,7.20545518281441,1.33406303336654
139,140,9e-05,0.00037,6e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-77.658358079943,6.92748669561733,77.6636370633888,-6.91200268072404
140,1471,0.0032,0.1644,0,125,145.000005,170.000005,1,0,1,1,0,23.8941271650393,-1.42826540076628,-23.8764370656421,2.33709425729679
141,142,0.00202,0.00836,0.00138,166.999996,555.999994,209.99999,1,0,1,1,0,65.8444171495277,-6.42385956236924,-65.758359082315,6.63838593257514
141,139,0.00978,0.04046,0.0067,166.999996,555.999994,209.99999,1,0,1,1,0,-70.8944331495288,6.42385956236839,71.3773598253784,-5.11725402994396
142,1,0.03889,0.16081,0.02663,166.999996,555.999994,209.99999,1,0,1,1,0,55.6579903152754,-6.26240475809608,-54.4741785836988,8.45198461110143
142,224,0.00537,0.02221,0.00368,166.999996,555.999994,209.99999,1,0,1,1,0,2.52534376703906,-0.375981174478049,-2.52500799999904,-3.80164649760317e-13
143,1563,0.00408,0.01686,0.00279,166.999996,555.999994,209.99999,1,0,1,1,0,-24.0819230707087,-3.6337247232869,24.1049688881176,3.43605625542845
143,1561,0.01429,0.05911,0.00979,166.999996,555.999994,209.99999,1,0,1,1,0,19.031907070708,3.63372472328621,-18.9801849343614,-4.44101688938145
144,1563,0.01071,0.0443,0.00734,166.999996,555.999994,209.99999,1,0,1,1,0,-24.1822896805593,-3.99016487819843,24.2436793643498,3.47547750594597
144,145,0.00391,0.01615,0.00267,166.999996,555.999994,209.99999,1,0,1,1,0,19.1322736805573,3.99016487819608,-19.1179109627223,-4.20892156810394
145,1341,0.00384,0.01587,0.00263,166.999996,555.999994,209.99999,1,0,1,1,0,12.6312991824513,-0.659097060113666,-12.6253985633927,0.410044289529144
145,311,0.00597,0.0247,0.00409,166.999996,555.999994,209.99999,1,0,1,1,0,-1.08841321972605,4.86801862822173,1.08996289104114,-5.28651829514423
146,1341,5e-05,0.0002,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-2.52500799991956,-7.25842996818216e-12,2.52501106726483,-0.00310560168439856
148,1289,0.00648,0.02678,0.00443,166.999996,555.999994,209.99999,1,0,1,1,0,-4.17864499999969,5.80709525604961e-13,4.17973692994951,-0.456018284286257
149,1289,0.01092,0.04517,0.00748,166.999996,555.999994,209.99999,1,0,1,1,0,-1.70295731249706,-0.299713488315745,1.70326280148102,-0.476671280851208
150,1289,0.00757,0.03129,0.00518,166.999996,555.999994,209.99999,1,0,1,1,0,-4.89974330737346,1.86813565953816,4.90182261612162,-2.39830216395174
154,1473,0.01303,0.05387,0.00892,166.999996,555.999994,209.99999,1,0,1,1,0,-70.8179164256833,1.66514372586663,71.4521590140284,0.0292524250925132
154,158,0.00312,0.01931,0.00274,166.999996,555.999994,209.99999,1,0,1,1,0,18.1007610047808,0.103316798526946,-18.0908467205611,-0.324354213994227
159,1563,0.02011,0.08315,0.01377,166.999996,555.999994,209.99999,1,0,1,1,0,-12.2554711828141,-1.33406303336639,12.2844379542795,0.010216323239968
161,1445,0.00041,0.00171,0.00028,166.999996,555.999994,209.99999,1,0,1,1,0,3.17183828150847,0.00852942533859464,-3.17179832000283,-0.0372655120390366
161,162,0.00059,0.00242,0.0004,166.999996,555.999994,209.99999,1,0,1,1,0,11.6514127184863,-0.00852942532791057,-11.6506367880262,-0.0295753712956858
162,163,0.00166,0.00688,0.00114,166.999996,555.999994,209.99999,1,0,1,2,0,7.30449182661065,0.048559541692525,-7.30363349882523,-0.162648784828032
162,1445,0.00042,0.00175,0.00029,166.999996,555.999994,209.99999,1,0,1,1,0,-13.0260428390033,-0.0643215036807289,13.0267333200111,0.0372655120514896
162,163,0.00167,0.00691,0.00114,166.999996,555.999994,209.99999,1,0,1,1,0,7.27215580042236,0.0453373332525004,-7.27129993963507,-0.159442666925239
163,164,0.00018,0.00076,0.00013,166.999996,555.999994,209.99999,1,0,1,1,0,2.52501912204182,-0.0133671571878078,-2.52500800001249,-3.12835694848967e-11
163,1561,0.00766,0.03168,0.00525,166.999996,555.999994,209.99999,1,0,1,1,0,-57.7630990667566,4.48609023830976,58.0124692644482,-3.9981012566714
169,171,0.00221,0.00915,0.00152,166.999996,555.999994,209.99999,1,0,1,1,0,21.5137221687341,-9.79664906456258,-21.501718567351,9.690325946328
170,171,0.00027,0.00112,0.00019,166.999996,555.999994,209.99999,1,0,1,1,0,34.7636337254207,20.7752930380129,-34.7593229525128,-20.7769280866545
171,1295,0.00453,0.01875,0.0031,166.999996,555.999994,209.99999,1,0,1,1,0,-3.00816652642739,-0.370765912653011,3.0085676971346,0.0540414591331395
173,1266,0.00111,0.0046,0.00076,166.999996,555.999994,209.99999,1,0,1,1,0,-37.9382858076813,4.82162262381206,37.9542004646044,-4.83323210973634
176,1399,0.00012,0.0005,8e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-20.895230587312,0.739250989355719,20.8957476567905,-0.745213149880956
176,1400,0.0001,0.00039,7e-05,166.999996,555.999994,209.99999,1,0,1,1,0,12.537940587295,-0.73925098930703,-12.5377851091851,0.732755531543435
177,334,0.00102,0.00423,0.0007,166.999996,555.999994,209.99999,1,0,1,1,0,-4.17864500000262,-1.84585419865657e-12,4.17882048258512,-0.0703255445982026
178,1415,5e-05,0.00021,3e-05,166.999996,555.999994,209.99999,1,0,1,1,0,15.5900334588897,-0.0838873836853444,-15.5899136848344,0.0813465262658283
178,1398,3e-05,0.00012,2e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-8.09304576201673,0.338249630409709,8.09306516163389,-0.340201323244272
178,1397,0.00019,0.00078,0.00013,166.999996,555.999994,209.99999,1,0,1,1,0,-20.0329216970546,-0.254362247100812,20.0336733113568,0.24425693284276
179,1397,0.00022,0.00092,0.00015,166.999996,555.999994,209.99999,1,0,1,1,0,16.5181417119481,0.661191320401525,-16.517549233928,-0.673935178580677
179,1385,0.01422,0.0588,0.00974,166.999996,555.999994,209.99999,1,0,1,1,0,-24.8754317119545,-0.661191320423595,24.9621431179295,0.0276714937308417
181,1399,0.001,0.00413,0.00068,166.999996,555.999994,209.99999,1,0,1,1,0,-1.12486740368192,-0.0547824234986894,1.12487987924116,-0.0141579252400883
181,1415,0.00039,0.00161,0.00027,166.999996,555.999994,209.99999,1,0,1,1,0,-7.23242259631481,0.0547824234954565,7.23262368483693,-0.0813465263163948
184,1553,0.00827,0.03419,0.00566,166.999996,555.999994,209.99999,1,0,1,1,0,-49.9296234238614,3.01773143137562,50.1324514285151,-2.75882374686804
186,501,0.03508,0.14505,0.02402,166.999996,555.999994,209.99999,1,0,1,1,0,8.47710401209172,-4.55874676169957,-8.4494894877392,2.14401702157421
186,496,0.04203,0.17382,0.02878,166.999996,555.999994,209.99999,1,0,1,1,0,8.95926935779572,-5.90483631878678,-8.91945141807076,3.03333004288453
186,187,0.01492,0.0617,0.01022,166.999996,555.999994,209.99999,1,0,1,1,0,-23.6673813698878,10.4635830804863,23.7640841596277,-11.134545843625
188,461,0.01151,0.04758,0.00788,166.999996,555.999994,209.99999,1,0,1,1,0,81.7028126226428,-8.66414673582273,-80.9028747389435,11.2099331240293
191,450,0.02053,0.08491,0.01406,166.999996,555.999994,209.99999,1,0,1,1,0,5.52192607567851,4.61415158519247,-5.50964512368547,-5.93311242425049
192,1527,0.0034,0.01404,0.00233,166.999996,555.999994,209.99999,1,0,1,2,0,-116.00625712065,31.2884275267441,116.501194893316,-29.4757387793795
192,1527,0.00454,0.01879,0.00311,166.999996,555.999994,209.99999,1,0,1,1,0,-86.7035336429213,23.2690856419689,87.0726105194147,-22.0500440747275
194,1442,0.00288,0.0119,0.00197,166.999996,555.999994,209.99999,1,0,1,1,0,16.0054134778267,3.06470976681723,-15.9979753347381,-3.23685946742005
194,195,0.00154,0.00636,0.00105,166.999996,555.999994,209.99999,1,0,1,1,0,3.3560146373278,-0.105968448001134,-3.35584631611212,-0.00155506788919466
194,195,0.00148,0.00612,0.00101,166.999996,555.999994,209.99999,1,0,1,2,0,3.48788440784196,-0.104928605711444,-3.48770968388455,0.00155506787878849
194,196,0.00288,0.01192,0.00197,166.999996,555.999994,209.99999,1,0,1,1,0,15.9932842612821,3.06600074412632,-15.9858567345874,-3.2381426454494
197,1551,0.00096,0.00397,0.00066,166.999996,555.999994,209.99999,1,0,1,2,0,-7.77542015642586,0.00343704634000897,7.77598953022227,-0.0683656260290683
197,1551,0.00113,0.00466,0.00077,166.999996,555.999994,209.99999,1,0,1,1,0,-6.62307884357435,-0.00343704633775956,6.62356511597866,-0.0730546584087478
199,1422,0.00075,0.00311,0.00052,166.999996,555.999994,209.99999,1,0,1,1,0,3.48172309944128,-0.000486782976886227,-3.48163266961881,-0.0514203728010697
200,216,0.02169,0.083,0.0106,125,555.999994,153.999996,1,0,1,3,0,-66.7255836202705,7.89579335036927,67.7033201186349,-5.22768174400839
200,216,0.02169,0.083,0.0106,125,555.999994,153.999996,1,0,1,2,0,-66.7255836202705,7.89579335036927,67.7033201186349,-5.22768174400839
200,216,0.02169,0.083,0.0106,125,555.999994,153.999996,1,0,1,1,0,-66.7255836202705,7.89579335036927,67.7033201186349,-5.22768174400839
202,1289,0.03992,0.16506,0.02733,166.999996,555.999994,209.99999,1,0,1,1,0,-28.6466699844925,5.90253349033707,28.9826786793576,-7.35340044589154
203,204,0.01809,0.07479,0.01239,166.999996,555.999994,209.99999,1,0,1,1,0,12.679730128255,-3.10559756680748,-12.6507027352997,1.93789548326759
204,205,0.02599,0.10747,0.0178,166.999996,555.999994,209.99999,1,0,1,1,0,26.5658478035526,-5.99260695855795,-26.3828690752464,4.90180392415442
204,202,0.03431,0.14188,0.02349,166.999996,555.999994,209.99999,1,0,1,1,0,-20.1461530682527,4.05471147528983,20.2893799844926,-5.90253349033692
205,495,0.04648,0.1922,0.03183,166.999996,555.999994,209.99999,1,0,1,1,0,24.1123366259606,-0.419353926307052,-23.8510259775811,-1.76069997802228
205,206,0.00728,0.0301,0.00498,166.999996,555.999994,209.99999,1,0,1,1,0,32.2799750776386,-11.8129839452459,-32.1974397010662,11.637293752533
206,187,0.01431,0.05918,0.0098,166.999996,555.999994,209.99999,1,0,1,1,0,28.0434337010664,-11.6372937525334,-27.9180901596271,11.1345458436258
208,1439,0.02859,0.11824,0.01958,166.999996,555.999994,209.99999,1,0,1,1,0,-2.05283278243832,3.32489142126101,2.05926103086457,-5.28281464472894
209,212,0.01054,0.0436,0.00722,166.999996,555.999994,209.99999,1,0,1,1,0,-21.9495130382514,-3.60959243963944,22.0004366127968,3.08185319805077
209,208,0.00194,0.00801,0.00133,166.999996,555.999994,209.99999,1,0,1,1,0,7.55101403825217,3.60959243964179,-7.54967096783746,-3.73950567903138
210,1458,3e-05,0.00014,2e-05,166.999996,555.999994,209.99999,1,0,1,1,0,43.8942769590503,-2.75024801462466,-43.8937018574964,2.7509138326629
210,1439,3e-05,0.00012,2e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-58.292775959089,2.75024801489732,58.2937885270889,-2.74821577922206
212,29,0.01428,0.05907,0.00978,166.999996,555.999994,209.99999,1,0,1,1,0,-36.3989356127974,-3.08185319805157,36.5841746364378,2.8374014464969
213,214,0.02115,0.08744,0.01448,166.999996,555.999994,209.99999,1,0,1,1,0,-16.7440056346221,3.32482487942951,16.8057049103153,-4.5433910715378
214,216,0.02229,0.09216,0.01526,166.999996,555.999994,209.99999,1,0,1,1,0,-20.7788985845682,2.34330745211476,20.8755851063377,-3.49972062176543
214,215,0.01878,0.07765,0.01286,166.999996,555.999994,209.99999,1,0,1,1,0,-17.6245553257476,2.20008361942277,17.683372787984,-3.2673421451626
215,216,0.00413,0.01708,0.00283,166.999996,555.999994,209.99999,1,0,1,1,0,-32.0818717879843,3.26734214516668,32.1240089073438,-3.38201336743434
216,218,0.0088,0.03514,0.00357,145.000005,555.999994,185.000002,1,0,1,1,0,-86.5993481308015,8.98899611546428,87.2525125558654,-6.74729098448769
216,222,0.0026,0.01077,0.00178,166.999996,555.999994,209.99999,1,0,1,1,0,7.20056857695038,-0.176369042658371,-7.19924899999963,1.70341171723543e-12
216,218,0.0088,0.03514,0.00357,145.000005,555.999994,185.000002,1,0,1,2,0,-86.5993481308015,8.98899611546428,87.2525125558654,-6.74729098448769
217,128,0.01557,0.06439,0.01066,166.999996,555.999994,209.99999,1,0,1,1,0,-18.504511315197,0.627007635600847,18.5561814611208,-1.52005173629459
218,220,0.0035,0.02613,0.00394,225.999999,555.999994,269.000006,1,0,1,1,0,-94.4517620558665,6.7472909844865,94.7561077834077,-4.88224706329826
218,220,0.0035,0.02613,0.00394,225.999999,555.999994,269.000006,1,0,1,2,0,-94.4517620558665,6.7472909844865,94.7561077834077,-4.88224706329826
220,1274,0.01992,0.08236,0.01364,166.999996,555.999994,209.99999,1,0,1,1,0,7.20933607180499,-1.36895032935035,-7.19924900000021,-3.64812346997923e-13
223,140,0.00713,0.02947,0.00488,166.999996,555.999994,209.99999,1,0,1,1,0,-22.7213577738433,7.1681566755468,22.7606201320505,-7.5119309981059
223,1565,0.01958,0.08097,0.01341,166.999996,555.999994,209.99999,1,0,1,1,0,17.6713417738437,-7.16815667554676,-17.6045044650285,6.0506641628576
225,1471,0.08416,0.19132,0.00374,95.999998,250,123.000002,1,0,1,1,0,-21.6846905428322,2.85729048416156,22.082591065642,-2.33709425729697
225,226,0.01897,0.04312,0.00084,95.999998,250,123.000002,1,0,1,1,0,19.4139995428321,-2.85729048416099,-19.3420210101122,2.93591229376315
226,1472,0.09336,0.21223,0.00415,95.999998,250,123.000002,1,0,1,1,0,17.0713300101124,-2.93591229376317,-16.7948973753285,3.14931008596036
227,247,0.004,0.0151,0.256,166.999996,555.999994,209.99999,1,0,1,1,0,10.1347781421135,-15.4465668885844,-10.1305177905514,-10.6162267998682
228,229,0.01192,0.04929,0.00816,166.999996,555.999994,209.99999,1,0,1,1,0,16.2156089201372,2.80989287854562,-16.1830525299955,-3.48896019576015
228,1472,0.0032,0.1644,0,125,145.000005,170.000005,1,0,1,1,0,-11.6755960186727,3.39217803414768,11.6803233753284,-3.14931008596043
230,232,0.0045,0.0186,0.00308,166.999996,555.999994,209.99999,1,0,1,1,0,-8.31770099931867,4.29284352954737,8.32174632697489,-4.5807218926825
230,231,8e-05,0.00032,5e-05,166.999996,555.999994,209.99999,1,0,1,1,0,3.26768499932601,-4.29284352957444,-3.26766148221554,4.28799049831104
231,229,0.01191,0.04923,0.00815,166.999996,555.999994,209.99999,1,0,1,1,0,-1.7823545177864,-4.28799049836674,1.78455352999598,3.48896019575998
233,1388,0.00077,0.0032,0.00053,166.999996,555.999994,209.99999,1,0,1,1,0,-1.15056382433588,-0.168460907702507,1.15057431234769,0.116205338807899
233,1389,0.00079,0.00326,0.00054,166.999996,555.999994,209.99999,1,0,1,1,0,-3.89945217566458,0.168460907711226,3.89957421707658,-0.221243821893957
234,1333,0.00013,0.00054,9e-05,166.999996,555.999994,209.99999,1,0,1,1,0,0.579500892513783,0.0744131108341489,-0.579500441903918,-0.0832922202507203
235,1333,6e-05,0.00025,4e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-2.52500800000165,-3.96503386764294e-11,2.5250118766802,-0.00393093907092659
236,1417,0.01252,0.05179,0.00858,166.999996,555.999994,209.99999,1,0,1,1,0,12.6463295739906,-1.63977937553019,-12.6259040083996,0.876203972183146
236,1334,0.00019,0.00077,0.00013,166.999996,555.999994,209.99999,1,0,1,1,0,3.90040334579303,0.649693234429008,-3.90037330304537,-0.662432926087047
237,1390,0.00021,0.00085,0.00014,166.999996,555.999994,209.99999,1,0,1,1,0,-2.52500800000805,1.17728092899338e-11,2.5250214506903,-0.0138814348796696
238,1390,0.00011,0.00046,8e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-2.5250079999913,5.45987734190678e-11,2.52501504552025,-0.00793391570639728
240,1381,0.00953,0.03941,0.00653,166.999996,555.999994,209.99999,1,0,1,1,0,-7.19414509516972,21.9675333160119,7.2454406530191,-22.4162704011653
241,1382,9e-05,0.00038,6e-05,166.999996,555.999994,209.99999,1,0,1,1,0,-5.93287514557213,-0.0929001849568063,5.932906707761,0.0870098060391435
242,1409,0.00043,0.00192,0.00032,185.000002,555.999994,209.99999,1,0,1,1,0,72.0901237745331,-21.2376759384718,-72.0659822766008,21.3132790632047
242,1408,0.00021,0.00085,0.00014,166.999996,555.999994,209.99999,1,0,1,1,0,-77.7074301607345,11.972400377621,77.7203363078974,-11.9342444615736
242,244,0.00681,0.02816,0.00466,166.999996,555.999994,209.99999,1,0,1,1,0,7.20276461168138,-0.454006230504593,-7.19924899999994,4.13616352539642e-13
242,248,0.00521,0.02156,0.00357,166.999996,555.999994,209.99999,1,0,1,1,0,7.20193697475644,-0.347856999021692,-7.19924900000041,-1.80601925558674e-12
243,1551,0.00705,0.02915,0.00483,166.999996,555.999994,209.99999,1,0,1,1,0,-7.19924900000036,1.570792107497e-12,7.20284028589488,-0.477365201060999
246,247,0.00475,0.01964,0.00325,166.999996,555.999994,209.99999,1,0,1,0,0,-2.92544760788564,-10.9224913648273,2.93126879055268,10.6162267998692
249,1381,0.00016,0.00068,0.00011,166.999996,555.999994,209.99999,1,0,1,1,0,-8.36840074160554,0.111231568328355,8.36851236991328,-0.121800813669028
250,1424,0.0052,0.02149,0.00356,166.999996,555.999994,209.99999,1,0,1,1,0,-33.3985298745649,21.2474784976007,33.4793446604064,-21.2731802988502
