GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN,MODEL,STARTUP,SHUTDOWN,NCOST,LINEAR,FIXED,GenType,GenFuel,GenID,FuelType,EIAPlantCode,EIAPC-IDorPC-UC
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,2,DFO (Distillate Fuel Oil),54808,54808-D3
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,3,DFO (Distillate Fuel Oil),54808,54808-D4
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,4,DFO (Distillate Fuel Oil),54808,54808-D5
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,5,NG (Natural Gas),54808,54808-D6
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,6,DFO (Distillate Fuel Oil),54808,54808-D7
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,7,DFO (Distillate Fuel Oil),54808,54808-DI
1456,0,0,10.05,-9.38,1.02,100,0,13.4,6.3,0,0,0,0,0,0,0,120,360,0,0,0,0,0,0,2,128,0,2,21.784,840,CC (Combined Cycle Generic),ng,C1,NG (Natural Gas),54808,54808_CC1
1457,14.904951,10.5,10.5,-8.3,1.02,100,1,15.000001,12,0,0,0,0,0,0,0,94.5,283.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,1,NG (Natural Gas),8906,8906-1
1457,178.859413,125.999999,125.999999,-99.000001,1.02,100,1,179.999995,60.000002,0,0,0,0,0,0,0,68.2,204.6,0,0,0,0,0,0,2,2500,0,2,29.4,616,ST (Steam Turbine),ng,2,NG (Natural Gas),8906,8906-2
1457,373.617435,241.463733,263.199997,-206.800008,1.02,100,1,375.999999,75,0,0,0,0,0,0,0,149.28,447.84,0,0,0,0,0,0,2,2500,0,2,29.4,616,ST (Steam Turbine),ng,3,NG (Natural Gas),8906,8906-3
1457,386.999989,241.463733,270.900011,-212.899995,1.02,100,1,386.999989,75,0,0,0,0,0,0,0,154.8,464.4,0,0,0,0,0,0,2,2500,0,2,29.4,616,ST (Steam Turbine),ng,4,NG (Natural Gas),8906,8906-4
1457,386.999989,241.463733,270.900011,-212.899995,1.02,100,1,386.999989,75,0,0,0,0,0,0,0,153.68,461.04,0,0,0,0,0,0,2,2500,0,2,31.5,660,ST (Steam Turbine),ng,5,NG (Natural Gas),8906,8906-ST5
1460,1.96044,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2586,2586-1
1460,1.96044,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2586,2586-2
1460,1.96044,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2586,2586-3
1460,1.96044,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2586,2586-4
1460,1.96044,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,5,WAT (Water),2586,2586-5
1528,149.772,-55.023003,9900,-9900,1,100,1,149.772,149.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,0,0
1546,200,-27.781999,9900,-9900,1.02,100,1,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,0,0
1558,0,0,20,-20,1.03,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,X,import,0,0
1570,525,-30.464908,9900,-9900,1.02,100,1,525,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,0,0
