Name,bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
TAP145587,1319,1,7.575025,0,0,0,65,1.01549508620228,95.6542383320399,115,65,1.1,0.9
S. RIPLEY,1320,1,0,0,0,0,65,1.02692536522785,96.3352089883586,230,65,1.1,0.9
DUNKIRK,1321,1,0,0,0,0,65,1.0247694278357,97.2491820358067,230,65,1.1,0.9
BRIGHAM RD,1322,1,2.525008,0,0,0,65,1.02023057453991,93.6128893421922,115,65,1.1,0.9
TAP146129,1323,1,12.62504,0,0,0,65,1.01988640696904,93.5963692856482,115,65,1.1,0.9
UNKNOWN146130,1324,2,10.100032,0,0,0,65,1.02,93.6284551752668,115,65,1.1,0.9
TAP146136,1325,1,7.575025,0,0,0,65,1.02013224489905,93.5954303481382,115,65,1.1,0.9
TAP146137,1326,1,7.575025,0,0,0,65,1.01977128232729,93.5504541250281,115,65,1.1,0.9
TAP146140,1327,1,12.62504,0,0,0,65,1.0198929720823,93.5981713947884,115,65,1.1,0.9
TAP155784,1328,1,7.575025,0,0,0,65,1.01755087038315,93.2921993922302,115,65,1.1,0.9
TAP155785,1329,1,7.575025,0,0,0,65,1.0175507208808,93.2919176113971,115,65,1.1,0.9
TAP155786,1330,2,7.575025,0,0,0,65,1.02,94.6516557724607,115,65,1.1,0.9
TAP155787,1331,1,7.575025,0,0,0,65,1.01984322790063,93.2427187233338,115,65,1.1,0.9
TAP155788,1332,1,7.575025,0,0,0,65,1.01983917708657,93.2417980249573,115,65,1.1,0.9
TAP155789,1333,1,7.575025,0,0,0,65,0.993365243929022,89.6606290037099,115,65,1.1,0.9
TAP155790,1334,1,7.575025,0,0,0,65,0.994650378625626,90.0933193412795,115,65,1.1,0.9
TAP155791,1335,1,7.575025,0,0,0,65,1.00102418991231,92.1096118698408,115,65,1.1,0.9
TAP155792,1336,1,7.575025,0,0,0,65,1.00101052736429,92.1026814142547,115,65,1.1,0.9
TAP156233,1337,1,7.575025,0,0,0,65,1.0179844638179,92.9029715485308,115,65,1.1,0.9
TAP156234,1338,1,7.575025,0,0,0,65,1.0180063515136,92.9091949248451,115,65,1.1,0.9
TAP156235,1339,1,7.575025,0,0,0,65,1.01746935629984,93.216582508517,115,65,1.1,0.9
TAP156236,1340,1,7.575025,0,0,0,65,1.01746980682842,93.2167279845464,115,65,1.1,0.9
TAP156237,1341,1,7.575025,0,0,0,65,1.01945653220374,95.3453386033237,115,65,1.1,0.9
TAP156238,1342,1,2.525008,0,0,0,65,1.01936168587506,95.3116704407489,115,65,1.1,0.9
TAP156239,1343,1,7.575025,0,0,0,65,1.0185223338333,95.5059060380361,115,65,1.1,0.9
TAP156240,1344,1,7.575025,0,0,0,65,1.01570526991949,95.4983357246003,115,65,1.1,0.9
TAP156241,1345,1,7.575025,0,0,0,65,1.0157125888036,95.5001074405124,115,65,1.1,0.9
TAP156242,1346,1,7.575025,0,0,0,65,1.014931503834,95.4088785579517,115,65,1.1,0.9
TAP156243,1347,1,7.575025,0,0,0,65,1.01493117346924,95.4088458916293,115,65,1.1,0.9
TAP156244,1348,1,7.575025,0,0,0,65,1.02118487250428,97.5032169601147,115,65,1.1,0.9
TAP156245,1349,1,7.575025,0,0,0,65,1.01693241154836,96.0124932867425,115,65,1.1,0.9
TAP156246,1350,1,7.575025,0,0,0,65,1.01846502680914,96.3267722511466,115,65,1.1,0.9
TAP156247,1351,1,10.265335,0,0,0,70,1.01797823866854,82.7173994719511,115,70,1.1,0.9
TAP156248,1352,1,10.265335,0,0,0,70,1.01797728298609,82.7175309948604,115,70,1.1,0.9
LEVITT,1353,1,2.077003,0,0,0,69,1.01262557191512,86.2549552298088,115,69,1.1,0.9
CAMDEN WIRE,1354,1,2.077003,0,0,0,69,1.01272861679665,86.107196762871,115,69,1.1,0.9
UNKNOWN156946,1355,1,5.050016,0,0,0,65,1.01616468389426,95.1181604479051,115,65,1.1,0.9
UNKNOWN158122,1356,1,0,0,0,0,71,1.01816425547252,74.517392747772,345,71,1.1,0.9
TAP158328,1357,1,7.575025,0,0,0,65,1.01721775579343,98.0085443201627,115,65,1.1,0.9
TAP158329,1358,1,7.575025,0,0,0,65,1.01473109975018,95.8059371539087,115,65,1.1,0.9
TAP158330,1359,1,7.575025,0,0,0,65,1.01458195678163,95.6394194072223,115,65,1.1,0.9
WEST BARLETT,1360,1,13.912043,0,0,0,75,1.00817972828537,52.9977505971513,69,75,1.1,0.9
SODEMAN,1361,1,6.843556,0,0,0,70,1.01170512569325,80.642423086518,115,70,1.1,0.9
LASHER,1362,1,13.687113,0,0,0,70,1.0122529775329,80.7167262436296,115,70,1.1,0.9
TAP160977,1363,1,7.575025,0,0,0,65,1.02027147179905,93.6228000949491,115,65,1.1,0.9
TAP160981,1364,1,7.575025,0,0,0,65,1.01524519573364,95.6142527438641,115,65,1.1,0.9
TAP160982,1365,1,7.575025,0,0,0,65,1.01524578992395,95.6144084953428,115,65,1.1,0.9
UNKNOWN160984,1366,1,2.525008,0,0,0,65,1.01344067074117,93.5400187011354,115,65,1.1,0.9
TAP160985,1367,1,7.575025,0,0,0,65,1.01717349707924,95.2983066755529,115,65,1.1,0.9
TAP160986,1368,1,7.575025,0,0,0,65,1.01729974224704,95.2322006818305,115,65,1.1,0.9
TAP160987,1369,1,7.575025,0,0,0,65,1.01730969453113,95.2273470653473,115,65,1.1,0.9
TAP160988,1370,1,7.575025,0,0,0,65,1.02025720545001,93.6196497232456,115,65,1.1,0.9
TAP160989,1371,1,7.575025,0,0,0,65,1.02025841608891,93.619853606751,115,65,1.1,0.9
TAP161013,1372,1,7.575025,0,0,0,65,1.01720450759449,98.0018268519946,115,65,1.1,0.9
TAP161014,1373,1,10.100033,0,0,0,65,1.0172073085359,98.0088374548527,115,65,1.1,0.9
TAP161015,1374,1,7.575025,0,0,0,65,1.01410649255792,95.287432559797,115,65,1.1,0.9
TAP161016,1375,1,7.575025,0,0,0,65,1.01436721663683,95.404824835715,115,65,1.1,0.9
TAP161017,1376,1,5.050016,0,0,0,65,1.01438491271854,95.4108805029844,115,65,1.1,0.9
TAP161018,1377,1,5.050016,0,0,0,65,1.01411555713313,95.2892920000419,115,65,1.1,0.9
TAP161025,1378,1,7.575025,0,0,0,65,1.01536063886777,95.6201485452535,115,65,1.1,0.9
ALABAMA SWITCH,1379,1,7.575025,0,0,0,65,1.00676272874132,93.5138063432837,115,65,1.1,0.9
TAP161058,1380,1,7.575025,0,0,0,65,1.00676543561094,93.5138671298243,115,65,1.1,0.9
TAP161059,1381,1,21.597749,0,0,0,66,1.00198912250477,86.9263632777761,115,66,1.1,0.9
TAP161060,1382,1,21.597749,0,0,0,66,1.00197102273432,86.9295099179704,115,66,1.1,0.9
UNKNOWN161076,1383,1,0,0,0,0,65,1.01948718532613,99.952886673003,230,65,1.1,0.9
RISER161081,1384,1,8.357291,0,0,0,67,1.01108452046467,93.4655882641456,115,67,1.1,0.9
RISER161082,1385,1,8.35729,0,0,0,67,1.01108991687005,93.4695087637278,115,67,1.1,0.9
TAP161083,1386,1,12.535934,0,0,0,67,1.01031886111448,92.7492870870104,115,67,1.1,0.9
UNKNOWN161084,1387,1,5.050016,0,0,0,65,0.993378248703536,89.6309544635668,115,65,1.1,0.9
TAP161087,1388,1,7.575025,0,0,0,65,0.993373007318417,89.6282619477129,115,65,1.1,0.9
TAP161088,1389,1,7.575025,0,0,0,65,0.993384120841436,89.6336583641128,115,65,1.1,0.9
TAP161089,1390,1,7.575025,0,0,0,65,0.997709930403649,91.3092584465747,115,65,1.1,0.9
TAP161103,1391,1,7.575025,0,0,0,65,1.01747012580025,96.1452363965824,115,65,1.1,0.9
TAP161119,1392,1,8.615988,0,0,0,70,1.01659004104447,82.869709204362,115,70,1.1,0.9
TAP161120,1393,1,10.265335,0,0,0,70,1.01653283041886,82.7377912189806,115,70,1.1,0.9
TAP161163,1394,1,6.231008,0,0,0,69,1.01277194579705,86.3869648740982,115,69,1.1,0.9
TAP161164,1395,1,6.231008,0,0,0,69,1.01277379623523,86.3829023413328,115,69,1.1,0.9
TAP161165,1396,1,6.231008,0,0,0,69,1.01274751588759,86.1119616227746,115,69,1.1,0.9
TAP161178,1397,1,12.535933,0,0,0,67,1.00733497797426,92.6395295732737,115,67,1.1,0.9
TAP161179,1398,1,8.35729,0,0,0,67,1.00729726683753,92.6312870122197,115,67,1.1,0.9
TAP161180,1399,1,12.535934,0,0,0,67,1.00727277953203,92.6249031456965,115,67,1.1,0.9
TAP161181,1400,1,8.35729,0,0,0,67,1.00724197223487,92.6161497097992,115,67,1.1,0.9
TAP161212,1401,1,46.008462,0,0,0,71,0.996645370042476,59.7413479903491,115,71,1.1,0.9
RISER161217,1402,1,14.398499,0,0,0,66,1.00297199351265,90.3879134748012,115,66,1.1,0.9
RISER161218,1403,1,14.398499,0,0,0,66,1.00216956020202,90.3978280775859,115,66,1.1,0.9
RISER161219,1404,1,14.398499,0,0,0,66,1.00216724043977,90.3961662019413,115,66,1.1,0.9
RISER161220,1405,1,14.398499,0,0,0,66,1.00268837326815,90.7738172327442,115,66,1.1,0.9
RISER161221,1406,1,14.398499,0,0,0,66,1.00205409818737,90.3148801704718,115,66,1.1,0.9
RISER161222,1407,1,14.398499,0,0,0,66,1.00205282844191,90.3129806990566,115,66,1.1,0.9
RISER161223,1408,1,14.398499,0,0,0,66,1.00299954990156,90.2002875182714,115,66,1.1,0.9
RISER161224,1409,1,14.398499,0,0,0,66,1.00303639635235,90.0772032850789,115,66,1.1,0.9
RISER161225,1410,1,14.398499,0,0,0,66,1.00317329236834,90.0106695380667,115,66,1.1,0.9
TAP161258,1411,1,10.265335,0,0,0,70,1.01170565475189,80.6431488646038,115,70,1.1,0.9
TAP161259,1412,1,10.265335,0,0,0,70,1.01170766453995,80.6420793604758,115,70,1.1,0.9
FIVE MILE,1413,1,0,0,0,0,65,1.03153799840558,97.3034517032094,345,65,1.1,0.9
UNKNOWN161765,1414,1,4.178645,0,0,0,67,1.01114047397931,97.7269522023743,115,67,1.1,0.9
TAP161766,1415,1,8.35729,0,0,0,67,1.00728769430774,92.6288817822892,115,67,1.1,0.9
TAP161767,1416,1,7.575025,0,0,0,65,1.01977181411777,93.5503434767821,115,65,1.1,0.9
TAP161770,1417,1,7.575025,0,0,0,65,0.99372673864603,89.7065072718749,115,65,1.1,0.9
TAP162100,1418,1,10.265335,0,0,0,70,1.01478066593877,82.6581861141244,115,70,1.1,0.9
TAP162546,1419,1,12.385623,0,0,0,71,1.00797854985094,76.4404338266928,69,71,1.1,0.9
UNKNOWN162548,1420,1,3.421778,0,0,0,70,1.01476578105526,82.6546599650042,115,70,1.1,0.9
UNKNOWN162549,1421,1,7.199249,0,0,0,66,1.00269219339009,90.7850209624718,115,66,1.1,0.9
TAP162550,1422,1,21.597749,0,0,0,66,1.00269578044448,90.785841551574,115,66,1.1,0.9
UNKNOWN163661,1423,1,4.128541,0,0,0,71,1.00796503659898,76.4387108554632,69,71,1.1,0.9
RISER166921,1424,1,7.199249,0,0,0,66,1.00375267692104,90.0163793519939,115,66,1.1,0.9
DEADEND166942,1425,1,2.525008,0,0,0,65,1.01947166204251,93.1484985122767,115,65,1.1,0.9
DEADEND166943,1426,1,2.525008,0,0,0,65,1.01820110532183,96.3639715260031,115,65,1.1,0.9
DEADEND166944,1427,2,0,0,0,0,65,1.02,111.045907161873,345,65,1.1,0.9
DEADEND166945,1428,2,5.050016,0,0,0,65,1.02,100.159420334477,115,65,1.1,0.9
DEADEND166946,1429,1,2.525008,0,0,0,65,1.01980844377004,100.00370727487,115,65,1.1,0.9
TAP166947,1430,1,7.575025,0,0,0,65,1.01826322410883,96.4500152435932,115,65,1.1,0.9
TAP166948,1431,1,7.575025,0,0,0,65,1.01812617121938,96.5043320797372,115,65,1.1,0.9
TAP166949,1432,1,7.575025,0,0,0,65,1.01845859235735,96.4530867790937,115,65,1.1,0.9
DEADEND166950,1433,1,5.050016,0,0,0,65,1.01340505081097,94.9778442091744,115,65,1.1,0.9
DEADEND166951,1434,1,5.050016,0,0,0,65,1.01340473845883,94.9775865194721,115,65,1.1,0.9
TAP166952,1435,1,7.575025,0,0,0,65,1.018036550312,96.2764983771516,115,65,1.1,0.9
TAP166953,1436,1,7.575025,0,0,0,65,1.0146179947188,95.4816455277454,115,65,1.1,0.9
DEADEND166954,1437,1,2.525008,0,0,0,65,1.01408560686559,95.2816904288028,115,65,1.1,0.9
DEADEND166956,1438,1,2.525008,0,0,0,65,1.01994033367728,94.5767694520628,115,65,1.1,0.9
TAP167223,1439,1,21.597749,0,0,0,66,1.00450602073249,91.9838858995559,115,66,1.1,0.9
DEADEND167224,1440,1,4.178645,0,0,0,67,1.00695985036769,92.5098917681791,115,67,1.1,0.9
DEADEND167230,1441,1,3.421778,0,0,0,70,1.01980399746472,84.3857937108544,115,70,1.1,0.9
RISER167231,1442,1,6.843556,0,0,0,70,1.01441148857747,80.6260588492603,115,70,1.1,0.9
TAP167232,1443,1,10.265335,0,0,0,70,1.01640353443159,82.7409499931808,115,70,1.1,0.9
TAP167233,1444,1,10.265335,0,0,0,70,1.01963322865982,82.2467081492729,115,70,1.1,0.9
UNKNOWN167575,1445,1,5.050016,0,0,0,65,1.01598615622751,94.3909835421373,115,65,1.1,0.9
DEADEND172051,1446,1,2.525008,0,0,0,65,1.01403771451642,95.2671955819977,115,65,1.1,0.9
DEADEND172052,1447,1,2.525008,0,0,0,65,1.01429846502056,95.3845981414821,115,65,1.1,0.9
DEADEND172053,1448,1,2.525008,0,0,0,65,1.01330067041445,94.9143575179782,115,65,1.1,0.9
DEADEND172054,1449,1,2.525008,0,0,0,65,1.01573215227953,96.4190222850324,115,65,1.1,0.9
DEADEND172055,1450,1,2.525008,0,0,0,65,1.01573256323597,96.4192823461082,115,65,1.1,0.9
TAP172056,1451,1,7.575025,0,0,0,65,1.01811816049898,96.5107332079925,115,65,1.1,0.9
DEADEND172057,1452,1,2.525008,0,0,0,65,1.01983160459984,99.8832530265553,115,65,1.1,0.9
TAP172475,1453,1,6.231008,0,0,0,69,1.00733712717038,97.2769805696448,115,69,1.1,0.9
UNKNOWN172476,1454,1,2.077003,0,0,0,69,1.00733650981334,97.2768398208686,115,69,1.1,0.9
UNKNOWN172522,1455,1,3.077139,0,0,0,70,1.00773608877591,77.4352680905229,69,70,1.1,0.9
UNKNOWN172523,1456,1,454.554605,0,0,0,74,1.02014320451361,48.2714608896512,138,74,1.1,0.9
UNKNOWN172524,1457,1,454.554605,0,0,0,74,1.02020709142076,48.2695368689091,138,74,1.1,0.9
TAP173329,1458,1,21.597749,0,0,0,66,1.00448261961465,91.9763305496039,115,66,1.1,0.9
UNKNOWN173532,1459,1,4.178645,0,0,0,67,1.01708384570588,101.808497361975,115,67,1.1,0.9
TAP173533,1460,1,12.535934,0,0,0,67,1.01712388550102,101.818214418099,115,67,1.1,0.9
TAP173587,1461,1,9.94307,0,0,0,67,1.01929943784196,103.32225847128,115,67,1.1,0.9
TAP173588,1462,1,7.350206,0,0,0,67,1.01933991548661,103.35218131643,115,67,1.1,0.9
TAP173589,1463,1,6.231008,0,0,0,69,1.00574187861086,97.358874333517,115,69,1.1,0.9
TAP173590,1464,1,6.231008,0,0,0,69,1.00574148833835,97.3588109669944,115,69,1.1,0.9
TAP173591,1465,1,12.535934,0,0,0,67,1.01777712773149,86.9152135334222,115,67,1.1,0.9
TAP173592,1466,1,12.535934,0,0,0,67,1.01777570612789,86.915386269389,115,67,1.1,0.9
UNKNOWN124147,1467,1,58.430576,0,0,0,75,1.01744048932921,44.8616224412923,69,75,1.1,0.9
UNKNOWN124169,1468,1,308.805943,0,0,0,74,1.01518607976251,48.3850615068516,138,74,1.1,0.9
UNKNOWN124224,1469,1,4.200778,0,0,0,65,1.02173735272924,100.577973525061,115,65,1.1,0.9
UNKNOWN124725,1470,1,6.951882,0,0,0,67,1.02192252212356,95.720384989624,115,67,1.1,0.9
SOUTH PERRY,1471,1,1.793846,0,0,0,65,1.02035188081144,95.8523336954194,69,65,1.1,0.9
GOLAH,1472,1,5.114574,0,0,0,66,0.995312277032097,90.6687074285536,69,66,1.1,0.9
LAPEER,1473,1,16.428988,0,0,0,67,1.02416604245097,91.0870292966517,115,67,1.1,0.9
NEW GARDENVILLE,1474,1,34.50087,0,0,0,65,1.01802065410569,95.9071950941654,115,65,1.1,0.9
SENECA TERMINAL,1475,1,4.200778,0,0,0,65,1.02015810052615,96.7664478382194,115,65,1.1,0.9
CAMPUS,1476,1,4.200778,0,0,0,65,1.02133160956817,97.5676889424968,115,65,1.1,0.9
ELBRIDGE,1477,1,54.03679,0,0,0,67,1.01116594261777,93.4872453533453,115,67,1.1,0.9
DEWITT,1478,1,33.143565,0,0,0,67,1.01611515104279,93.242439428273,115,67,1.1,0.9
UNKNOWN125476,1479,1,8.071698,0,0,0,67,1.02363433444784,106.236514658609,115,67,1.1,0.9
UNKNOWN127908,1480,1,2.43094,0,0,0,70,1.00859482227486,77.8152290104519,69,70,1.1,0.9
UNKNOWN128157,1481,1,1.475569,0,0,0,69,1.02833530174529,79.3604528668746,69,69,1.1,0.9
UNKNOWN128280,1482,1,14.780177,0,0,0,71,1.01249378774039,69.5099678465987,69,71,1.1,0.9
UNKNOWN128942,1483,1,6.523094,0,0,0,71,0.992523788991643,68.6474666916811,69,71,1.1,0.9
UNKNOWN129008,1484,2,6.523094,0,0,22.803918,71,1.00999945623338,69.5879657745174,69,71,1.1,0.9
UNKNOWN129014,1485,1,2.43094,0,0,0,70,1.00431660717437,70.7350628351915,69,70,1.1,0.9
UNKNOWN129084,1486,1,8.917648,0,0,0,71,1.01021738389668,68.9220830610076,69,71,1.1,0.9
UNKNOWN129084,1487,1,67.130071,0,0,0,71,1.00072342186896,68.9078483074866,115,71,1.1,0.9
SHOEMAKER,1488,1,14.780177,0,0,0,71,1.01929605596276,78.6487851984191,69,71,1.1,0.9
UNKNOWN129197,1489,1,65.386593,0,0,0,75,1.02161335078312,44.3427931675514,69,75,1.1,0.9
UNKNOWN129212,1490,1,26.293761,0,0,0,75,1.01391761067568,50.1374634773154,69,75,1.1,0.9
UNKNOWN129497,1491,1,10.990513,0,0,0,75,1.0182126925267,52.0870068902678,69,75,1.1,0.9
UNKNOWN129500,1492,1,34.780106,0,0,0,75,1.0097313581537,56.1976999231525,69,75,1.1,0.9
EAST ASTORIA,1493,1,1045.96081,0,0,0,74,1.01864633934349,48.1694808437542,138,74,1.1,0.9
SHORE RD,1494,1,48.692143,0,0,0,75,1.0178782306347,59.4449753133023,69,75,1.1,0.9
NEWBRIDGE ROAD,1495,1,33.388898,0,0,0,75,1.02883874622867,55.7073433192955,69,75,1.1,0.9
NEWBRIDGE ROAD,1496,1,105.675864,0,0,0,75,1.02451385763773,56.2522283510813,138,75,1.1,0.9
EAST GARDEN CITY,1497,1,27.824086,0,0,0,75,1.03359973207664,54.7781834645943,69,75,1.1,0.9
DUFFY AVENUE CONVERTER STATION,1498,1,25.319916,0,0,0,75,1.02979897686658,56.7108316664217,69,75,1.1,0.9
DUFFY AVENUE CONVERTER STATION,1499,1,0,0,0,0,75,1.02992820645236,60.2858131722431,345,75,1.1,0.9
DUNWOODIE,1500,1,135.31549,0,0,0,72,1.01521815820838,60.1091749224079,69,72,1.1,0.9
DUNWOODIE,1501,1,552.022028,0,0,0,72,1.01236669834368,48.3188804041518,138,72,1.1,0.9
SPRAIN BROOK,1502,1,617.234325,0,0,0,72,1.0081716021577,48.3881696505796,138,72,1.1,0.9
TREMONT,1503,1,108.381343,0,0,0,74,0.991517262522936,46.5397438271881,69,74,1.1,0.9
HOLBROOK,1504,1,32.554179,0,0,0,75,1.0120852305849,50.0946222462941,69,75,1.1,0.9
RONKONKOMA,1505,1,17.946534,0,0,0,75,1.01186987419198,52.3272575168245,69,75,1.1,0.9
JAMAICA,1506,1,242.644811,0,0,0,74,1.00641308128763,42.6167312944381,69,74,1.1,0.9
ROTTERDAM,1507,1,33.066931,0,0,0,70,1.01245842017611,81.4295439150277,115,70,1.1,0.9
EASTOVER,1508,1,15.958041,0,0,0,70,1.01757335244011,82.2351460788993,115,70,1.1,0.9
HURLEY AVENUE,1509,1,17.174731,0,0,0,71,1.02302243242025,73.408835089115,69,71,1.1,0.9
HURLEY AVENUE,1510,1,26.918086,0,0,0,71,1.01361914237395,72.5630880334854,115,71,1.1,0.9
OHIOVILLE,1511,1,6.523094,0,0,0,71,1.00489880185752,69.3575328018029,69,71,1.1,0.9
REYNOLDS HILL,1512,1,11.064491,0,0,0,71,0.998533972086527,66.9995196056631,69,71,1.1,0.9
REYNOLDS,1513,1,21.361496,0,0,0,70,1.01709508007153,82.8354445911714,115,70,1.1,0.9
SUGARLOAF,1514,1,24.556564,0,0,0,71,1.01785805845915,76.022700253805,115,71,1.1,0.9
WILLIS,1515,1,5.532448,0,0,0,69,1.01940503818839,104.180431356976,115,69,1.1,0.9
MODENA,1516,1,18.099524,0,0,0,71,0.998064672509963,68.1140209858917,69,71,1.1,0.9
ROCK TAVERN,1517,1,26.918086,0,0,0,71,1.01139650217415,71.91636557887,115,71,1.1,0.9
RAMAPO,1518,1,16.976559,0,0,0,71,1.01554235581966,77.9845107389886,138,71,1.1,0.9
RAMAPO,1519,1,0,0,0,0,71,1.01761184607588,71.940571165707,345,71,1.1,0.9
NEW SCOTLAND,1520,1,33.983919,0,0,0,70,1.01696893722424,83.5840877876708,115,70,1.1,0.9
NEW SCOTLAND,1521,1,0,0,0,0,70,1.01442592376198,86.1341219871351,230,70,1.1,0.9
RULAND ROAD,1522,1,19.476858,0,0,0,75,1.01449118752162,52.8622062075342,69,75,1.1,0.9
OAKWOOD,1523,1,20.868063,0,0,0,75,1.01307753256185,54.5362134468576,69,75,1.1,0.9
E. FISHKILL,1524,1,17.736213,0,0,0,71,1.00823242184718,67.1940095920223,115,71,1.1,0.9
BUCHANAN,1525,1,76.8498,0,0,0,73,1.00058731808535,60.5263748703816,115,73,1.1,0.9
WOOD STREET,1526,1,50.665456,0,0,0,71,0.998128070393546,60.0718866564984,115,71,1.1,0.9
PLATTSBURGH,1527,1,90.028352,0,0,0,68,0.995785495672701,95.6808574098492,115,68,1.1,0.9
GOWANUS,1528,2,0,0,0,0,74,1,76.5600060968689,345,74,1.1,0.9
RAINEY,1529,1,969.932079,0,0,0,74,1.01970365973626,48.6897656153261,138,74,1.1,0.9
FARRAGUT,1530,1,408.290291,0,0,0,74,1.01814185679053,48.977183026251,138,74,1.1,0.9
LEONARD STREET,1531,1,0,0,0,0,74,1.01309412344922,78.5886300148778,345,74,1.1,0.9
WEST 49TH STREET,1532,1,570.05353,0,0,0,74,1.01810787777202,49.0267111245206,138,74,1.1,0.9
TAP141008,1533,1,10.990513,0,0,0,75,1.01810572605988,51.1986792090967,69,75,1.1,0.9
TAP141009,1534,1,10.990513,0,0,0,75,1.01810397257076,51.1984514673473,69,75,1.1,0.9
NORTH SHORE BEACH,1535,1,10.990513,0,0,0,75,1.02129772289499,52.064553851571,69,75,1.1,0.9
GREENLAWN,1536,1,10.990513,0,0,0,75,1.01741063180657,53.0069227889268,69,75,1.1,0.9
ELWOOD,1537,1,13.77292,0,0,0,75,1.01699571801951,51.8527989026605,69,75,1.1,0.9
ELWOOD,1538,1,188.647294,0,0,0,75,1.01344385498856,58.2515055215618,115,75,1.1,0.9
BROOKHAVEN,1539,2,47.996542,0,0,78.437883,75,1.02169433832666,49.0636306551614,69,75,1.1,0.9
WILDWOOD,1540,1,10.990513,0,0,0,75,1.00734340294393,56.6857989760726,69,75,1.1,0.9
PILGRIM,1541,1,21.981028,0,0,0,75,1.01806649788804,53.8389790269863,69,75,1.1,0.9
UNKNOWN141047,1542,1,10.990513,0,0,0,75,1.02303846726398,50.1560524381351,69,75,1.1,0.9
COOPERS CORNER,1543,1,8.166058,0,0,0,69,1.02850624121478,80.5017684910619,115,69,1.1,0.9
WOODBOURNE,1544,1,1.475569,0,0,0,69,1.02962420550097,74.3365648226338,69,69,1.1,0.9
FRASER,1545,1,3.51148,0,0,0,69,1.01339114729608,82.554643285063,115,69,1.1,0.9
MOSES,1546,2,15.917462,0,0,0,69,1.02,108.285498854766,115,69,1.1,0.9
MASSENA,1547,1,0,0,0,0,69,1.02344309609753,109.659238331087,230,69,1.1,0.9
PORTER,1548,1,20.934397,0,0,0,69,1.01726052542753,84.3332043629837,115,69,1.1,0.9
EDIC,1549,1,0,0,0,0,69,1.02036833449791,99.9783245814815,230,69,1.1,0.9
PANNELL,1550,1,49.90271,0,0,0,66,1.01320291444449,95.0414194055246,115,66,1.1,0.9
ROCHESTER #80,1551,1,43.76522,0,0,0,66,1.00971050609116,92.7065107213263,115,66,1.1,0.9
OSWEGO,1552,1,7.027037,0,0,0,67,1.0194274062833,102.619664004857,115,67,1.1,0.9
CLAY,1553,1,37.322208,0,0,0,67,1.01352255675834,94.6136605215565,115,67,1.1,0.9
SCRIBA,1554,1,16.428988,0,0,0,67,1.02293205737498,105.924116067879,115,67,1.1,0.9
NINE MILE,1555,1,12.250343,0,0,0,67,1.0229388796789,105.889589326116,115,67,1.1,0.9
SITHE,1556,1,5.478835,0,0,0,67,1.02332569925632,105.110869059366,115,67,1.1,0.9
FITZPATRICK,1557,1,8.071698,0,0,0,67,1.02329145997387,106.061724767055,115,67,1.1,0.9
WATERCURE,1558,1,0,0,0,0,67,1.03105478886547,93.1508335433293,230,67,1.1,0.9
OAKDALE,1559,1,28.964925,0,0,0,67,1.02279315735414,87.8533382488261,115,67,1.1,0.9
OAKDALE,1560,1,0,0,0,0,67,1.03198733433935,93.0237491118664,230,67,1.1,0.9
GARDENVILLE,1561,1,16.825819,0,0,0,65,1.01884286023668,95.3838405206239,115,65,1.1,0.9
ROBINSON ROAD,1562,1,6.725787,0,0,0,65,1.0170414422131,96.8249849868284,115,65,1.1,0.9
STOLLE ROAD,1563,1,12.452468,0,0,0,65,1.02538124601999,96.1830406352345,115,65,1.1,0.9
STOLLE ROAD,1564,1,0,0,0,0,65,1.02124932896437,100.309576199202,230,65,1.1,0.9
MEYER,1565,1,9.250794,0,0,0,65,1.02045976541932,96.7642271050409,115,65,1.1,0.9
HUNTLEY,1566,1,24.400844,0,0,0,65,1.01798730031395,96.2738796919078,115,65,1.1,0.9
MARCY,1567,1,0,0,0,0,69,1.01094636164231,100.306014535101,345,69,1.1,0.9
HILLSIDE,1568,1,19.487815,0,0,0,67,1.02306082315292,90.006605516513,115,67,1.1,0.9
NIAGARA,1569,1,21.50344,0,0,0,65,1.01988096466307,99.8965842794078,115,65,1.1,0.9
NIAGARA,1570,2,0,0,0,0,65,1.02,105.24488188883,230,65,1.1,0.9
PACKARD,1571,1,29.450861,0,0,0,65,1.018572100752,96.4484650721367,115,65,1.1,0.9
S. RIPLEY,1572,1,4.200778,0,0,0,65,1.02718984297143,95.0958544806128,115,65,1.1,0.9
DUNKIRK,1573,1,14.300808,0,0,0,65,1.02097724710437,93.7670703068595,115,65,1.1,0.9
UNKNOWN158122,1574,1,15.011375,0,0,0,71,1.01701678393398,78.9178062578699,138,71,1.1,0.9
UNKNOWN161076,1575,1,4.200778,0,0,0,65,1.01816496036472,98.0452726845334,115,65,1.1,0.9
FIVE MILE,1576,1,12.452468,0,0,0,65,1.02338515318306,95.0807072821541,115,65,1.1,0.9
