source_bus_row,source_bus,device_key,source_bus_name,base_kv,source_zone,source_area,canonical_bus_type,raw_bus_type,electrical_role,gross_pd_mw,gross_qd_mvar,source_gs_mw,source_bs_mvar,source_vm_pu,source_va_deg,source_vmin_pu,source_vmax_pu,has_native_generation,has_boundary_proxy,has_reference_placeholder
1070,1070,PERFORM2019:BUS:1070,TAP140430,115,C,67,1,1,gross_load,12.54,0,0,0,1.0196404,93.124525,0.9,1.1,0,0,0
1071,1071,PERFORM2019:BUS:1071,TAP140431,115,C,67,1,1,gross_load,12.54,0,0,0,1.0142978,93.029866,0.9,1.1,0,0,0
1072,1072,PERFORM2019:BUS:1072,TAP140432,115,C,67,1,1,gross_load,12.54,0,0,0,1.0143204,93.021173,0.9,1.1,0,0,0
1073,1073,PERFORM2019:BUS:1073,TAP140433,115,C,67,1,1,gross_load,12.54,0,0,0,1.0131913,92.840763,0.9,1.1,0,0,0
1074,1074,PERFORM2019:BUS:1074,TAP140434,115,C,67,1,1,gross_load,12.54,0,0,0,1.0132478,92.836011,0.9,1.1,0,0,0
1075,1075,PERFORM2019:BUS:1075,TAP140435,115,C,67,1,1,gross_load,12.54,0,0,0,1.0192266,93.081467,0.9,1.1,0,0,0
1076,1076,PERFORM2019:BUS:1076,TAP140436,115,C,67,1,1,gross_load,12.54,0,0,0,1.0114569,93.018826,0.9,1.1,0,0,0
1077,1077,PERFORM2019:BUS:1077,TAP140437,115,C,67,1,1,gross_load,12.54,0,0,0,1.0113924,93.012543,0.9,1.1,0,0,0
1078,1078,PERFORM2019:BUS:1078,TAP140438,115,C,67,1,1,gross_load,12.54,0,0,0,1.0094359,93.352168,0.9,1.1,0,0,0
1079,1079,PERFORM2019:BUS:1079,TAP140439,115,C,67,1,1,gross_load,12.54,0,0,0,1.0094441,93.347589,0.9,1.1,0,0,0
1080,1080,PERFORM2019:BUS:1080,TAP140440,115,C,67,1,1,gross_load,12.54,0,0,0,1.0084312,93.098634,0.9,1.1,0,0,0
1081,1081,PERFORM2019:BUS:1081,TAP140441,115,C,67,1,1,gross_load,12.54,0,0,0,1.0131985,92.882066,0.9,1.1,0,0,0
1082,1082,PERFORM2019:BUS:1082,TAP140442,115,C,67,1,1,gross_load,12.54,0,0,0,1.0081982,92.965043,0.9,1.1,0,0,0
1083,1083,PERFORM2019:BUS:1083,TAP140443,115,C,67,1,1,gross_load,12.54,0,0,0,1.0081977,92.964943,0.9,1.1,0,0,0
1084,1084,PERFORM2019:BUS:1084,TAP140446,115,C,67,1,1,gross_load,12.54,0,0,0,1.0036446,94.915584,0.9,1.1,0,0,0
1085,1085,PERFORM2019:BUS:1085,TAP140447,115,C,67,1,1,gross_load,12.54,0,0,0,1.0036435,94.914542,0.9,1.1,0,0,0
1086,1086,PERFORM2019:BUS:1086,TAP140448,115,C,67,1,1,gross_load,12.54,0,0,0,1.0044911,95.085139,0.9,1.1,0,0,0
1087,1087,PERFORM2019:BUS:1087,TAP140449,115,C,67,1,1,gross_load,12.54,0,0,0,1.0045909,95.184842,0.9,1.1,0,0,0
1088,1088,PERFORM2019:BUS:1088,TAP140450,115,C,67,1,1,gross_load,12.54,0,0,0,1.0083783,93.06892,0.9,1.1,0,0,0
1089,1089,PERFORM2019:BUS:1089,TAP140451,115,C,67,1,1,gross_load,12.54,0,0,0,1.0083171,93.693843,0.9,1.1,0,0,0
1090,1090,PERFORM2019:BUS:1090,TAP140452,115,C,67,1,1,gross_load,12.54,0,0,0,1.0047882,94.734656,0.9,1.1,0,0,0
1091,1091,PERFORM2019:BUS:1091,TAP140453,115,C,67,1,1,gross_load,12.54,0,0,0,1.0048089,94.73247,0.9,1.1,0,0,0
1092,1092,PERFORM2019:BUS:1092,TAP140454,115,C,67,1,1,gross_load,12.54,0,0,0,1.0133041,94.700982,0.9,1.1,0,0,0
1093,1093,PERFORM2019:BUS:1093,TAP140455,115,C,67,1,1,gross_load,12.54,0,0,0,1.0124083,93.938255,0.9,1.1,0,0,0
1094,1094,PERFORM2019:BUS:1094,TAP140456,115,C,67,1,1,gross_load,12.54,0,0,0,1.012408,93.938262,0.9,1.1,0,0,0
1095,1095,PERFORM2019:BUS:1095,TAP140457,115,C,67,1,1,gross_load,12.54,0,0,0,1.0122379,93.225372,0.9,1.1,0,0,0
1096,1096,PERFORM2019:BUS:1096,TAP140458,115,C,67,1,1,gross_load,12.54,0,0,0,1.0122452,93.227191,0.9,1.1,0,0,0
1097,1097,PERFORM2019:BUS:1097,TAP140459,115,C,67,1,1,gross_load,12.54,0,0,0,1.0116617,94.113794,0.9,1.1,0,0,0
1098,1098,PERFORM2019:BUS:1098,TAP140460,115,C,67,1,1,gross_load,12.54,0,0,0,1.0120144,94.040881,0.9,1.1,0,0,0
1099,1099,PERFORM2019:BUS:1099,TAP140461,115,C,67,1,1,gross_load,12.54,0,0,0,1.0115088,94.000692,0.9,1.1,0,0,0
1100,1100,PERFORM2019:BUS:1100,TAP140462,115,C,67,1,1,gross_load,11.53,0,0,0,1.0187537,103.365406,0.9,1.1,0,0,0
1101,1101,PERFORM2019:BUS:1101,TAP140463,115,C,67,1,1,gross_load,12.54,0,0,0,1.0186902,103.322653,0.9,1.1,0,0,0
1102,1102,PERFORM2019:BUS:1102,TAP140464,115,C,67,1,1,gross_load,8.36,0,0,0,1.0132979,95.97923,0.9,1.1,0,0,0
1103,1103,PERFORM2019:BUS:1103,TAP140465,115,C,67,1,1,gross_load,12.54,0,0,0,1.016328,99.940068,0.9,1.1,0,0,0
1104,1104,PERFORM2019:BUS:1104,TAP140466,115,C,67,1,1,gross_load,12.54,0,0,0,1.0156764,99.782822,0.9,1.1,0,0,0
1105,1105,PERFORM2019:BUS:1105,TAP140467,115,C,67,1,1,gross_load,12.54,0,0,0,1.0129621,95.790528,0.9,1.1,0,0,0
1106,1106,PERFORM2019:BUS:1106,TAP140479,115,A,65,1,1,gross_load,7.58,0,0,0,1.0218498,95.706318,0.9,1.1,0,0,0
1107,1107,PERFORM2019:BUS:1107,TAP140480,115,A,65,1,1,gross_load,7.58,0,0,0,1.0218522,95.707224,0.9,1.1,0,0,0
1108,1108,PERFORM2019:BUS:1108,ISHUA SWITCH TOWER,115,A,65,1,1,gross_load,7.58,0,0,0,1.0218513,95.706943,0.9,1.1,0,0,0
1109,1109,PERFORM2019:BUS:1109,TAP140482,115,A,65,1,1,gross_load,7.58,0,0,0,1.0018102,92.79455,0.9,1.1,0,0,0
1110,1110,PERFORM2019:BUS:1110,SHELDON SWITCH,115,A,65,1,1,gross_load,7.58,0,0,0,1.0070639,93.889024,0.9,1.1,0,0,0
1111,1111,PERFORM2019:BUS:1111,TAP140486,115,A,65,1,1,gross_load,7.58,0,0,0,1.0066638,94.011539,0.9,1.1,0,0,0
1112,1112,PERFORM2019:BUS:1112,TAP140488,115,A,65,1,1,gross_load,7.58,0,0,0,1.0209897,95.963977,0.9,1.1,0,0,0
1113,1113,PERFORM2019:BUS:1113,TAP140490,115,A,65,1,1,gross_load,7.58,0,0,0,1.0177948,96.301785,0.9,1.1,0,0,0
1114,1114,PERFORM2019:BUS:1114,TAP140491,115,A,65,1,1,gross_load,7.58,0,0,0,1.0177985,96.304361,0.9,1.1,0,0,0
1115,1115,PERFORM2019:BUS:1115,TAP140502,115,B,66,1,1,gross_load,21.6,0,0,0,1.0171195,98.119615,0.9,1.1,0,0,0
1116,1116,PERFORM2019:BUS:1116,TAP140503,115,A,65,1,1,gross_load,7.58,0,0,0,1.0189399,95.057294,0.9,1.1,0,0,0
1117,1117,PERFORM2019:BUS:1117,TAP140504,230,A,65,1,1,junction,0,0,0,0,1.0194595,102.216307,0.9,1.1,0,0,0
1118,1118,PERFORM2019:BUS:1118,TAP140505,115,A,65,1,1,gross_load,7.58,0,0,0,0.9933147,90.071647,0.9,1.1,0,0,0
1119,1119,PERFORM2019:BUS:1119,TAP140506,115,A,65,1,1,gross_load,7.58,0,0,0,1.0045663,92.56306,0.9,1.1,0,0,0
1120,1120,PERFORM2019:BUS:1120,TAP140507,115,A,65,1,1,gross_load,7.58,0,0,0,1.0045709,92.567452,0.9,1.1,0,0,0
1121,1121,PERFORM2019:BUS:1121,TAP140508,115,A,65,1,1,gross_load,7.58,0,0,0,1.0045614,92.562656,0.9,1.1,0,0,0
1122,1122,PERFORM2019:BUS:1122,TAP140509,115,A,65,1,1,gross_load,7.58,0,0,0,1.0042156,92.471773,0.9,1.1,0,0,0
1123,1123,PERFORM2019:BUS:1123,TAP140649,115,B,66,1,1,gross_load,21.6,0,0,0,1.0191776,98.594853,0.9,1.1,0,0,0
1124,1124,PERFORM2019:BUS:1124,TAP140650,115,B,66,1,1,gross_load,21.6,0,0,0,1.0104162,92.577155,0.9,1.1,0,0,0
1125,1125,PERFORM2019:BUS:1125,TAP140651,115,B,66,1,1,gross_load,21.6,0,0,0,1.0019508,87.318502,0.9,1.1,0,0,0
1126,1126,PERFORM2019:BUS:1126,TAP140652,115,B,66,1,1,gross_load,21.6,0,0,0,1.0019717,87.31533,0.9,1.1,0,0,0
1127,1127,PERFORM2019:BUS:1127,TAP140654,115,B,66,1,1,gross_load,21.6,0,0,0,1.0008579,87.992859,0.9,1.1,0,0,0
1128,1128,PERFORM2019:BUS:1128,TAP140655,115,B,66,1,1,gross_load,21.6,0,0,0,1.0008557,87.993309,0.9,1.1,0,0,0
1129,1129,PERFORM2019:BUS:1129,GOWANUS,345,J,74,2,2,native_generation_terminal,0,0,0,0,1.02,63.186708,0.9,1.1,1,0,0
1130,1130,PERFORM2019:BUS:1130,RAINEY,345,J,74,2,2,native_generation_terminal,0,0,0,0,1.019,62.24471,0.9,1.1,1,0,0
1131,1131,PERFORM2019:BUS:1131,HUDSON AVENUE,138,J,74,2,2,gross_load|native_generation_terminal,363.64,0,0,0,1.0176297,48.579227,0.9,1.1,1,0,0
1132,1132,PERFORM2019:BUS:1132,FARRAGUT,345,J,74,2,2,boundary_injection_landing,0,0,0,0,1.02,62.667822,0.9,1.1,0,1,0
1133,1133,PERFORM2019:BUS:1133,VERNON,138,J,74,2,2,gross_load|native_generation_terminal,545.47,0,0,0,1.02,48.3827,0.9,1.1,1,0,0
1134,1134,PERFORM2019:BUS:1134,LEONARD STREET,345,J,74,1,1,junction,0,0,0,0,1.0198272,62.701598,0.9,1.1,0,0,0
1135,1135,PERFORM2019:BUS:1135,WEST 65TH STREET,138,J,74,2,2,gross_load|native_generation_terminal,363.64,0,0,0,1.0183647,48.555964,0.9,1.1,1,0,0
1136,1136,PERFORM2019:BUS:1136,WEST 49TH STREET,345,J,74,2,2,boundary_injection_landing,0,0,0,0,1.02,62.472709,0.9,1.1,0,1,0
1137,1137,PERFORM2019:BUS:1137,TAP141006,138,K,75,1,1,gross_load,46.91,0,0,0,1.0172268,51.878376,0.9,1.1,0,0,0
1138,1138,PERFORM2019:BUS:1138,TAP141007,69,K,75,1,2,gross_load|canonical_static_shunt,20.87,0,0,19.19,1.01,51.930765,0.9,1.1,0,0,0
1139,1139,PERFORM2019:BUS:1139,TAP141008,138,K,75,1,1,gross_load,50.95,0,0,0,1.0154144,51.574409,0.9,1.1,0,0,0
1140,1140,PERFORM2019:BUS:1140,TAP141009,138,K,75,1,1,gross_load,35.31,0,0,0,1.0154216,51.574265,0.9,1.1,0,0,0
1141,1141,PERFORM2019:BUS:1141,TAP141010,138,K,75,1,1,gross_load,46.91,0,0,0,1.0110232,52.603826,0.9,1.1,0,0,0
1142,1142,PERFORM2019:BUS:1142,TAP141011,69,K,75,1,1,gross_load,22.26,0,0,0,1.0077295,48.385011,0.9,1.1,0,0,0
1143,1143,PERFORM2019:BUS:1143,TAP141012,138,K,75,1,1,gross_load,84.22,0,0,0,1.0176471,53.038474,0.9,1.1,0,0,0
1144,1144,PERFORM2019:BUS:1144,TAP141013,138,K,75,1,1,gross_load,49.75,0,0,0,1.0176944,53.036725,0.9,1.1,0,0,0
1145,1145,PERFORM2019:BUS:1145,DEPOSIT,69,K,75,1,1,gross_load,6.96,0,0,0,1.0099601,49.677716,0.9,1.1,0,0,0
1146,1146,PERFORM2019:BUS:1146,DEPOSIT,69,K,75,2,2,gross_load|native_generation_terminal,20.87,0,0,0,1.01,49.682835,0.9,1.1,1,0,0
1147,1147,PERFORM2019:BUS:1147,WADING RIVER GAS TURBINES,138,K,75,2,2,gross_load|native_generation_terminal,31.27,0,0,0,1.0189213,51.950364,0.9,1.1,1,0,0
1148,1148,PERFORM2019:BUS:1148,SHOREHAM POWER STATION,138,K,75,2,2,gross_load|native_generation_terminal|boundary_injection_landing,62.55,0,0,0,1.02,51.849922,0.9,1.1,1,1,0
1149,1149,PERFORM2019:BUS:1149,NORTH SHORE BEACH,138,K,75,1,1,gross_load,35.31,0,0,0,1.0172359,51.876222,0.9,1.1,0,0,0
1150,1150,PERFORM2019:BUS:1150,YAPHANK,69,K,75,1,1,gross_load,24.18,0,0,0,1.0094258,48.889731,0.9,1.1,0,0,0
1151,1151,PERFORM2019:BUS:1151,RIDGE,69,K,75,1,1,gross_load,13.91,0,0,0,1.0067841,51.628642,0.9,1.1,0,0,0
1152,1152,PERFORM2019:BUS:1152,CORAM,69,K,75,1,1,gross_load,6.96,0,0,0,1.0099876,51.929163,0.9,1.1,0,0,0
1153,1153,PERFORM2019:BUS:1153,CENTEREACH,69,K,75,1,1,gross_load,13.91,0,0,0,1.0062147,48.420646,0.9,1.1,0,0,0
1154,1154,PERFORM2019:BUS:1154,MOUNT SINAI,138,K,75,1,1,gross_load,15.64,0,0,0,1.0154144,51.574235,0.9,1.1,0,0,0
1155,1155,PERFORM2019:BUS:1155,MOUNT SINAI,69,K,75,1,1,gross_load,27.82,0,0,0,1.0145312,49.730036,0.9,1.1,0,0,0
1156,1156,PERFORM2019:BUS:1156,TERRYVILLE,69,K,75,1,1,gross_load,27.82,0,0,0,1.0064656,48.372272,0.9,1.1,0,0,0
1157,1157,PERFORM2019:BUS:1157,GREENLAWN,138,K,75,1,1,gross_load,50.95,0,0,0,1.0193671,53.33208,0.9,1.1,0,0,0
1158,1158,PERFORM2019:BUS:1158,SMITHTOWN,69,K,75,1,1,gross_load,20.87,0,0,0,1.0063799,47.883322,0.9,1.1,0,0,0
1159,1159,PERFORM2019:BUS:1159,INDIAN HEAD,69,K,75,1,1,gross_load,13.91,0,0,0,1.0070771,48.849431,0.9,1.1,0,0,0
1160,1160,PERFORM2019:BUS:1160,ELWOOD,138,K,75,1,2,gross_load|canonical_static_shunt,226.24,0,0,204.33,1.02,53.485018,0.9,1.1,0,0,0
1161,1161,PERFORM2019:BUS:1161,FLOWERFIELD,69,K,75,1,2,gross_load|canonical_static_shunt,13.91,0,0,19.64,1.01,47.556253,0.9,1.1,0,0,0
1162,1162,PERFORM2019:BUS:1162,STONY BROOK,69,K,75,2,1,gross_load|native_generation_terminal,13.91,0,0,0,1.007996,47.747521,0.9,1.1,1,0,0
1163,1163,PERFORM2019:BUS:1163,SUFFOLKAIRE,69,K,75,1,1,gross_load,15.3,0,0,0,0.9997111,40.427781,0.9,1.1,0,0,0
1164,1164,PERFORM2019:BUS:1164,BROOKHAVEN,138,K,75,2,2,gross_load|native_generation_terminal,100.08,0,0,0,1.0123353,51.661202,0.9,1.1,1,0,0
1165,1165,PERFORM2019:BUS:1165,WILDWOOD,138,K,75,1,1,gross_load,97.86,0,0,0,1.0188898,51.782018,0.9,1.1,0,0,0
1166,1166,PERFORM2019:BUS:1166,PILGRIM,138,K,75,1,1,gross_load,151.22,0,0,0,1.017747,53.055796,0.9,1.1,0,0,0
1167,1167,PERFORM2019:BUS:1167,UNKNOWN141043,69,K,75,1,1,gross_load,6.96,0,0,0,1.0176598,47.565364,0.9,1.1,0,0,0
1168,1168,PERFORM2019:BUS:1168,UNKNOWN141044,69,K,75,1,1,gross_load,20.87,0,0,0,1.0184878,47.67222,0.9,1.1,0,0,0
1169,1169,PERFORM2019:BUS:1169,UNKNOWN141045,69,K,75,2,2,gross_load|native_generation_terminal,6.96,0,0,0,1.01,52.097483,0.9,1.1,1,0,0
1170,1170,PERFORM2019:BUS:1170,UNKNOWN141047,138,K,75,2,2,gross_load|native_generation_terminal,19.67,0,0,0,1.0128171,50.907157,0.9,1.1,1,0,0
1171,1171,PERFORM2019:BUS:1171,TAP141049,115,C,67,1,1,gross_load,12.54,0,0,0,1.019365,90.067298,0.9,1.1,0,0,0
1172,1172,PERFORM2019:BUS:1172,TAP141050,115,C,67,2,2,gross_load|native_generation_terminal,8.36,0,0,0,1.02,88.234901,0.9,1.1,1,0,0
1173,1173,PERFORM2019:BUS:1173,TAP141051,115,C,67,2,2,gross_load|native_generation_terminal,12.54,0,0,0,1.02,89.52554,0.9,1.1,1,0,0
1174,1174,PERFORM2019:BUS:1174,TAP141052,115,C,67,1,1,gross_load,12.54,0,0,0,1.022821,105.965682,0.9,1.1,0,0,0
1175,1175,PERFORM2019:BUS:1175,TAP141053,115,C,67,1,1,gross_load,12.54,0,0,0,1.0228457,105.974482,0.9,1.1,0,0,0
1176,1176,PERFORM2019:BUS:1176,TAP141054,115,C,67,1,1,gross_load,12.54,0,0,0,1.0229137,106.011944,0.9,1.1,0,0,0
1177,1177,PERFORM2019:BUS:1177,TAP141055,115,C,67,1,1,gross_load,12.54,0,0,0,1.0229228,106.016976,0.9,1.1,0,0,0
1178,1178,PERFORM2019:BUS:1178,TAP141056,115,C,67,1,1,gross_load,12.54,0,0,0,1.0194482,102.909416,0.9,1.1,0,0,0
1179,1179,PERFORM2019:BUS:1179,TAP141057,115,C,67,1,1,gross_load,12.54,0,0,0,1.0195064,102.952747,0.9,1.1,0,0,0
1180,1180,PERFORM2019:BUS:1180,TAP141058,115,C,67,1,1,gross_load,12.54,0,0,0,1.0178132,102.265888,0.9,1.1,0,0,0
1181,1181,PERFORM2019:BUS:1181,TAP141059,115,C,67,2,2,gross_load|native_generation_terminal,12.54,0,0,0,1.0178269,102.265274,0.9,1.1,1,0,0
1182,1182,PERFORM2019:BUS:1182,TAP141060,115,C,67,1,1,gross_load,12.54,0,0,0,1.0185092,102.672425,0.9,1.1,0,0,0
1183,1183,PERFORM2019:BUS:1183,TAP141061,115,C,67,1,1,gross_load,12.54,0,0,0,1.0187988,102.837823,0.9,1.1,0,0,0
1184,1184,PERFORM2019:BUS:1184,TAP141062,115,C,67,1,1,gross_load,9.94,0,0,0,1.0193207,103.444839,0.9,1.1,0,0,0
1185,1185,PERFORM2019:BUS:1185,TAP141063,115,C,67,1,1,gross_load,9.94,0,0,0,1.0206652,104.754438,0.9,1.1,0,0,0
1186,1186,PERFORM2019:BUS:1186,TAP141064,115,C,67,1,1,gross_load,12.54,0,0,0,1.0206711,104.76045,0.9,1.1,0,0,0
1187,1187,PERFORM2019:BUS:1187,TAP141065,115,C,67,1,1,gross_load,11.53,0,0,0,1.0203466,104.575546,0.9,1.1,0,0,0
1188,1188,PERFORM2019:BUS:1188,TAP141066,115,C,67,1,1,gross_load,12.54,0,0,0,1.0228786,105.99503,0.9,1.1,0,0,0
1189,1189,PERFORM2019:BUS:1189,TAP141067,115,C,67,1,1,gross_load,12.54,0,0,0,1.02282,105.958821,0.9,1.1,0,0,0
1190,1190,PERFORM2019:BUS:1190,TAP141068,115,C,67,1,1,gross_load,12.54,0,0,0,1.0112694,97.86436,0.9,1.1,0,0,0
1191,1191,PERFORM2019:BUS:1191,TAP141069,115,C,67,1,1,gross_load,12.54,0,0,0,1.0115264,97.928482,0.9,1.1,0,0,0
1192,1192,PERFORM2019:BUS:1192,TAP141072,115,C,67,1,1,gross_load,12.54,0,0,0,1.0116876,98.029755,0.9,1.1,0,0,0
1193,1193,PERFORM2019:BUS:1193,TAP141229,115,E,69,1,1,gross_load,4.94,0,0,0,1.018147,81.07707,0.9,1.1,0,0,0
1194,1194,PERFORM2019:BUS:1194,TAP141230,115,E,69,2,2,gross_load|native_generation_terminal,6.23,0,0,0,1.01815,81.072729,0.9,1.1,1,0,0
1195,1195,PERFORM2019:BUS:1195,TAP141231,115,E,69,1,1,gross_load,6.23,0,0,0,1.0172071,101.731511,0.9,1.1,0,0,0
1196,1196,PERFORM2019:BUS:1196,TAP141232,115,E,69,1,1,gross_load,6.23,0,0,0,1.0199978,102.956316,0.9,1.1,0,0,0
1197,1197,PERFORM2019:BUS:1197,TAP141233,115,E,69,1,1,gross_load,6.23,0,0,0,1.0199976,103.02912,0.9,1.1,0,0,0
1198,1198,PERFORM2019:BUS:1198,TAP141234,115,E,69,1,1,gross_load,6.23,0,0,0,1.0199372,102.992176,0.9,1.1,0,0,0
1199,1199,PERFORM2019:BUS:1199,TAP141235,115,E,69,1,1,gross_load,6.23,0,0,0,1.0199586,103.128632,0.9,1.1,0,0,0
1200,1200,PERFORM2019:BUS:1200,TAP141238,115,E,69,1,1,gross_load,6.23,0,0,0,1.0195119,108.148282,0.9,1.1,0,0,0
1201,1201,PERFORM2019:BUS:1201,TAP141239,115,E,69,1,1,gross_load,6.23,0,0,0,1.0196157,108.17826,0.9,1.1,0,0,0
1202,1202,PERFORM2019:BUS:1202,TAP141240,115,E,69,1,1,gross_load,6.23,0,0,0,1.0196163,108.178402,0.9,1.1,0,0,0
1203,1203,PERFORM2019:BUS:1203,TAP141241,115,E,69,1,1,gross_load,6.23,0,0,0,0.9923735,77.291867,0.9,1.1,0,0,0
1204,1204,PERFORM2019:BUS:1204,TAP141244,69,F,70,1,2,gross_load|canonical_static_shunt,4.62,0,0,10.5,1.01,77.192149,0.9,1.1,0,0,0
1205,1205,PERFORM2019:BUS:1205,TAP141245,115,E,69,1,1,gross_load,6.23,0,0,0,1.0112244,78.809143,0.9,1.1,0,0,0
1206,1206,PERFORM2019:BUS:1206,TAP141248,115,E,69,1,1,gross_load,6.23,0,0,0,0.9782417,72.928828,0.9,1.1,0,0,0
1207,1207,PERFORM2019:BUS:1207,TAP141249,115,E,69,1,1,gross_load,6.23,0,0,0,0.9861797,75.893071,0.9,1.1,0,0,0
1208,1208,PERFORM2019:BUS:1208,TAP141250,115,F,70,1,1,gross_load,10.27,0,0,0,1.0110276,78.432,0.9,1.1,0,0,0
1209,1209,PERFORM2019:BUS:1209,TAP141251,115,E,69,1,1,gross_load,4.15,0,0,0,1.0167637,106.407256,0.9,1.1,0,0,0
1210,1210,PERFORM2019:BUS:1210,TAP141252,69,G,71,1,1,gross_load,12.39,0,0,0,1.0097441,71.585606,0.9,1.1,0,0,0
1211,1211,PERFORM2019:BUS:1211,TAP141253,115,G,71,1,1,gross_load,27.55,0,0,0,0.9731038,69.975877,0.9,1.1,0,0,0
1212,1212,PERFORM2019:BUS:1212,TAP141254,115,G,71,1,1,gross_load,27.55,0,0,0,0.9731066,69.973724,0.9,1.1,0,0,0
1213,1213,PERFORM2019:BUS:1213,TAP141258,115,F,70,2,2,gross_load|native_generation_terminal,6.84,0,0,0,1.01662,79.636274,0.9,1.1,1,0,0
1214,1214,PERFORM2019:BUS:1214,TAP141259,115,F,70,1,1,gross_load,10.27,0,0,0,1.0164765,79.641982,0.9,1.1,0,0,0
1215,1215,PERFORM2019:BUS:1215,TAP141260,115,E,69,1,1,gross_load,4.15,0,0,0,1.0172396,101.742023,0.9,1.1,0,0,0
1216,1216,PERFORM2019:BUS:1216,TAP141261,115,E,69,1,1,gross_load,6.23,0,0,0,1.0172957,106.973536,0.9,1.1,0,0,0
1217,1217,PERFORM2019:BUS:1217,TAP141262,115,E,69,1,1,gross_load,6.23,0,0,0,1.0175812,107.125977,0.9,1.1,0,0,0
1218,1218,PERFORM2019:BUS:1218,TAP141297,115,C,67,1,1,gross_load,12.54,0,0,0,1.0177525,87.170854,0.9,1.1,0,0,0
1219,1219,PERFORM2019:BUS:1219,UNKNOWN141327,230,C,67,1,1,junction,0,0,0,0,1.0328066,93.297624,0.9,1.1,0,0,0
1220,1220,PERFORM2019:BUS:1220,ADIRONDACK,230,E,69,1,1,junction,0,0,0,0,1.0221095,103.199307,0.9,1.1,0,0,0
1221,1221,PERFORM2019:BUS:1221,CHASES LAKE,230,E,69,1,1,junction,0,0,0,0,1.0215663,102.985829,0.9,1.1,0,0,0
1222,1222,PERFORM2019:BUS:1222,COOPERS CORNER,345,E,69,1,1,junction,0,0,0,0,1.0193569,82.086367,0.9,1.1,0,0,0
1223,1223,PERFORM2019:BUS:1223,WOODBOURNE,115,E,69,2,2,gross_load|native_generation_terminal,4.7,0,0,0,1.02,79.09571,0.9,1.1,1,0,0
1224,1224,PERFORM2019:BUS:1224,GRIMLEY ROAD,69,G,71,1,1,gross_load,8.26,0,0,0,1.0036275,70.469386,0.9,1.1,0,0,0
1225,1225,PERFORM2019:BUS:1225,GREENFIELD ROAD,69,G,71,1,1,gross_load,13.31,0,0,0,0.9941692,68.266066,0.9,1.1,0,0,0
1226,1226,PERFORM2019:BUS:1226,HONK FALLS,69,G,71,1,1,gross_load,8.26,0,0,0,0.9930549,68.137546,0.9,1.1,0,0,0
1227,1227,PERFORM2019:BUS:1227,GILBOA,345,F,70,2,2,native_generation_terminal,0,0,0,0,1.02,87.838878,0.9,1.1,1,0,0
1228,1228,PERFORM2019:BUS:1228,FRASER,345,E,69,1,1,junction,0,0,0,0,1.020391,88.622483,0.9,1.1,0,0,0
1229,1229,PERFORM2019:BUS:1229,MILFORD,115,E,69,1,1,gross_load,4.15,0,0,0,1.0057191,79.101479,0.9,1.1,0,0,0
1230,1230,PERFORM2019:BUS:1230,MOSES,230,E,69,2,2,native_generation_terminal,0,0,0,0,1.02,110.299855,0.9,1.1,1,0,0
1231,1231,PERFORM2019:BUS:1231,MASSENA,765,E,69,2,2,boundary_injection_landing,0,0,0,0,1.03,108.782137,0.9,1.1,0,1,0
1232,1232,PERFORM2019:BUS:1232,PORTER,230,E,69,1,1,junction,0,0,0,0,1.0202799,99.955171,0.9,1.1,0,0,0
1233,1233,PERFORM2019:BUS:1233,EDIC,345,E,69,1,1,junction,0,0,0,0,1.0119827,100.227808,0.9,1.1,0,0,0
1234,1234,PERFORM2019:BUS:1234,PANNELL,345,B,66,1,1,junction,0,0,0,0,1.0296457,104.206504,0.9,1.1,0,0,0
1235,1235,PERFORM2019:BUS:1235,ROCHESTER #80,345,B,66,1,1,junction,0,0,0,0,1.0297451,104.72646,0.9,1.1,0,0,0
1236,1236,PERFORM2019:BUS:1236,OSWEGO,345,C,67,2,1,native_generation_terminal,0,0,0,0,1.0192927,106.561711,0.9,1.1,1,0,0
1237,1237,PERFORM2019:BUS:1237,CLAY,345,C,67,1,1,junction,0,0,0,0,1.0206239,105.122208,0.9,1.1,0,0,0
1238,1238,PERFORM2019:BUS:1238,VOLNEY,345,C,67,1,1,junction,0,0,0,0,1.0198139,107.806336,0.9,1.1,0,0,0
1239,1239,PERFORM2019:BUS:1239,SCRIBA,345,C,67,1,1,junction,0,0,0,0,1.0199632,109.578086,0.9,1.1,0,0,0
1240,1240,PERFORM2019:BUS:1240,NINE MILE,345,C,67,2,2,native_generation_terminal,0,0,0,0,1.02,109.667,0.9,1.1,1,0,0
1241,1241,PERFORM2019:BUS:1241,SITHE,345,C,67,1,1,junction,0,0,0,0,1.0200059,109.848673,0.9,1.1,0,0,0
1242,1242,PERFORM2019:BUS:1242,FITZPATRICK,345,C,67,1,1,junction,0,0,0,0,1.0199629,109.55462,0.9,1.1,0,0,0
1243,1243,PERFORM2019:BUS:1243,LAFAYETTE,345,C,67,1,1,junction,0,0,0,0,1.0188302,101.484344,0.9,1.1,0,0,0
1244,1244,PERFORM2019:BUS:1244,WATERCURE,345,C,67,1,1,junction,0,0,0,0,1.0332497,93.293972,0.9,1.1,0,0,0
1245,1245,PERFORM2019:BUS:1245,OAKDALE,345,C,67,1,1,junction,0,0,0,0,1.0288149,93.130395,0.9,1.1,0,0,0
