source_branch_row,device_key,source_from_bus,source_to_bus,raw_circuit_id,source_device_role,canonical_status,raw_status,raw_converted_branch_row,identity_confidence,individual_circuit_identity_resolved,raw_identity_candidates,raw_canonical_parameters_match,raw_parameter_max_abs_difference,source_r_pu,source_x_pu,source_b_pu,source_rate_a_mva,source_rate_b_mva,source_rate_c_mva,source_tap,source_shift_deg,raw_transformer_control_mode,raw_regulated_bus,overhead_thermal_eligible
98,PERFORM2019:AC:29:124:1,124,29,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,94,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:29:124:1,1,0,0.03314,0.13704,0.02269,167,556,210,0,0,0,0,0
99,PERFORM2019:AC:29:152:1,29,152,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,95,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:29:152:1,1,0,0.00852,0.03523,0.00583,167,556,210,0,0,0,0,0
100,PERFORM2019:AC:29:212:1,212,29,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,96,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:29:212:1,1,0,0.01428,0.05907,0.00978,167,556,210,0,0,0,0,0
101,PERFORM2019:AC:29:896:1,896,29,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,97,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:29:896:1,1,0,0.02749,0.11366,0.01882,167,556,210,0,0,0,0,0
102,PERFORM2019:AC:30:55:1,30,55,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,98,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:30:55:1,1,0,0.02366,0.09785,0.0162,167,556,210,0,0,0,0,0
103,PERFORM2019:AC:30:131:1,30,131,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,99,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:30:131:1,1,0,0.00843,0.03485,0.00577,167,556,210,0,0,0,0,0
104,PERFORM2019:AC:31:32:1,32,31,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,100,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:31:32:1,1,0,0.0006,0.0027,0.00044,135,556,175,0,0,0,0,0
105,PERFORM2019:AC:31:680:1,680,31,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,101,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:31:680:1,1,0,0.00125,0.00518,0.00086,167,556,210,0,0,0,0,0
106,PERFORM2019:AC:32:84:1,32,84,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,102,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:32:84:1,1,0,0.0108,0.0428,0.0055,120,556,120,0,0,0,0,0
107,PERFORM2019:AC:32:474:1,32,474,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,103,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:32:474:1,1,0,0.00565,0.02337,0.00387,167,556,210,0,0,0,0,0
108,PERFORM2019:AC:32:678:2,32,678,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,104,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:32:678:2,1,0,0.006,0.027,0.0044,167,556,210,0,0,0,0,0
109,PERFORM2019:AC:33:140:1,33,140,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,105,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:33:140:1,1,0,0.00862,0.03565,0.0059,167,556,210,0,0,0,0,0
110,PERFORM2019:AC:33:1469:1,33,1469,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,106,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:33:1469:1,1,0,0.01066,0.04408,0.0073,167,556,210,0,0,0,0,0
111,PERFORM2019:AC:34:1178:1,1178,34,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,107,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:34:1178:1,1,0,0.00098,0.00404,0.00067,167,556,210,0,0,0,0,0
112,PERFORM2019:AC:34:1179:1,1179,34,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,108,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:34:1179:1,1,0,0.00097,0.004,0.00066,167,556,210,0,0,0,0,0
113,PERFORM2019:AC:35:36:1,35,36,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,109,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:35:36:1;PERFORM2019:AC:35:36:2,1,0,0.00018,0.00076,0.00013,175,563,175,0,0,0,0,0
114,PERFORM2019:AC:35:36:2,35,36,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,110,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:35:36:1;PERFORM2019:AC:35:36:2,1,0,0.00018,0.00076,0.00013,175,563,175,0,0,0,0,0
115,PERFORM2019:AC:35:191:1,35,191,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,111,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:35:191:1,1,0,0.01727,0.07139,0.01182,167,556,210,0,0,0,0,0
116,PERFORM2019:AC:35:485:1,35,485,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,112,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:35:485:1;PERFORM2019:AC:35:485:2,1,0,0.01865,0.07712,0.01277,116,556,145,0,0,0,0,0
117,PERFORM2019:AC:35:485:2,35,485,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,113,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:35:485:1;PERFORM2019:AC:35:485:2,1,0,0.01865,0.07712,0.01277,116,556,145,0,0,0,0,0
118,PERFORM2019:AC:36:190:1,36,190,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,114,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:36:190:1,1,0,0.02914,0.1205,0.01995,167,556,210,0,0,0,0,0
119,PERFORM2019:AC:36:192:1,36,192,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,115,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:36:192:1;PERFORM2019:AC:36:192:2,1,0,0.00793,0.03281,0.00543,175,556,175,0,0,0,0,0
120,PERFORM2019:AC:36:192:2,36,192,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,116,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:36:192:1;PERFORM2019:AC:36:192:2,1,0,0.00793,0.03281,0.00543,175,556,175,0,0,0,0,0
121,PERFORM2019:AC:36:490:N,490,36,N,ac_branch_unresolved_line_cable_or_equivalent,1,1,117,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:36:490:N,1,0,0.0375,0.24,0.033,116,563,145,0,0,0,0,0
122,PERFORM2019:AC:37:270:1,37,270,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,118,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:37:270:1,1,0,0.00261,0.01077,0.00178,167,556,210,0,0,0,0,0
123,PERFORM2019:AC:37:270:2,37,270,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,119,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:37:270:2,1,0,0.00334,0.01382,0.00229,167,556,210,0,0,0,0,0
124,PERFORM2019:AC:37:273:1,37,273,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,120,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:37:273:1,1,0,0.00153,0.00631,0.00104,167,556,210,0,0,0,0,0
125,PERFORM2019:AC:38:91:1,38,91,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,121,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:38:91:1,1,0,0.00853,0.03527,0.00584,167,556,210,0,0,0,0,0
126,PERFORM2019:AC:38:97:1,38,97,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,122,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:38:97:1,1,0,0.01486,0.06145,0.01018,167,556,210,0,0,0,0,0
127,PERFORM2019:AC:39:1307:1,39,1307,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,123,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:39:1307:1,1,0,0.00092,0.0074,0.02824,453,936,579,0,0,0,0,0
128,PERFORM2019:XFMR:39:1469:1,39,1469,1,two_winding_transformer,1,1,2232,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:39:1469:1,1,0,0.00149,0.0623,0,326,369,423,1,0,0,0,0
129,PERFORM2019:AC:40:779:1,779,40,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,124,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:40:779:1,1,0,0.00339,0.01403,0.00232,167,556,210,0,0,0,0,0
130,PERFORM2019:AC:41:932:1,932,41,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,125,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:41:932:1,1,0,0.00025,0.00105,0.00017,167,556,210,0,0,0,0,0
131,PERFORM2019:AC:41:933:1,933,41,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,126,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:41:933:1,1,0,0.0003,0.00123,0.0002,167,556,210,0,0,0,0,0
132,PERFORM2019:AC:42:46:1,42,46,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,127,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:42:46:1,1,0,0.00072,0.00296,0.00049,167,556,210,0,0,0,0,0
133,PERFORM2019:AC:42:1116:1,1116,42,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,128,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:42:1116:1,1,0,0.00378,0.01565,0.00259,167,556,210,0,0,0,0,0
134,PERFORM2019:AC:42:1328:1,1328,42,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,129,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:42:1328:1,1,0,0.02099,0.08681,0.01438,167,556,210,0,0,0,0,0
135,PERFORM2019:AC:42:1329:1,1329,42,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,130,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:42:1329:1,1,0,0.021,0.08682,0.01438,167,556,210,0,0,0,0,0
136,PERFORM2019:AC:42:1330:1,42,1330,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,131,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:42:1330:1,1,0,0.00036,0.00149,0.00025,167,556,210,0,0,0,0,0
137,PERFORM2019:AC:42:1576:1,42,1576,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,132,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:42:1576:1,1,0,0.00889,0.03675,0.00609,167,556,210,0,0,0,0,0
138,PERFORM2019:AC:42:1576:2,42,1576,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,133,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:42:1576:2,1,0,0.00886,0.03666,0.00607,167,556,210,0,0,0,0,0
139,PERFORM2019:AC:43:45:1,45,43,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,134,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:43:45:1,1,0,0.00052,0.00217,0.00036,167,556,210,0,0,0,0,0
140,PERFORM2019:AC:43:1116:1,1116,43,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,135,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:43:1116:1,1,0,0.00609,0.02519,0.00417,167,556,210,0,0,0,0,0
141,PERFORM2019:AC:44:45:1,45,44,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,136,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:44:45:1,1,0,0.00034,0.00142,0.00023,167,556,210,0,0,0,0,0
142,PERFORM2019:AC:45:1330:1,45,1330,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,137,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:45:1330:1,1,0,0.0088,0.03638,0.00602,167,556,210,0,0,0,0,0
143,PERFORM2019:AC:46:1438:1,46,1438,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,138,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:46:1438:1,1,0,0.00123,0.00508,0.00084,167,556,210,0,0,0,0,0
144,PERFORM2019:AC:47:1106:1,1106,47,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,139,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:47:1106:1,1,0,0.01392,0.05755,0.00953,167,556,210,0,0,0,0,0
145,PERFORM2019:AC:48:86:1,48,86,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,140,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:48:86:1,1,0,0.01054,0.04358,0.00722,167,556,210,0,0,0,0,0
146,PERFORM2019:AC:48:1107:1,1107,48,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,141,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:48:1107:1,1,0,0.01145,0.04733,0.00784,167,556,210,0,0,0,0,0
147,PERFORM2019:AC:48:1108:1,48,1108,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,142,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:48:1108:1,1,0,0.01146,0.0474,0.00785,167,556,210,0,0,0,0,0
148,PERFORM2019:AC:48:1369:1,48,1369,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,143,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:48:1369:1,1,0,0.02381,0.09844,0.0163,167,556,210,0,0,0,0,0
149,PERFORM2019:AC:49:1015:1,1015,49,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,144,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:49:1015:1,1,0,0.00233,0.00963,0.00159,167,556,210,0,0,0,0,0
150,PERFORM2019:AC:49:1016:1,1016,49,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,145,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:49:1016:1,1,0,0.00231,0.00953,0.00158,167,556,210,0,0,0,0,0
151,PERFORM2019:AC:50:412:1,50,412,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,146,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:50:412:1,1,0,0.00331,0.01367,0.00226,167,556,210,0,0,0,0,0
152,PERFORM2019:AC:50:1031:1,1031,50,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,147,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:50:1031:1,1,0,0.00324,0.01342,0.00222,167,556,210,0,0,0,0,0
153,PERFORM2019:AC:51:131:1,51,131,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,148,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:51:131:1,1,0,0.00276,0.01143,0.00189,167,556,210,0,0,0,0,0
154,PERFORM2019:AC:52:131:1,52,131,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,149,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:52:131:1,1,0,0.01481,0.06124,0.01014,167,556,210,0,0,0,0,0
155,PERFORM2019:AC:53:152:1,53,152,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,150,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:53:152:1,1,0,0.03542,0.14646,0.02425,167,556,210,0,0,0,0,0
156,PERFORM2019:AC:53:1565:1,1565,53,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,151,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:53:1565:1,1,0,0.0223,0.09221,0.01527,167,556,210,0,0,0,0,0
157,PERFORM2019:AC:54:132:1,54,132,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,152,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:54:132:1,1,0,0.00359,0.02888,0.11019,453,936,579,0,0,0,0,0
158,PERFORM2019:AC:54:1303:1,1303,54,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,153,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:54:1303:1,1,0,0.00498,0.04,0.15261,453,936,579,0,0,0,0,0
159,PERFORM2019:AC:55:56:1,55,56,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,154,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:55:56:1,1,0,0.00881,0.03642,0.00603,167,556,210,0,0,0,0,0
160,PERFORM2019:AC:55:124:1,124,55,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,155,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:55:124:1,1,0,0.03506,0.14498,0.02401,167,556,210,0,0,0,0,0
161,PERFORM2019:AC:56:57:1,56,57,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,156,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:56:57:1,1,0,0.01171,0.04844,0.00802,167,556,210,0,0,0,0,0
162,PERFORM2019:AC:57:133:1,57,133,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,157,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:57:133:1,1,0,0.01248,0.05159,0.00854,167,556,210,0,0,0,0,0
163,PERFORM2019:AC:58:353:1,58,353,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,158,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:58:353:1,1,0,0.00193,0.00799,0.00132,417,417,417,0,0,0,0,0
164,PERFORM2019:AC:58:1552:1,58,1552,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,159,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:58:1552:1,1,0,0.00016,0.00068,0.00011,417,417,417,0,0,0,0,0
165,PERFORM2019:AC:59:83:1,59,83,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,160,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:59:83:1,1,0,0.00638,0.02637,0.00437,167,556,210,0,0,0,0,0
166,PERFORM2019:AC:59:83:2,59,83,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,161,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:59:83:2,1,0,0.00637,0.02632,0.00436,167,556,210,0,0,0,0,0
167,PERFORM2019:AC:59:1027:1,1027,59,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,162,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:59:1027:1,1,0,0.00722,0.02987,0.00495,167,556,210,0,0,0,0,0
168,PERFORM2019:AC:59:1028:1,1028,59,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,163,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:59:1028:1,1,0,0.00721,0.02982,0.00494,167,556,210,0,0,0,0,0
169,PERFORM2019:AC:59:1040:1,1040,59,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,164,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:59:1040:1,1,0,0.0223,0.09222,0.01527,167,556,210,0,0,0,0,0
170,PERFORM2019:AC:59:1041:1,1041,59,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,165,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:59:1041:1,1,0,0.0223,0.09221,0.01527,167,556,210,0,0,0,0,0
171,PERFORM2019:XFMR:59:1220:NX,59,1220,NX,two_winding_transformer,1,1,2233,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:59:1220:NX,1,0,0.00149,0.0623,0,325,325,325,1,0,0,0,0
172,PERFORM2019:AC:60:500:1,60,500,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,166,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:60:500:1,1,0,0.03202,0.0728,0.00142,96,250,123,0,0,0,0,0
173,PERFORM2019:AC:60:533:1,533,60,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,167,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:60:533:1,1,0,0.04755,0.10809,0.00211,96,250,123,0,0,0,0,0
174,PERFORM2019:AC:61:1271:1,1271,61,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,168,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:61:1271:1,1,0,0.03583,0.14818,0.02454,167,556,210,0,0,0,0,0
175,PERFORM2019:AC:61:1289:1,61,1289,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,169,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:61:1289:1,1,0,0.02422,0.10014,0.01658,167,556,210,0,0,0,0,0
176,PERFORM2019:AC:61:1289:2,61,1289,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,170,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:61:1289:2,1,0,0.02343,0.09689,0.01604,167,556,210,0,0,0,0,0
177,PERFORM2019:AC:62:63:1,63,62,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,171,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:62:63:1,1,0,0,5e-05,0.00123,1216,1216,1804,0,0,0,0,0
178,PERFORM2019:AC:62:722:1,62,722,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,172,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:62:722:1,1,0,0.00025,0.00383,0.09893,1216,2454,1804,0,0,0,0,0
179,PERFORM2019:AC:63:800:1,63,800,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,173,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:63:800:1,1,0,0.00024,0.00373,0.096,1216,1216,1804,0,0,0,0,0
180,PERFORM2019:AC:64:422:1,64,422,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,174,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:64:422:1,1,0,6e-05,0.00024,4e-05,167,556,210,0,0,0,0,0
181,PERFORM2019:AC:65:1000:1,1000,65,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,175,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:65:1000:1,1,0,0.01367,0.05653,0.00936,167,556,210,0,0,0,0,0
182,PERFORM2019:AC:65:1573:1,65,1573,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,176,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:65:1573:1,1,0,0.00587,0.02425,0.00402,167,556,210,0,0,0,0,0
183,PERFORM2019:AC:66:890:1,890,66,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,177,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:66:890:1,1,0,5e-05,0.00019,3e-05,167,556,210,0,0,0,0,0
184,PERFORM2019:AC:66:891:1,891,66,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,178,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:66:891:1,1,0,5e-05,0.00022,4e-05,167,556,210,0,0,0,0,0
185,PERFORM2019:AC:67:889:1,889,67,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,179,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:67:889:1,1,0,0.00077,0.00317,0.00052,167,556,210,0,0,0,0,0
186,PERFORM2019:AC:68:134:1,68,134,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,180,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:68:134:1,1,0,0.01482,0.0613,0.01015,167,556,210,0,0,0,0,0
187,PERFORM2019:AC:68:1323:1,1323,68,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,181,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:68:1323:1,1,0,0.01272,0.05258,0.00871,167,556,210,0,0,0,0,0
188,PERFORM2019:AC:69:77:1,69,77,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,182,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:69:77:1,1,0,0.0177,0.07319,0.01212,167,556,210,0,0,0,0,0
189,PERFORM2019:AC:69:77:2,69,77,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,183,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:69:77:2,1,0,0.01769,0.07315,0.01211,167,556,210,0,0,0,0,0
190,PERFORM2019:AC:69:891:1,891,69,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,184,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:69:891:1,1,0,0.01523,0.06298,0.01043,167,556,210,0,0,0,0,0
191,PERFORM2019:AC:69:1331:1,1331,69,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,185,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:69:1331:1,1,0,0.00079,0.00329,0.00054,167,556,210,0,0,0,0,0
192,PERFORM2019:AC:69:1332:1,1332,69,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,186,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:69:1332:1,1,0,0.00081,0.00336,0.00056,167,556,210,0,0,0,0,0
193,PERFORM2019:AC:70:1331:1,1331,70,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,187,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:70:1331:1,1,0,5e-05,0.00019,3e-05,167,556,210,0,0,0,0,0
194,PERFORM2019:AC:70:1332:1,1332,70,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,188,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:70:1332:1,1,0,4e-05,0.00017,3e-05,167,556,210,0,0,0,0,0
195,PERFORM2019:AC:71:78:1,71,78,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,189,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:71:78:1,1,0,0.01035,0.04279,0.00709,167,556,210,0,0,0,0,0
196,PERFORM2019:AC:71:1000:1,1000,71,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,190,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:71:1000:1,1,0,0.00889,0.03676,0.00609,167,556,210,0,0,0,0,0
197,PERFORM2019:AC:71:1572:1,71,1572,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,191,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:71:1572:1,1,0,0.01784,0.07378,0.01222,167,556,210,0,0,0,0,0
198,PERFORM2019:AC:72:1325:1,1325,72,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,192,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:72:1325:1,1,0,8e-05,0.00034,6e-05,167,556,210,0,0,0,0,0
199,PERFORM2019:AC:73:74:1,73,74,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,193,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:73:74:1,1,0,0.00162,0.00669,0.00111,167,556,210,0,0,0,0,0
