source_gen_row,source_bus,source_generator_id,device_key,source_device_role,source_zone,canonical_status,raw_status,raw_gen_row,raw_ireg,regulated_bus,source_pg_mw,source_qg_mvar,source_pmin_mw,source_pmax_mw,source_qmin_mvar,source_qmax_mvar,source_voltage_target_pu,source_gen_type,source_gen_fuel,source_eia_plant_code,source_eia_unit_key,native_generation_member,q_bounds_are_placeholder,raw_canonical_status_mismatch,recommended_treatment,role_evidence,canonical_regulated_bus,raw_remote_control_omitted
522,1230,9,PERFORM2019:GEN:1230:9,native_generation,E,1,1,560,0,1230,55.872548,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-25,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
523,1230,10,PERFORM2019:GEN:1230:10,native_generation,E,1,1,546,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-26,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
524,1230,11,PERFORM2019:GEN:1230:11,native_generation,E,1,1,547,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-27,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
525,1230,12,PERFORM2019:GEN:1230:12,native_generation,E,1,1,548,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-28,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
526,1230,13,PERFORM2019:GEN:1230:13,native_generation,E,1,1,549,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-29,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
527,1230,14,PERFORM2019:GEN:1230:14,native_generation,E,1,1,550,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-30,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
528,1230,15,PERFORM2019:GEN:1230:15,native_generation,E,1,1,551,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-31,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
529,1230,16,PERFORM2019:GEN:1230:16,native_generation,E,1,1,552,0,1230,34.340626,-11.198185,1,56.999999,-31.400001,39.899999,1.02,"HY (Hydro)",hydro,2694,2694-32,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1230,0
530,1231,X,PERFORM2019:GEN:1231:X,external_boundary_proxy,E,1,1,561,0,1231,750,57.75519,700,1200,-9900,9900,1.03,"proxy",import,,,0,1,0,remove_generator_and_apply_separate_scheduled_P_fixed_Q,canonical_fuel_type_and_RAW_bus_unit_ID,1231,0
531,1236,1,PERFORM2019:GEN:1236:1,native_generation,C,0,0,562,0,1236,0,0,150,901.799965,-496.000004,631.30002,1.02,"ST (Steam Turbine)",dfo,2594,2594-ST5,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1236,0
532,1236,2,PERFORM2019:GEN:1236:2,native_generation,C,0,0,563,0,1236,0,0,150,901.799965,-496.000004,631.30002,1.02,"ST (Steam Turbine)",dfo,2594,2594-ST6,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1236,0
533,1240,1,PERFORM2019:GEN:1240:1,native_generation,C,1,1,564,0,1240,637.733221,-52.94348,480.999994,641.800022,-352.999997,449.300003,1.02,"ST (Steam Turbine)",nuclear,2589,2589-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1240,0
534,1240,2,PERFORM2019:GEN:1240:2,native_generation,C,1,1,565,0,1240,1251.32027,-52.94348,943.999958,1259.30004,-692.600012,881.499958,1.02,"ST (Steam Turbine)",nuclear,2589,2589-2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1240,0
535,1249,1,PERFORM2019:GEN:1249:1,native_generation,A,0,0,566,0,1249,0,0,150,655.100012,-360.299993,458.599997,1.02,"ST (Steam Turbine)",coal,6082,6082-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1249,0
536,1250,1,PERFORM2019:GEN:1250:1,native_generation,C,1,1,567,0,1250,86.945534,-33.531195,0,87.5,-48.100001,61.299998,1.02,"WT (Wind Turbine)",wind,56634,56634-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1250,0
537,1263,RF,PERFORM2019:GEN:1263:RF,reference_placeholder,E,1,1,568,0,1263,-0.070196,-721.10734,-1,1,-9900,9900,1,"reference",reference,,,0,1,0,remove_reference_placeholder_use_separate_declared_bounded_Q_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1263,0
538,1273,1,PERFORM2019:GEN:1273:1,native_generation,C,0,0,569,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GE10,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
539,1273,2,PERFORM2019:GEN:1273:2,native_generation,C,0,0,579,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GE11,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
540,1273,3,PERFORM2019:GEN:1273:3,native_generation,C,0,0,580,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GE12,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
541,1273,4,PERFORM2019:GEN:1273:4,native_generation,C,0,0,581,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GE13,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
542,1273,5,PERFORM2019:GEN:1273:5,native_generation,C,0,0,582,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GE14,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
543,1273,6,PERFORM2019:GEN:1273:6,native_generation,C,0,0,583,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GEN1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
544,1273,7,PERFORM2019:GEN:1273:7,native_generation,C,0,0,584,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GEN2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
545,1273,8,PERFORM2019:GEN:1273:8,native_generation,C,0,0,585,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GEN3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
546,1273,9,PERFORM2019:GEN:1273:9,native_generation,C,0,0,586,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GEN4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
547,1273,10,PERFORM2019:GEN:1273:10,native_generation,C,0,0,570,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GEN5,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
548,1273,11,PERFORM2019:GEN:1273:11,native_generation,C,0,0,571,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GEN6,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
549,1273,12,PERFORM2019:GEN:1273:12,native_generation,C,0,0,572,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GEN7,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
550,1273,13,PERFORM2019:GEN:1273:13,native_generation,C,0,0,573,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GEN8,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
551,1273,14,PERFORM2019:GEN:1273:14,native_generation,C,0,0,574,0,1273,0,0,0.6,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",other,54782,54782-GEN9,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
552,1273,15,PERFORM2019:GEN:1273:15,native_generation,C,0,0,575,0,1273,0,0,0.8,1.6,-0.9,1.1,1.02,"IC (Internal Combustion)",other,54782,54782-GE15,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
553,1273,16,PERFORM2019:GEN:1273:16,native_generation,C,0,0,576,0,1273,0,0,0.8,1.6,-0.9,1.1,1.02,"IC (Internal Combustion)",other,54782,54782-GE16,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
554,1273,17,PERFORM2019:GEN:1273:17,native_generation,C,0,0,577,0,1273,0,0,0.8,1.6,-0.9,1.1,1.02,"IC (Internal Combustion)",other,54782,54782-GE17,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
555,1273,18,PERFORM2019:GEN:1273:18,native_generation,C,0,0,578,0,1273,0,0,0.8,1.6,-0.9,1.1,1.02,"IC (Internal Combustion)",other,54782,54782-GE18,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1273,0
556,1287,1,PERFORM2019:GEN:1287:1,native_generation,E,1,1,587,0,1287,79.393703,-12.976381,0,79.900002,-43.900001,55.900002,1.02,"WT (Wind Turbine)",wind,58979,58979-CPHGN,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1287,0
557,138,1,PERFORM2019:GEN:138:1,native_generation,A,1,1,103,1296,1296,93.801999,-24.614613,0,94.400001,-51.899999,66.100001,1.02,"WT (Wind Turbine)",wind,58088,58088-1,1,0,0,retain_canonical_local_PV_RAW_remote_regulation_not_implemented,canonical_fuel_type_and_RAW_bus_unit_ID,138,1
558,1296,2,PERFORM2019:GEN:1296:2,native_generation,A,1,1,588,0,1296,111.2903,-24.614613,0,112,-61.6,78.399998,1.02,"WT (Wind Turbine)",wind,56953,56953-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1296,0
559,1313,X,PERFORM2019:GEN:1313:X,external_boundary_proxy,A,1,1,589,0,1313,200,-37.255606,200,200,-9900,9900,1.02,"proxy",import,,,0,1,0,remove_generator_and_apply_separate_scheduled_P_fixed_Q,canonical_fuel_type_and_RAW_bus_unit_ID,1313,0
560,1320,X,PERFORM2019:GEN:1320:X,external_boundary_proxy,A,0,1,590,0,1320,8,-1.985189,8,10,-20,20,1.0269,"proxy",import,,,0,0,1,remove_generator_and_apply_separate_scheduled_P_fixed_Q,canonical_fuel_type_and_RAW_bus_unit_ID,1320,0
561,1321,1,PERFORM2019:GEN:1321:1,native_generation,A,0,0,591,0,1321,0,0,34.999999,95.999998,-52.8,67.199999,1.02,"ST (Steam Turbine)",coal,2554,2554-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1321,0
562,1321,2,PERFORM2019:GEN:1321:2,native_generation,A,0,0,592,0,1321,0,0,34.999999,95.999998,-52.8,67.199999,1.02,"ST (Steam Turbine)",coal,2554,2554-2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1321,0
563,1321,3,PERFORM2019:GEN:1321:3,native_generation,A,0,0,593,0,1321,0,0,85.000002,217.600012,-119.700003,152.3,1.02,"ST (Steam Turbine)",coal,2554,2554-3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1321,0
564,1321,4,PERFORM2019:GEN:1321:4,native_generation,A,0,0,594,0,1321,0,0,85.000002,217.600012,-119.700003,152.3,1.02,"ST (Steam Turbine)",coal,2554,2554-ST4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1321,0
565,1324,1,PERFORM2019:GEN:1324:1,native_generation,A,1,1,595,0,1324,79.294336,-10.966536,7.1,79.799998,-43.900001,55.900002,1.02,"WT (Wind Turbine)",wind,61673,61673-WT,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1324,0
566,1330,C1,PERFORM2019:GEN:1330:C1,native_generation,A,1,1,596,0,1330,90.025902,-18.264569,63,90.600002,-63.419998,67.949998,1.02,"CC (Combined Cycle Generic)",ng,54076,54076_G721,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1330,0
567,1413,X,PERFORM2019:GEN:1413:X,external_boundary_proxy,A,0,1,597,0,1413,8.169051,-2.260315,8,9,-20,20,1.0315,"proxy",import,,,0,0,1,remove_generator_and_apply_separate_scheduled_P_fixed_Q,canonical_fuel_type_and_RAW_bus_unit_ID,1413,0
568,1427,1,PERFORM2019:GEN:1427:1,native_generation,A,1,1,598,0,1427,21.054088,-9.758344,1,150.300002,-82.700002,105.200005,1.02,"HY (Hydro)",hydro,2693,2693-8,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
569,1427,2,PERFORM2019:GEN:1427:2,native_generation,A,1,1,603,0,1427,90.550828,-9.758344,1,150.300002,-82.700002,105.200005,1.02,"HY (Hydro)",hydro,2693,2693-9,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
570,1427,3,PERFORM2019:GEN:1427:3,native_generation,A,1,1,604,0,1427,116.577399,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
571,1427,4,PERFORM2019:GEN:1427:4,native_generation,A,1,1,605,0,1427,116.577399,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
572,1427,5,PERFORM2019:GEN:1427:5,native_generation,A,1,1,606,0,1427,116.577399,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
573,1427,6,PERFORM2019:GEN:1427:6,native_generation,A,1,1,607,0,1427,116.577399,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
574,1427,7,PERFORM2019:GEN:1427:7,native_generation,A,1,1,608,0,1427,116.577399,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-5,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
575,1427,8,PERFORM2019:GEN:1427:8,native_generation,A,1,1,609,0,1427,116.577399,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-6,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
576,1427,9,PERFORM2019:GEN:1427:9,native_generation,A,1,1,610,0,1427,189.672589,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-7,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
577,1427,10,PERFORM2019:GEN:1427:10,native_generation,A,1,1,599,0,1427,116.577399,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-10,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
578,1427,11,PERFORM2019:GEN:1427:11,native_generation,A,1,1,600,0,1427,116.577399,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-11,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
579,1427,12,PERFORM2019:GEN:1427:12,native_generation,A,1,1,601,0,1427,18.67929,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-12,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
580,1427,13,PERFORM2019:GEN:1427:13,native_generation,A,1,1,602,0,1427,116.577399,-9.758344,1,193.499994,-106.400001,135.500002,1.02,"HY (Hydro)",hydro,2693,2693-13,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1427,0
581,1428,1,PERFORM2019:GEN:1428:1,native_pumped_storage,A,1,1,611,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
582,1428,2,PERFORM2019:GEN:1428:2,native_pumped_storage,A,1,1,615,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
583,1428,3,PERFORM2019:GEN:1428:3,native_pumped_storage,A,1,1,616,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
584,1428,4,PERFORM2019:GEN:1428:4,native_pumped_storage,A,1,1,617,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
585,1428,5,PERFORM2019:GEN:1428:5,native_pumped_storage,A,1,1,618,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-5,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
586,1428,6,PERFORM2019:GEN:1428:6,native_pumped_storage,A,1,1,619,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-6,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
587,1428,7,PERFORM2019:GEN:1428:7,native_pumped_storage,A,1,1,620,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-7,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
588,1428,8,PERFORM2019:GEN:1428:8,native_pumped_storage,A,1,1,621,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-8,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
589,1428,9,PERFORM2019:GEN:1428:9,native_pumped_storage,A,1,1,622,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-9,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
590,1428,10,PERFORM2019:GEN:1428:10,native_pumped_storage,A,1,1,612,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-10,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
591,1428,11,PERFORM2019:GEN:1428:11,native_pumped_storage,A,1,1,613,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-11,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
592,1428,12,PERFORM2019:GEN:1428:12,native_pumped_storage,A,1,1,614,0,1428,12.049346,-2.043338,1,20,-11,14,1.02,"PS (Hydro Pumped Storage)",hydro,2692,2692-12,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1428,0
593,1445,1,PERFORM2019:GEN:1445:1,native_generation,A,1,1,623,0,1445,14.904951,8.047741,0,15.000001,-8.3,10.5,1.02,"WT (Wind Turbine)",wind,57078,57078-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1445,0
594,1456,1,PERFORM2019:GEN:1456:1,native_generation,J,0,0,624,0,1456,0,0,0.1,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",dfo,54808,54808-D2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1456,0
595,1456,2,PERFORM2019:GEN:1456:2,native_generation,J,0,0,625,0,1456,0,0,0.1,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",dfo,54808,54808-D3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1456,0
596,1456,3,PERFORM2019:GEN:1456:3,native_generation,J,0,0,626,0,1456,0,0,0.1,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",dfo,54808,54808-D4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1456,0
597,1456,4,PERFORM2019:GEN:1456:4,native_generation,J,0,0,627,0,1456,0,0,0.1,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",dfo,54808,54808-D5,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1456,0
598,1456,5,PERFORM2019:GEN:1456:5,native_generation,J,0,0,628,0,1456,0,0,0.1,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",ng,54808,54808-D6,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1456,0
599,1456,6,PERFORM2019:GEN:1456:6,native_generation,J,0,0,629,0,1456,0,0,0.1,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",dfo,54808,54808-D7,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1456,0
600,1456,7,PERFORM2019:GEN:1456:7,native_generation,J,0,0,630,0,1456,0,0,0.1,0.8,-0.4,0.6,1.02,"IC (Internal Combustion)",dfo,54808,54808-DI,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1456,0
601,1456,C1,PERFORM2019:GEN:1456:C1,native_generation,J,0,0,631,0,1456,0,0,6.3,13.4,-9.38,10.05,1.02,"CC (Combined Cycle Generic)",ng,54808,54808_CC1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1456,0
602,1457,1,PERFORM2019:GEN:1457:1,native_generation,J,1,1,632,0,1457,14.904951,10.5,12,15.000001,-8.3,10.5,1.02,"GT (Gas Turbine)",ng,8906,8906-1,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1457,0
603,1457,2,PERFORM2019:GEN:1457:2,native_generation,J,1,1,633,0,1457,178.859413,114.369738,60.000002,179.999995,-99.000001,125.999999,1.02,"ST (Steam Turbine)",ng,8906,8906-2,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1457,0
604,1457,3,PERFORM2019:GEN:1457:3,native_generation,J,1,1,634,0,1457,373.617435,114.369738,75,375.999999,-206.800008,263.199997,1.02,"ST (Steam Turbine)",ng,8906,8906-3,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1457,0
605,1457,4,PERFORM2019:GEN:1457:4,native_generation,J,1,1,635,0,1457,386.999989,114.369738,75,386.999989,-212.899995,270.900011,1.02,"ST (Steam Turbine)",ng,8906,8906-4,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1457,0
606,1457,5,PERFORM2019:GEN:1457:5,native_generation,J,1,1,636,0,1457,386.999989,114.369738,75,386.999989,-212.899995,270.900011,1.02,"ST (Steam Turbine)",ng,8906,8906-ST5,1,0,0,retain_native_P_Q_bounds_status_and_explicit_voltage_policy,canonical_fuel_type_and_RAW_bus_unit_ID,1457,0
