timestamp,experiment,bus_id,delta_injection_benchmark_mw,delta_injection_actual_scale_mw
2019-07-20 16:00:00,current_hydro_spatial_rule_fixed_paper_total,65,0.0628734483783,0.175299889224
2019-07-20 16:00:00,current_hydro_spatial_rule_fixed_paper_total,68,-10.0788705059,-28.1012880438
2019-07-20 16:00:00,current_hydro_spatial_rule_fixed_paper_total,71,5.40913502224,15.0814182243
2019-07-20 16:00:00,current_hydro_spatial_rule_fixed_paper_total,72,1.6038825383,4.47184683748
2019-07-20 16:00:00,current_hydro_spatial_rule_fixed_paper_total,73,8.27261468752,23.0651964497
2019-07-20 16:00:00,current_hydro_spatial_rule_fixed_paper_total,76,6.43425586807,17.9395972387
2019-07-20 16:00:00,current_hydro_spatial_rule_fixed_paper_total,77,-24.648301366,-68.7228808101
2019-07-27 02:00:00,thermal_residual_statewide_normalization,42,57.8956886068,161.421204994
2019-07-27 02:00:00,thermal_residual_statewide_normalization,56,1.06370031561,2.96574392377
2019-07-27 02:00:00,thermal_residual_statewide_normalization,60,3.87490829258,10.8037814366
2019-07-27 02:00:00,thermal_residual_statewide_normalization,65,2.27935781917,6.35516555093
2019-07-27 02:00:00,thermal_residual_statewide_normalization,77,23.5533641314,65.6700440263
2019-07-27 02:00:00,thermal_residual_statewide_normalization,79,5.28051228107,14.722800193
2019-07-27 02:00:00,thermal_residual_statewide_normalization,80,20.5522096695,57.3024093842
2019-07-27 02:00:00,thermal_residual_statewide_normalization,82,-114.499741116,-319.241149508
2019-07-27 02:00:00,current_boundary_only,37,25.3436574053,70.6616298339
2019-07-27 02:00:00,current_boundary_only,48,-74.2376089699,-206.984744186
2019-07-27 02:00:00,current_boundary_only,54,74.2376089699,206.984744186
2019-07-27 02:00:00,current_boundary_only,66,-305.041791755,-850.498798502
2019-07-27 02:00:00,current_boundary_only,67,123.44653117,344.186040331
2019-07-27 02:00:00,current_boundary_only,73,-25.3436574053,-70.6616298339
2019-07-27 02:00:00,current_boundary_only,75,166.729607998,464.865258171
2019-07-27 02:00:00,current_boundary_only,79,-236.717068752,-660
2019-07-27 02:00:00,current_boundary_only,80,236.717068752,660
2019-07-27 02:00:00,current_boundary_only,81,14.8656525865,41.4475
2019-07-27 02:00:00,current_within_zone_gross_load_placement,41,6.82330778545e-08,1.90243279124e-07
2019-07-27 02:00:00,current_within_zone_gross_load_placement,42,-6.82331062762e-08,-1.90243358368e-07
2019-07-27 02:00:00,current_within_zone_gross_load_placement,45,-175.215830317,-488.526022305
2019-07-27 02:00:00,current_within_zone_gross_load_placement,46,2.05679069015,5.73461754429
2019-07-27 02:00:00,current_within_zone_gross_load_placement,47,47.216760205,131.646872359
2019-07-27 02:00:00,current_within_zone_gross_load_placement,49,125.942279422,351.144532401
2019-07-27 02:00:00,current_within_zone_gross_load_placement,52,73.8945215899,206.028169014
2019-07-27 02:00:00,current_within_zone_gross_load_placement,53,-73.8945215899,-206.028169014
2019-07-27 02:00:00,current_within_zone_gross_load_placement,54,0.375828772671,1.04786271337
2019-07-27 02:00:00,current_within_zone_gross_load_placement,55,17.6451608769,49.1971543927
2019-07-27 02:00:00,current_within_zone_gross_load_placement,56,-2.15550085548,-6.00983516785
2019-07-27 02:00:00,current_within_zone_gross_load_placement,57,-3.00767561696,-8.3858165263
2019-07-27 02:00:00,current_within_zone_gross_load_placement,58,-1.05268647598,-2.93503581221
2019-07-27 02:00:00,current_within_zone_gross_load_placement,59,-8.83504711228,-24.633336011
2019-07-27 02:00:00,current_within_zone_gross_load_placement,61,-2.97007958888,-8.28099358867
2019-07-27 02:00:00,current_within_zone_gross_load_placement,64,-9.0068098757e-08,-2.51122344042e-07
2019-07-27 02:00:00,current_within_zone_gross_load_placement,65,5.40408464644e-08,1.50673370765e-07
2019-07-27 02:00:00,current_within_zone_gross_load_placement,68,-9.0068098757e-08,-2.51122344042e-07
2019-07-27 02:00:00,current_within_zone_gross_load_placement,71,1.26095329733e-07,3.51571257885e-07
2019-07-27 02:00:00,current_within_zone_gross_load_placement,73,-107.404990013,-299.46
2019-07-27 02:00:00,current_within_zone_gross_load_placement,75,35.8016633376,99.82
2019-07-27 02:00:00,current_within_zone_gross_load_placement,76,-71.6033266752,-199.64
2019-07-27 02:00:00,current_within_zone_gross_load_placement,77,143.20665335,399.28
2019-07-27 02:00:00,current_within_zone_gross_load_placement,79,-621.612874047,-1733.14285714
2019-07-27 02:00:00,current_within_zone_gross_load_placement,80,-369.370854682,-1029.85714286
2019-07-27 02:00:00,current_within_zone_gross_load_placement,81,880.874425537,2456
2019-07-27 02:00:00,current_within_zone_gross_load_placement,82,110.109303192,307
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,37,10.7523782183,29.9791209038
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,38,17.9206303639,49.9652015064
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,39,2.51532251255,7.01306782411
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,41,10.7523782183,29.9791209038
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,42,-18.2292375939,-50.8256412408
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,43,31.4710525466,87.7456568311
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,44,15.7355262733,43.8728284156
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,45,-5.99452682114,-16.7135717032
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,47,204.073315188,568.98469018
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,48,-318.63040835,-888.385745143
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,49,-12.3244117861,-34.3621683968
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,50,-9.42258299554,-26.2714674943
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,51,1.46877341733,4.09514388021
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,53,-12.4912343944,-34.8272929525
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,54,171.802788405,479.009988358
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,55,-383.304482039,-1068.70602733
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,56,215.673616142,601.327937205
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,57,6.23666430501,17.3886845719
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,60,25.9347929408,72.3097976465
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,61,57.6224541143,160.659389354
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,65,0.0375210670407,0.104613935858
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,68,-6.60543169663,-18.4168591761
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,71,3.22801632544,9.00015696384
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,72,0.957151004073,2.66866967397
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,73,3.77298376882,10.5196017362
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,76,2.93454293131,8.18191246147
2019-07-27 02:00:00,current_hydro_spatial_rule_fixed_paper_total,77,-15.8875920644,-44.2968089196
