scenario_id,iteration,zone,scheduled_generation_mw,pmin_mw,pmax_mw,upward_headroom_mw,downward_headroom_mw,loss_participation_factor,sensitivity_participation_factor,finite_difference_step_mw
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,C,2496.80171827956,0,2511.2,14.3982817204442,2496.80171827956,0.00246571723346714,0.00374700499038657,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,D,980.926610002611,0,984.9807077,4.05409769738912,980.926610002611,0.000694177355440012,0.00105503730226798,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,E,598.087844104918,0,600,1.91215589508158,598.087844104918,0.000327404668568108,0.000497618939563767,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,F,1790.57340251339,0,2168.003995,377.430592486611,1790.57340251339,0.0646173967208489,0.0982224366094891,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,G,1329.67073623122,0,2200,870.329263768779,1329.67073623122,0.149002650726084,0.226494255213148,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,H,0,0,0,0,0,0,0,0
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,I,22.9126066656367,0,565.099092,542.186485334363,22.9126066656367,0.0928234464008941,0.0059627706406801,25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,J,1409.40905720054,0,4197.07746,2787.66840279946,1409.40905720054,0.477256371629953,0.366784236714014,25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,K,1142.01003990924,0,2384.929342,1242.91930209076,1142.01003990924,0.212790905124465,0.297196387853389,25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,A,1292.66756735089,0,1292.8,0.132432649107159,1292.66756735089,1.88204978449672e-05,3.4697856259245e-05,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,B,288.776850207306,0,288.8,0.0231497926935731,288.776850207306,3.28931423776186e-06,6.06533347122706e-06,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,C,2502.57813833058,0,2511.2,8.62186166941865,2502.57813833058,0.00147804847940183,0.00225896045204468,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,D,982.551818945116,0,984.9807077,2.42888875488404,982.551818945116,0.000416294784146282,0.000636378064282845,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,E,598.202598306171,0,600,1.79740169382865,598.202598306171,0.00030802252852239,0.00047092605964656,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,F,1792.58833672169,0,2168.003995,375.415658278309,1792.58833672169,0.0643275840776904,0.0983603260693698,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,G,1335.58017852439,0,2200,864.419821475608,1335.58017852439,0.148117924635532,0.226481271162471,-25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,H,0,0,0,0,0,0,0,0
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,I,18.48699035026,0,565.099092,546.61210164974,18.48699035026,0.0936614174373471,0.00484366157563101,25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,J,1401.39386137727,0,4197.07746,2795.68359862273,1401.39386137727,0.479039271808203,0.36717050585699,25
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,K,1144.01858540984,0,2384.929342,1240.91075659016,1144.01858540984,0.212629326437074,0.299737207569834,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,A,1181.95007643478,0,1292.8,110.849923565224,1181.95007643478,0.0184814039905311,0.0213106690409802,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,B,255.05055426319,0,288.8,33.7494457368105,255.05055426319,0.00562686130766859,0.00648826129312119,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,C,1167.27372196824,0,2511.2,1343.92627803176,1167.27372196824,0.224065509903852,0.224405964109317,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,D,431.471977575131,0,984.9807077,553.508730124869,431.471977575131,0.0922834965368697,0.082949597246682,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,E,563.466907215785,0,600,36.5330927842155,563.466907215785,0.00609096354650311,0.00702341169328584,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,F,1198.21288960953,0,2168.003995,969.791105390466,1198.21288960953,0.161687989932581,0.186440338623257,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,G,1772.85051097898,0,2200,427.149489021019,1772.85051097898,0.0712163080067095,0.082118607742608,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,H,0,0,0,0,0,0,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,I,33.7439778535808,0,565.099092,531.355114146419,33.7439778535808,0.08858994829187,0.00648721010385453,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,J,3137.748629363,0,4197.07746,1059.328830637,3137.748629363,0.1766161262868,0.203653781520115,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,K,1453.20460100598,0,2384.929342,931.724740994018,1453.20460100598,0.155341392196615,0.17912215862678,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,A,1205.06561264857,0,1292.8,87.7343873514253,1205.06561264857,0.0146645525378548,0.0169683631634273,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,B,263.296752678241,0,288.8,25.5032473217587,263.296752678241,0.00426279559680963,0.00493248286636923,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,C,1165.91932224789,0,2511.2,1345.28067775211,1165.91932224789,0.224859855608063,0.225495875407602,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,D,436.952297449413,0,984.9807077,548.028410250588,436.952297449413,0.0916013988464057,0.0845092271348162,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,E,563.835285389477,0,600,36.1647146105228,563.835285389477,0.00604482928383257,0.00699447536750921,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,F,1169.52199414064,0,2168.003995,998.48200085936,1169.52199414064,0.166893438827273,0.193112480911989,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,G,1830.78675669083,0,2200,369.213243309168,1830.78675669083,0.0617129440540998,0.0714080828093346,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,H,0,0,0,0,0,0,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,I,21.6268023988845,0,565.099092,543.472289601115,21.6268023988845,0.0908399113783185,0.00418275488376101,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,J,3129.54846986784,0,4197.07746,1067.52899013216,3129.54846986784,0.178434431548245,0.206466587832793,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,K,1423.58584070501,0,2384.929342,961.343501294988,1423.58584070501,0.160685842319099,0.185929669622399,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,A,1218.7508295825,0,1292.8,74.0491704175029,1218.7508295825,0.0123812984078587,0.0143819806132127,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,B,268.201051038062,0,288.8,20.598948961938,268.201051038062,0.00344422136448947,0.0040007697986732,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,C,1162.40644955971,0,2511.2,1348.79355044029,1162.40644955971,0.22552332991517,0.225764946831729,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,D,439.03594361712,0,984.9807077,545.94476408288,439.03594361712,0.0912840079666631,0.0852704546722711,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,E,563.811980564159,0,600,36.1880194358407,563.811980564159,0.00605077228867485,0.00702851079927569,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,F,1150.11891652313,0,2168.003995,1017.88507847687,1150.11891652313,0.170194194875984,0.19769571195186,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,G,1864.73749933206,0,2200,335.262500667941,1864.73749933206,0.0560571448464379,0.0651153653411331,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,H,0,0,0,0,0,0,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,I,13.2070099317252,0,565.099092,551.892082068275,13.2070099317252,0.0922784229742498,0.00256509235317081,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,J,3128.35626943899,0,4197.07746,1068.72119056101,3128.35626943899,0.178694182740901,0.207569205122992,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,K,1403.53728767544,0,2384.929342,981.392054324562,1403.53728767544,0.164092424619571,0.190607962515683,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,A,1226.9515241406,0,1292.8,65.8484758594009,1226.9515241406,0.0110116039087573,0.0128220086076851,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,B,271.145187271243,0,288.8,17.6548127287567,271.145187271243,0.00295235102978502,0.00343774336187417,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,C,1159.94803868422,0,2511.2,1351.25196131578,1159.94803868422,0.225965020781198,0.225864965625521,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,D,440.17502951575,0,984.9807077,544.80567818425,440.17502951575,0.0911059009337653,0.085710837550589,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,E,563.876332968931,0,600,36.1236670310687,563.876332968931,0.00604083122981182,0.00703399681721544,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,F,1138.29341343017,0,2168.003995,1029.71058156983,1138.29341343017,0.172194808729591,0.200505141052979,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,G,1885.04063026264,0,2200,314.959369737357,1885.04063026264,0.0526695246735339,0.0613288568510871,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,H,0,0,0,0,0,0,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,I,8.34957763633096,0,565.099092,556.749514363669,8.34957763633096,0.0931032448540978,0.00162582891898911,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,J,3128.29107164808,0,4197.07746,1068.78638835192,3128.29107164808,0.178729310206457,0.208113978226097,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,K,1390.90334161341,0,2384.929342,994.026000386588,1390.90334161341,0.166227403653003,0.193556642987964,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,A,1231.8702574193,0,1292.8,60.9297425807029,1231.8702574193,0.0101898427331759,0.0118812011091258,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,B,272.913326176797,0,288.8,15.886673823203,272.913326176797,0.00265687734207708,0.00309787566226055,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,C,1158.30507878318,0,2511.2,1352.89492121682,1158.30507878318,0.226257304318409,0.225867614137983,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,D,440.826653198714,0,984.9807077,544.154054501287,440.826653198714,0.0910039957834475,0.0859604833219099,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,E,563.997239690883,0,600,36.002760309117,563.997239690883,0.00602107786572517,0.00702047994293917,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,F,1131.15443525617,0,2168.003995,1036.84955974383,1131.15443525617,0.173402075716656,0.202183984659187,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,G,1897.204574147,0,2200,302.795425852997,1897.204574147,0.0506392954299445,0.0590446175727359,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,H,0,0,0,0,0,0,0,0
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,I,5.90608050058277,0,565.099092,559.193011499417,5.90608050058277,0.0935193920389801,0.00115167613093337,25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,J,3128.65797501269,0,4197.07746,1068.41948498731,3128.65797501269,0.178681724724314,0.208340068944641,-25
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,K,1382.60307488076,0,2384.929342,1002.32626711924,1382.60307488076,0.167628414047271,0.195451998518284,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,A,1126.33151955834,0,1292.8,166.468480441663,1126.33151955834,0.0259470084233005,0.0299685884447367,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,B,248.354750608058,0,288.8,40.4452493919418,248.354750608058,0.00630409578081578,0.00728118037934877,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,C,1115.36587507387,0,2511.2,1395.83412492613,1115.36587507387,0.217565031954327,0.200794413373084,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,D,459.92484930912,0,984.9807077,525.05585839088,459.92484930912,0.0818390905017975,0.0827982479799396,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,E,555.027309629701,0,600,44.9726903702992,555.027309629701,0.00700977610522612,0.00809623566806318,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,F,1608.992881881,0,2168.003995,559.011113118997,1608.992881881,0.0871316064433817,0.100636312295577,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,G,1204.76681162232,0,2200,995.233188377678,1204.76681162232,0.15512440654341,0.179167454102435,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,H,0,0,0,0,0,0,0,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,I,24.8770051602614,0,565.099092,540.222086839739,24.8770051602614,0.0842030259128157,0.00447849783579137,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,J,3173.96961672174,0,4197.07746,1023.10784327826,3173.96961672174,0.159469152110233,0.184185605638018,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,K,1259.57016104306,0,2384.929342,1125.35918095694,1259.57016104306,0.175406806224692,0.202593464283007,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,A,1150.85362625828,0,1292.8,141.946373741717,1150.85362625828,0.0222156599962436,0.0257180751917807,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,B,264.632086354449,0,288.8,24.1679136455513,264.632086354449,0.00378245875637356,0.0043787819581479,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,C,1111.09185506333,0,2511.2,1400.10814493667,1111.09185506333,0.219127363219501,0.201309432007672,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,D,467.296447052118,0,984.9807077,517.684260647882,467.296447052118,0.0810214537852579,0.0846655313929047,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,E,550.871918968785,0,600,49.1280810312152,550.871918968785,0.00768891008639168,0.00890110573932441,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,F,1627.61428813161,0,2168.003995,540.389706868393,1627.61428813161,0.0845750056081943,0.0979086872581457,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,G,1217.63798757169,0,2200,982.362012428306,1217.63798757169,0.153746976682923,0.177985949448423,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,H,0,0,0,0,0,0,0,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,I,17.1778029889202,0,565.099092,547.92128901108,17.1778029889202,0.0857540100628081,0.00311230232413333,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,J,3159.71371915523,0,4197.07746,1037.36374084477,3159.71371915523,0.162355089066172,0.187951252187797,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2,K,1236.52989383199,0,2384.929342,1148.39944816801,1236.52989383199,0.179733072736135,0.208068882491672,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,A,1165.11393309965,0,1292.8,127.686066900347,1165.11393309965,0.0200011210777111,0.0232495746682391,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,B,274.31178883117,0,288.8,14.4882111688299,274.31178883117,0.00226947601719462,0.00263806972488094,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,C,1103.82770869428,0,2511.2,1407.37229130572,1103.82770869428,0.220454935974726,0.200989233650592,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,D,470.040048271974,0,984.9807077,514.940659428026,470.040048271974,0.0806618198526362,0.0855867164260841,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,E,548.479159887312,0,600,51.520840112688,548.479159887312,0.00807037595170525,0.00938111454325872,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,F,1637.08691848682,0,2168.003995,530.917076513179,1637.08691848682,0.083164412586567,0.0966714420193552,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,G,1222.2643930546,0,2200,977.735606945403,1222.2643930546,0.153155381783876,0.178029894344028,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,H,0,0,0,0,0,0,0,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,I,10.7865677438487,0,565.099092,554.312524256151,10.7865677438487,0.0868291474049805,0.00196406012231824,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,J,3158.26538319835,0,4197.07746,1038.81207680164,3158.26538319835,0.162722578886966,0.189150935040688,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,3,K,1218.76923068111,0,2384.929342,1166.16011131889,1218.76923068111,0.182670750463638,0.212338959460556,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,A,1173.61521603336,0,1292.8,119.184783966637,1173.61521603336,0.0186767435441768,0.021777592122808,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,B,280.110462362366,0,288.8,8.68953763763375,280.110462362366,0.00136168616716624,0.00158776313645163,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,C,1098.18876853509,0,2511.2,1413.01123146491,1098.18876853509,0.221424667374215,0.200662419136496,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,D,471.441089853069,0,984.9807077,513.539617846931,471.441089853069,0.0804737709670024,0.0861423029270768,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,E,547.580468329855,0,600,52.4195316701455,547.580468329855,0.00821435582951327,0.00957816209408581,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,F,1642.60994450934,0,2168.003995,525.39405049066,1642.60994450934,0.082331403068452,0.0960006550713595,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,G,1224.59836229345,0,2200,975.401637706549,1224.59836229345,0.152849444654342,0.178226601709816,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,H,0,0,0,0,0,0,0,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,I,6.69208964784701,0,565.099092,558.407002352153,6.69208964784701,0.0875047478275811,0.00122278695274452,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,J,3159.08235875794,0,4197.07746,1037.99510124206,3159.08235875794,0.162658076546993,0.189663757301857,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,4,K,1207.51858478345,0,2384.929342,1177.41075721655,1207.51858478345,0.184505104020558,0.215137959547305,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,A,1178.69901667941,0,1292.8,114.100983320591,1178.69901667941,0.01788395419288,0.0208996112165673,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,B,283.587400670782,0,288.8,5.21259932921851,283.587400670782,0.000817012131307133,0.000954779671813279,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,C,1094.00560849967,0,2511.2,1417.19439150033,1094.00560849967,0.222128143685154,0.200386457863777,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,D,472.191890992333,0,984.9807077,512.788816707667,472.191890992333,0.0803734679468329,0.0864902882881166,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,E,547.519334400533,0,600,52.4806655994669,547.519334400533,0.0082257119380551,0.00961276121813754,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,F,1645.90965582712,0,2168.003995,522.094339172884,1645.90965582712,0.0818319963784418,0.0956308034298489,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,G,1225.83632912612,0,2200,974.16367087388,1225.83632912612,0.152688416732607,0.178435289425713,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,H,0,0,0,0,0,0,0,0
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,I,4.14388309310792,0,565.099092,560.955208906892,4.14388309310792,0.0879229704997504,0.000759025409356247,25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,J,3160.38852543015,0,4197.07746,1036.68893456985,3160.38852543015,0.162488498105897,0.189887896269491,-25
S5_2025_HIGH_TOTAL_EAST_PUBLIC,5,K,1200.53316742803,0,2384.929342,1184.39617457197,1200.53316742803,0.185639828389075,0.216943087207179,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,A,1145.35019008145,0,1292.8,147.449809918549,1145.35019008145,0.025609914151014,0.0342889754080424,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,B,279.027504193345,0,288.8,9.7724958066546,279.027504193345,0.00169734215744673,0.00227256222693457,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,C,1634.10441213067,0,2511.2,877.095587869334,1634.10441213067,0.152338905701228,0.20396573627031,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,D,387.464961890972,0,984.9807077,597.515745809028,387.464961890972,0.103779902683263,0.0901037211041278,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,E,597.516879140232,0,600,2.48312085976829,597.516879140232,0.000431280940088318,0.000577441708082399,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,F,710.307338646933,0,2168.003995,1457.69665635307,710.307338646933,0.253180971795797,0.165179669478521,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,G,1928.60996424308,0,2200,271.390035756916,1928.60996424308,0.0471365512793464,0.0631108732333875,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,H,0,0,0,0,0,0,0,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,I,32.6105720783747,0,565.099092,532.488519921625,32.6105720783747,0.0924856075403037,0.00758348284514754,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,J,3153.86156834006,0,4197.07746,1043.21589165994,3153.86156834006,0.181191616804692,0.242596474516763,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,K,1566.50871963767,0,2384.929342,818.420622362331,1566.50871963767,0.142147906946821,0.190321063208684,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,A,1165.79263242975,0,1292.8,127.007367570255,1165.79263242975,0.101966308725798,0.0306155177953621,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,B,282.880924943899,0,288.8,5.91907505610112,282.880924943899,0.0247422426093471,0.00142681130377659,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,C,1638.1384377766,0,2511.2,873.061562223404,1638.1384377766,0.143280134053776,0.210454183139508,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,D,385.498823606355,0,984.9807077,599.481884093645,385.498823606355,0.0337177388460076,0.0929256807695272,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,E,595.695557493839,0,600,4.30444250616097,595.695557493839,0.0521026896751615,0.00103759914615652,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,F,648.270008093642,0,2168.003995,1519.73398690636,648.270008093642,0.0567010745770512,0.15626748549065,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,G,2003.48404563517,0,2200,196.515954364833,2003.48404563517,0.175235170086245,0.0473707770897706,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,H,0,0,0,0,0,0,0,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,I,19.6175538851993,0,565.099092,545.481538114801,19.6175538851993,0.00171585329528668,0.00472887188801521,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,J,3155.59129674131,0,4197.07746,1041.48616325869,3155.59129674131,0.276004471811151,0.251053452841876,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,K,1538.14648348625,0,2384.929342,846.782858513748,1538.14648348625,0.134534316320176,0.204119620535358,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,A,1178.24206781035,0,1292.8,114.55793218965,1178.24206781035,0.103060145904357,0.0282284729344179,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,B,285.234870552663,0,288.8,3.56512944733737,285.234870552663,0.024949327805826,0.000878491416423733,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,C,1642.26727009182,0,2511.2,868.932729908176,1642.26727009182,0.143648159347546,0.214115631970695,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,D,384.37721055741,0,984.9807077,600.60349714259,384.37721055741,0.0336212502222932,0.0947152368887404,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,E,593.482415046248,0,600,6.51758495375157,593.482415046248,0.05191156267965,0.00160601249471024,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,F,611.017159487256,0,2168.003995,1556.98683551274,611.017159487256,0.0534453141428197,0.150562086966591,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,G,2048.71779150299,0,2200,151.282208497015,2048.71779150299,0.179200149274123,0.0372777829207604,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,H,0,0,0,0,0,0,0,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,I,12.6061942209695,0,565.099092,552.49289777903,12.6061942209695,0.0011026554684876,0.00310632014362428,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,J,3156.23094364574,0,4197.07746,1040.84651635426,3156.23094364574,0.276073677823531,0.256477287553939,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,K,1520.39150499291,0,2384.929342,864.537837007093,1520.39150499291,0.132987757331367,0.213032676710098,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,A,1185.74048071086,0,1292.8,107.059519289144,1185.74048071086,0.103718700311254,0.0267225661979013,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,B,286.653445202502,0,288.8,2.14655479749848,286.653445202502,0.0250740595367468,0.000535790306685903,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,C,1645.92221199554,0,2511.2,865.277788004463,1645.92221199554,0.143971564967959,0.215977459296023,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,D,383.713237927176,0,984.9807077,601.267469772824,383.713237927176,0.0335640378117425,0.0957766527404889,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,E,591.208376712232,0,600,8.79162328776806,591.208376712232,0.0517139845860437,0.00219443106838436,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,F,588.554099569562,0,2168.003995,1579.44989543044,588.554099569562,0.051481810123671,0.146905907958702,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,G,2075.90920167961,0,2200,124.09079832039,2075.90920167961,0.181583245137786,0.0309736546052592,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,H,0,0,0,0,0,0,0,0
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,I,9.63256621420977,0,565.099092,555.46652578579,9.63256621420977,0.000842572114599062,0.00240433443026854,25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,J,3156.78543231217,0,4197.07746,1040.29202768783,3156.78543231217,0.276129294378438,0.25966184753695,-25
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,K,1508.15379048725,0,2384.929342,876.775551512751,1508.15379048725,0.131920731031761,0.218847355859337,-25
