scenario_id,variant_id,allocation_mode,tie_mode,classic_objective_term,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,0.00396907042778927,UPNY_ConEd,2048.30818259786,2186.02924703846,3286.23743967812,-137.721064440599,2999.1759695476,fixed_interface_scale,0.0021086128362205
S2_2025_WINTER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,0.00641290954360943,Dunwoodie_South,1390.93483458819,1287.80646363194,2132.11455888848,103.128370956252,1935.84206726617,fixed_interface_scale,0.00283802664678677
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,s4,current,8.04227118221095,Moses_South,265.560817377763,-18.0281665798467,1577.09494410906,283.58898395761,1124.88579191751,fixed_interface_scale,0.0635567747651965
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,s4,current,0.25549321238768,Central_East,793.472784198038,1604.47725507616,2577.56454927825,-811.004470878122,1392.92634591109,fixed_interface_scale,0.338992579202767
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,s4,current,0.267460888448378,Total_East_proxy,1526.4379651806,3161.41495443083,7441.91676751464,-1634.97698925023,2905.13643967645,fixed_interface_scale,0.316730744656081
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,s4,current,0.149322592293379,UPNY_ConEd,2420.93968576448,3945.61555854566,5647.97126859058,-1524.67587278118,2999.1759695476,fixed_interface_scale,0.25843489899082
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__current,s4,current,0.171251719946103,Dunwoodie_South,1860.37977854383,3173.76557921188,4534.14796431356,-1313.38580066805,1935.84206726617,fixed_interface_scale,0.460304040502584
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,8.18434861682673,Moses_South,268.054839151475,-18.0281665798467,1577.09494410906,286.083005731321,1124.88579191751,fixed_interface_scale,0.0646795898638797
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,0.237708656374785,Central_East,822.208357122514,1604.47725507616,2577.56454927825,-782.268897953646,1392.92634591109,fixed_interface_scale,0.315395738971883
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,0.252573554461578,Total_East_proxy,1572.592235198,3161.41495443083,7441.91676751464,-1588.82271923283,2905.13643967645,fixed_interface_scale,0.299100965562256
