source_bus,source_bus_name,generator_id,source_zone,pg_mw,qg_mvar,qmin_mvar,qmax_mvar,pmin_mw,pmax_mw,voltage_target_pu,raw_ireg,regulated_bus,regulated_bus_name,regulated_zone,remote_regulation,regulated_bus_found,status,converted_status,snapshot_effective_status,raw_converted_status_mismatch,mapped_to_nyiso_zone,converted_gen_index,converted_genfuel,device_class,native_generator,reactive_only_QS,fixed_import_or_boundary_equivalent,synchronous_condenser,storage_or_pumping,offline,positive_active_capability,fixed_negative_active,originated_from_shunt_as_generator_conversion,control_group_id,classification_rule,classification_confidence,source_format,source_file
994,TAP140035,5,K,59.62,-8.816,-33,42,28,60,1.01,0,994,TAP140035,K,0,1,1,1,1,0,1,363,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_994,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
994,TAP140035,6,K,59.62,-8.816,-33,42,28,60,1.01,0,994,TAP140035,K,0,1,1,1,1,0,1,364,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_994,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
994,TAP140035,7,K,60.117,-8.816,-33.3,42.4,25,60.5,1.01,0,994,TAP140035,K,0,1,1,1,1,0,1,365,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_994,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
997,TAP140039,1,K,0,0,-1.9,2.5,1.6,3.5,1.01,0,997,TAP140039,K,0,1,0,0,0,0,1,366,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_997,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
997,TAP140039,2,K,0,0,-1.9,2.5,1.6,3.5,1.01,0,997,TAP140039,K,0,1,0,0,0,0,1,367,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_997,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
997,TAP140039,3,K,0,0,-2.9,3.6,2.6,5.2,1.01,0,997,TAP140039,K,0,1,0,0,0,0,1,368,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_997,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
997,TAP140039,4,K,0,0,-3,3.9,2.7,5.5,1.01,0,997,TAP140039,K,0,1,0,0,0,0,1,369,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_997,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
997,TAP140039,5,K,0,0,-3,3.9,2.7,5.5,1.01,0,997,TAP140039,K,0,1,0,0,0,0,1,370,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_997,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
997,TAP140039,6,K,0,0,-3.4,4.3,3.1,6.2,1.01,0,997,TAP140039,K,0,1,0,0,0,0,1,371,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_997,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
999,MALVERNE,QS,K,0,40,0,40,0,0,1.01,0,999,MALVERNE,K,0,1,1,NaN,1,0,1,NaN,,reactive_only_QS,0,1,0,0,0,0,0,0,1,K_REG_BUS_999,ID QS with zero P capability and nonzero Q range,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1027,TAP140344,C1,E,0,0,-75.46,80.85,45,107.8,1.02,0,1027,TAP140344,E,0,1,0,0,0,0,1,372,ng,offline,0,0,0,0,0,1,0,0,0,E_REG_BUS_1027,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1039,TAP140356,1,E,11.427,3.576,-6.3,8.1,0.1,11.5,1.02,0,1039,TAP140356,E,0,1,1,1,1,0,1,373,wind,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1039,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1052,TAP140370,1,E,6.273,4.5,-3.5,4.5,2,6.4,1.02,0,1052,TAP140370,E,0,1,1,1,1,0,1,374,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1052,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1052,TAP140370,2,E,6.665,4.8,-3.7,4.8,2,6.8,1.02,0,1052,TAP140370,E,0,1,1,1,1,0,1,375,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1052,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1052,TAP140370,3,E,8.528,5.738,-4.8,6.1,2,8.7,1.02,0,1052,TAP140370,E,0,1,1,1,1,0,1,376,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1052,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1052,TAP140370,4,E,18.624,5.738,-10.5,13.3,4,19,1.02,0,1052,TAP140370,E,0,1,1,1,1,0,1,377,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1052,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1053,TAP140371,1,E,12.351,8.8,-6.9,8.8,2.5,12.6,1.02,0,1053,TAP140371,E,0,1,1,1,1,0,1,378,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1053,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,1,J,0,0,-1.8,2.2,0.1,3.2,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,379,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,10,J,19.873,1.302,-11,14,15.6,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,388,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,11,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,389,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,12,J,19.873,1.302,-11,14,14.6,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,390,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,13,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,391,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,14,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,392,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,15,J,19.873,1.302,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,393,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,16,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,394,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,17,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,395,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,18,J,19.873,1.302,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,396,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,19,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,397,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,2,J,0,0,-1.8,2.2,0.1,3.2,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,380,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,20,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,398,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,21,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,399,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,22,J,19.873,1.302,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,400,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,23,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,401,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,24,J,19.873,1.302,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,402,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,25,J,19.873,1.302,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,403,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,26,J,0,0,-11,14,15.2,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,404,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,27,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,405,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,28,J,19.873,1.302,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,406,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,29,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,407,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,3,J,0,0,-1.8,2.2,0.1,3.2,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,381,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,30,J,19.873,1.302,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,408,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,31,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,409,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,32,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,410,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,33,J,0,0,-11,14,15.7,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,411,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,34,J,19.873,1.302,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,412,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,35,J,19.873,1.302,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,413,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,36,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,414,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,37,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,415,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,38,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,416,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,39,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,417,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,4,J,0,0,-1.8,2.2,0.1,3.2,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,382,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,40,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,418,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,41,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,419,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,42,J,21.861,1.302,-12.1,15.4,15.7,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,420,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,43,J,21.861,1.302,-12.1,15.4,15.6,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,421,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,44,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,422,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,45,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,423,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,46,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,424,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,47,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,425,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,48,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,426,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,49,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,427,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,5,J,0,0,-11,14,16,20,1.02,0,1129,GOWANUS,J,0,1,0,0,0,0,1,383,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_1129,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,50,J,21.861,1.302,-12.1,15.4,15.4,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,428,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,51,J,21.861,1.302,-12.1,15.4,16,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,429,dfo,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,52,J,21.861,1.302,-12.1,15.4,15.8,22,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,430,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,53,J,46.702,1.302,-25.9,32.9,1,47,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,431,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,54,J,46.702,1.302,-25.9,32.9,1,47,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,432,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1129,GOWANUS,55,J,46.702,1.302,-25.9,32.9,1,47,1.02,0,1129,GOWANUS,J,0,1,1,1,1,0,1,433,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_1129,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
