case_id,case_group,scenario_id,zone_j_cost_c1,s4_e_cost_c1,s4_f_cost_c1,s4_g_cost_c1,s4_k_cost_c1,abc_cap_factor,x_spine_multiplier,device_group,device_name,zone,bus_id,bus_name,gen_index,pg_mw,qg_mvar,pmax_mw,pmin_mw,qmax_mvar,qmin_mvar,fraction_pmax_used
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,212.233080660455,0,900,0,0,-0,0.235814534067172
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,309.896478574687,0,700,0,0,-0,0.442709255106695
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,15.341665156767,0,600,0,0,-0,0.025569441927945
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,421.530438832385,0,1200,0,0,-0,0.351275365693654
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,371.9738867294,0,600,0,0,-0,0.619956477882333
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,587.496894455677,0,1200,0,0,-0,0.489580745379731
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,589.913472958676,0,900,0,0,-0,0.655459414398529
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,582.801195620565,0,900,0,0,-0,0.64755688402285
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,28.0627883805434,0,400,0,0,-0,0.0701569709513586
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,36.2928524063429,0,200,0,0,-0,0.181464262031715
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,70.67895276456,0,500,0,0,-0,0.14135790552912
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,42.2085746158788,0,500,0,0,-0,0.0844171492317576
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,99.1823992844725,0,300,0,0,-0,0.330607997614908
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,79.6345492931051,0,300,0,0,-0,0.265448497643684
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,216.12815462862,0,900,0,0,-0,0.2401423940318
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,300.001698551671,0,700,0,0,-0,0.428573855073816
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,132.876178263664,0,600,0,0,-0,0.221460297106106
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,375.147889054006,0,1200,0,0,-0,0.312623240878339
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,1,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,337.059120834462,0,600,0,0,-0,0.56176520139077
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,614.181401511506,0,1200,0,0,-0,0.511817834592922
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,615.630006983757,0,900,0,0,-0,0.684033341093064
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,612.78636657793,0,900,0,0,-0,0.680873740642145
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,5.54448146600817,0,500,0,0,-0,0.0110889629320163
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,56.4498448156083,0,300,0,0,-0,0.188166149385361
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,15.0229441991196,0,300,0,0,-0,0.050076480663732
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,238.32066538695,0,900,0,0,-0,0.264800739318834
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,326.569840653303,0,700,0,0,-0,0.466528343790433
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,114.54074071531,0,600,0,0,-0,0.190901234525517
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,407.227849136345,0,1200,0,0,-0,0.339356540946954
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,369.768930293806,0,600,0,0,-0,0.616281550489676
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,449.788089265841,0,1200,0,0,-0,0.374823407721534
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,451.610407613861,0,900,0,0,-0,0.501789341793179
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,444.359988291357,0,900,0,0,-0,0.49373332032373
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,72.6278324707845,0,900,0,0,-0,0.080697591634205
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,155.696050194113,0,700,0,0,-0,0.222422928848732
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,0,0,600,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,229.759044306946,0,1200,0,0,-0,0.191465870255789
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,204.009292222879,0,600,0,0,-0,0.340015487038131
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,590.834041589485,0,1200,0,0,-0,0.492361701324571
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,594.171522386467,0,900,0,0,-0,0.660190580429407
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,577.047931300093,0,900,0,0,-0,0.641164368111215
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,13.8956861544694,0,500,0,0,-0,0.0277913723089387
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,36.1075306750906,0,300,0,0,-0,0.120358435583635
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,17.3073128657567,0,300,0,0,-0,0.0576910428858558
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,191.42449391714,0,900,0,0,-0,0.212693882130155
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,281.089843678747,0,700,0,0,-0,0.401556919541067
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,89.2264895126922,0,600,0,0,-0,0.148710815854487
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,337.437081847534,0,1200,0,0,-0,0.281197568206278
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,321.89565156527,0,600,0,0,-0,0.536492752608783
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,640.528609795376,0,1200,0,0,-0,0.533773841496146
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,642.070407204691,0,900,0,0,-0,0.713411563560768
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,638.905571836627,0,900,0,0,-0,0.709895079818474
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0.267009534150597,0,500,0,0,-0,0.000534019068301194
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,39.8243477472299,0,300,0,0,-0,0.1327478258241
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,8.34729429539164,0,300,0,0,-0,0.0278243143179721
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,259.725649378791,0,900,0,0,-0,0.288584054865323
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,351.546592055069,0,700,0,0,-0,0.502209417221527
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,119.205606467878,0,600,0,0,-0,0.198676010779796
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,NORTHPORT_K_EQ_SUPPLY,K,80,NORTHPORT,42,433.149574218277,0,1200,0,0,-0,0.360957978515231
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,EAST_GARDEN_CITY_K_EQ_SUPPLY,K,9003,EAST GARDEN CITY,43,394.864795380027,0,600,0,0,-0,0.658107992300046
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,RAV_A3_J_EQ_SUPPLY,J,79,RAV A-3,30,611.736132521948,0,1200,0,0,-0,0.509780110434957
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,AK3_J_EQ_SUPPLY,J,82,AK-3,31,613.521635561626,0,900,0,0,-0,0.681690706179585
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,zone_j_equivalent,GOETHALS_J_EQ_SUPPLY,J,81,GOETHALS,32,608.907803179592,0,900,0,0,-0,0.676564225755102
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,EDIC_E_EQ_SUPPLY,E,43,EDIC,33,0,0,400,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PORTER_E_EQ_SUPPLY,E,44,PORTER,34,0,0,200,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,GILBOA_F_EQ_SUPPLY,F,38,GILBOA,35,0,0,500,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ALBANY_F_EQ_SUPPLY,F,42,ALBANY,36,0,0,500,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,ROTTERDAM_F_EQ_SUPPLY,F,41,ROTTERDAM,37,0,0,300,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,NEW_SCOTLAND_F_EQ_SUPPLY,F,37,NEW SEATHED,38,0,0,300,0,0,-0,0
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,PLEASANT_VLY_G_EQ_SUPPLY,G,73,PLEASANT VLY,39,220.005489275767,0,900,0,0,-0,0.244450543639741
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,RAMAPO_G_EQ_SUPPLY,G,76,RAMAPO,40,310.236069913096,0,700,0,0,-0,0.443194385590137
S4_COST_main_grid_J150_E160_F160_G160_K160_CAP0p9_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,150,160,160,160,160,0.9,0.75,s4_zonal_capability_equivalent,LEEDS_G_EQ_SUPPLY,G,39,LEEDS,41,35.7696854698674,0,600,0,0,-0,0.0596161424497789
