device_key,source_bus,model_bus,zone,mapping_kind,pd_gross_mw,qd_gross_mvar,gs_mw,bs_mvar
PERFORM2019:BUS:1295,1295,68,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1296,1296,61,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1297,1297,57,A,assumed_same_zone_source_distance_aggregation,12.63,0,0,0
PERFORM2019:BUS:1298,1298,61,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1299,1299,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1300,1300,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1301,1301,57,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1302,1302,57,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1303,1303,66,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1304,1304,21304,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1305,1305,21305,E,exact_source_region,2.08,0,0,0
PERFORM2019:BUS:1306,1306,21306,E,exact_source_region,4.15,0,0,0
PERFORM2019:BUS:1307,1307,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1308,1308,53,B,assumed_same_zone_source_distance_aggregation,28.8,0,0,0
PERFORM2019:BUS:1309,1309,56,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1310,1310,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1311,1311,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1312,1312,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1313,1313,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1314,1314,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1315,1315,58,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1316,1316,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1317,1317,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1318,1318,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1319,1319,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1320,1320,60,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1321,1321,60,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1322,1322,61,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1323,1323,56,A,assumed_same_zone_source_distance_aggregation,12.63,0,0,0
PERFORM2019:BUS:1324,1324,56,A,assumed_same_zone_source_distance_aggregation,10.1,0,0,0
PERFORM2019:BUS:1325,1325,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1326,1326,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1327,1327,56,A,assumed_same_zone_source_distance_aggregation,12.63,0,0,0
PERFORM2019:BUS:1328,1328,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1329,1329,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1330,1330,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1331,1331,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1332,1332,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1333,1333,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1334,1334,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1335,1335,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1336,1336,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1337,1337,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1338,1338,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1339,1339,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1340,1340,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1341,1341,58,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1342,1342,58,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1343,1343,58,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1344,1344,58,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1345,1345,58,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1346,1346,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1347,1347,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1348,1348,58,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1349,1349,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1350,1350,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1351,1351,21351,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1352,1352,21352,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1353,1353,21353,E,exact_source_region,2.08,0,0,0
PERFORM2019:BUS:1354,1354,21354,E,exact_source_region,2.08,0,0,0
PERFORM2019:BUS:1355,1355,59,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1356,1356,21356,G,exact_source_region,0,0,0,0
PERFORM2019:BUS:1357,1357,54,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1358,1358,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1359,1359,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1360,1360,21360,K,exact_source_region,13.91,0,0,0
PERFORM2019:BUS:1361,1361,21361,F,exact_source_region,6.84,0,0,0
PERFORM2019:BUS:1362,1362,21362,F,exact_source_region,13.69,0,0,0
PERFORM2019:BUS:1363,1363,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1364,1364,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1365,1365,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1366,1366,56,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1367,1367,58,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1368,1368,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1369,1369,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1370,1370,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1371,1371,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1372,1372,54,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1373,1373,54,A,assumed_same_zone_source_distance_aggregation,10.1,0,0,0
PERFORM2019:BUS:1374,1374,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1375,1375,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1376,1376,57,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1377,1377,57,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1378,1378,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1379,1379,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1380,1380,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1381,1381,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1382,1382,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1383,1383,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1384,1384,50,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1385,1385,50,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1386,1386,50,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1387,1387,57,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1388,1388,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1389,1389,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1390,1390,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1391,1391,61,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1392,1392,21392,F,exact_source_region,8.62,0,0,0
PERFORM2019:BUS:1393,1393,21393,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1394,1394,21394,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1395,1395,21395,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1396,1396,21396,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1397,1397,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1398,1398,51,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1399,1399,51,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1400,1400,51,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1401,1401,21401,G,exact_source_region,46.01,0,0,0
PERFORM2019:BUS:1402,1402,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1403,1403,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1404,1404,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1405,1405,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1406,1406,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1407,1407,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1408,1408,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1409,1409,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1410,1410,53,B,assumed_same_zone_source_distance_aggregation,14.4,0,0,0
PERFORM2019:BUS:1411,1411,21411,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1412,1412,21412,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1413,1413,61,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1414,1414,68,C,assumed_same_zone_source_distance_aggregation,4.18,0,0,0
PERFORM2019:BUS:1415,1415,51,C,assumed_same_zone_source_distance_aggregation,8.36,0,0,0
PERFORM2019:BUS:1416,1416,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1417,1417,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1418,1418,21418,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1419,1419,21419,G,exact_source_region,12.39,0,0,0
PERFORM2019:BUS:1420,1420,21420,F,exact_source_region,3.42,0,0,0
PERFORM2019:BUS:1421,1421,53,B,assumed_same_zone_source_distance_aggregation,7.2,0,0,0
PERFORM2019:BUS:1422,1422,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1423,1423,21423,G,exact_source_region,4.13,0,0,0
PERFORM2019:BUS:1424,1424,53,B,assumed_same_zone_source_distance_aggregation,7.2,0,0,0
PERFORM2019:BUS:1425,1425,56,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1426,1426,56,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1427,1427,54,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1428,1428,54,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1429,1429,54,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1430,1430,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1431,1431,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1432,1432,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1433,1433,57,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1434,1434,57,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1435,1435,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1436,1436,57,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1437,1437,57,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1438,1438,61,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1439,1439,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1440,1440,51,C,assumed_same_zone_source_distance_aggregation,4.18,0,0,0
PERFORM2019:BUS:1441,1441,21441,F,exact_source_region,3.42,0,0,0
PERFORM2019:BUS:1442,1442,21442,F,exact_source_region,6.84,0,0,0
PERFORM2019:BUS:1443,1443,21443,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1444,1444,21444,F,exact_source_region,10.27,0,0,0
PERFORM2019:BUS:1445,1445,56,A,assumed_same_zone_source_distance_aggregation,5.05,0,0,0
PERFORM2019:BUS:1446,1446,57,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1447,1447,57,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1448,1448,57,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1449,1449,57,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1450,1450,57,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1451,1451,56,A,assumed_same_zone_source_distance_aggregation,7.58,0,0,0
PERFORM2019:BUS:1452,1452,54,A,assumed_same_zone_source_distance_aggregation,2.53,0,0,0
PERFORM2019:BUS:1453,1453,21453,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1454,1454,21454,E,exact_source_region,2.08,0,0,0
PERFORM2019:BUS:1455,1455,21455,F,exact_source_region,3.08,0,0,0
PERFORM2019:BUS:1456,1456,21456,J,exact_source_region,454.55,0,0,0
PERFORM2019:BUS:1457,1457,21457,J,exact_source_region,454.55,0,0,0
PERFORM2019:BUS:1458,1458,53,B,assumed_same_zone_source_distance_aggregation,21.6,0,0,0
PERFORM2019:BUS:1459,1459,68,C,assumed_same_zone_source_distance_aggregation,4.18,0,0,0
PERFORM2019:BUS:1460,1460,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1461,1461,50,C,assumed_same_zone_source_distance_aggregation,9.94,0,0,0
PERFORM2019:BUS:1462,1462,50,C,assumed_same_zone_source_distance_aggregation,7.35,0,0,0
PERFORM2019:BUS:1463,1463,21463,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1464,1464,21464,E,exact_source_region,6.23,0,0,0
PERFORM2019:BUS:1465,1465,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1466,1466,68,C,assumed_same_zone_source_distance_aggregation,12.54,0,0,0
PERFORM2019:BUS:1467,1467,21467,K,exact_source_region,58.43,0,0,0
PERFORM2019:BUS:1468,1468,21468,J,exact_source_region,308.81,0,0,0
PERFORM2019:BUS:1469,1469,56,A,assumed_same_zone_source_distance_aggregation,4.2,0,0,0
PERFORM2019:BUS:1470,1470,72,C,assumed_same_zone_source_distance_aggregation,6.95,0,0,0
PERFORM2019:BUS:1471,1471,56,A,assumed_same_zone_source_distance_aggregation,1.79,0,0,0
PERFORM2019:BUS:1472,1472,53,B,assumed_same_zone_source_distance_aggregation,5.11,0,0,0
PERFORM2019:BUS:1473,1473,72,C,assumed_same_zone_source_distance_aggregation,16.43,0,0,0
PERFORM2019:BUS:1474,1474,58,A,assumed_same_zone_source_distance_aggregation,34.5,0,0,0
PERFORM2019:BUS:1475,1475,58,A,assumed_same_zone_source_distance_aggregation,4.2,0,0,0
PERFORM2019:BUS:1476,1476,58,A,assumed_same_zone_source_distance_aggregation,4.2,0,0,0
PERFORM2019:BUS:1477,1477,50,C,assumed_same_zone_source_distance_aggregation,54.04,0,0,0
PERFORM2019:BUS:1478,1478,68,C,assumed_same_zone_source_distance_aggregation,33.14,0,0,0
PERFORM2019:BUS:1479,1479,51,C,assumed_same_zone_source_distance_aggregation,8.07,0,0,0
PERFORM2019:BUS:1480,1480,21480,F,exact_source_region,2.43,0,0,0
PERFORM2019:BUS:1481,1481,21481,E,exact_source_region,1.48,0,0,0
PERFORM2019:BUS:1482,1482,21482,G,exact_source_region,14.78,0,0,0
PERFORM2019:BUS:1483,1483,21483,G,exact_source_region,6.52,0,0,0
PERFORM2019:BUS:1484,1484,21484,G,exact_source_region,6.52,0,0,23.06
PERFORM2019:BUS:1485,1485,21485,F,exact_source_region,2.43,0,0,0
PERFORM2019:BUS:1486,1486,21486,G,exact_source_region,8.92,0,0,0
PERFORM2019:BUS:1487,1487,21487,G,exact_source_region,67.13,0,0,0
PERFORM2019:BUS:1488,1488,21488,G,exact_source_region,14.78,0,0,0
PERFORM2019:BUS:1489,1489,21489,K,exact_source_region,65.39,0,0,0
PERFORM2019:BUS:1490,1490,21490,K,exact_source_region,26.29,0,0,0
PERFORM2019:BUS:1491,1491,21491,K,exact_source_region,10.99,0,0,0
PERFORM2019:BUS:1492,1492,21492,K,exact_source_region,34.78,0,0,0
PERFORM2019:BUS:1493,1493,21493,J,exact_source_region,1045.96,0,0,0
PERFORM2019:BUS:1494,1494,21494,K,exact_source_region,48.69,0,0,0
PERFORM2019:BUS:1495,1495,21495,K,exact_source_region,33.39,0,0,0
PERFORM2019:BUS:1496,1496,21496,K,exact_source_region,105.68,0,0,0
PERFORM2019:BUS:1497,1497,21497,K,exact_source_region,27.82,0,0,0
PERFORM2019:BUS:1498,1498,21498,K,exact_source_region,25.32,0,0,0
PERFORM2019:BUS:1499,1499,21499,K,exact_source_region,0,0,0,0
PERFORM2019:BUS:1500,1500,21500,I,exact_source_region,135.32,0,0,0
PERFORM2019:BUS:1501,1501,21501,I,exact_source_region,552.02,0,0,0
PERFORM2019:BUS:1502,1502,21502,I,exact_source_region,617.23,0,0,0
PERFORM2019:BUS:1503,1503,21503,J,exact_source_region,108.38,0,0,0
PERFORM2019:BUS:1504,1504,21504,K,exact_source_region,32.55,0,0,0
PERFORM2019:BUS:1505,1505,21505,K,exact_source_region,17.95,0,0,0
PERFORM2019:BUS:1506,1506,21506,J,exact_source_region,242.64,0,0,0
PERFORM2019:BUS:1507,1507,21507,F,exact_source_region,33.07,0,0,0
PERFORM2019:BUS:1508,1508,21508,F,exact_source_region,15.96,0,0,0
PERFORM2019:BUS:1509,1509,21509,G,exact_source_region,17.17,0,0,0
PERFORM2019:BUS:1510,1510,21510,G,exact_source_region,26.92,0,0,0
PERFORM2019:BUS:1511,1511,21511,G,exact_source_region,6.52,0,0,0
PERFORM2019:BUS:1512,1512,21512,G,exact_source_region,11.06,0,0,0
PERFORM2019:BUS:1513,1513,21513,F,exact_source_region,21.36,0,0,0
PERFORM2019:BUS:1514,1514,21514,G,exact_source_region,24.56,0,0,0
PERFORM2019:BUS:1515,1515,21515,E,exact_source_region,5.53,0,0,0
PERFORM2019:BUS:1516,1516,21516,G,exact_source_region,18.1,0,0,0
PERFORM2019:BUS:1517,1517,21517,G,exact_source_region,26.92,0,0,0
PERFORM2019:BUS:1518,1518,21518,G,exact_source_region,16.98,0,0,0
PERFORM2019:BUS:1519,1519,21519,G,exact_source_region,0,0,0,0
PERFORM2019:BUS:1520,1520,21520,F,exact_source_region,33.98,0,0,0
PERFORM2019:BUS:1521,1521,21521,F,exact_source_region,0,0,0,0
PERFORM2019:BUS:1522,1522,21522,K,exact_source_region,19.48,0,0,0
PERFORM2019:BUS:1523,1523,21523,K,exact_source_region,20.87,0,0,0
PERFORM2019:BUS:1524,1524,21524,G,exact_source_region,17.74,0,0,0
PERFORM2019:BUS:1525,1525,21525,H,exact_source_region,76.85,0,0,0
PERFORM2019:BUS:1526,1526,21526,G,exact_source_region,50.67,0,0,0
PERFORM2019:BUS:1527,1527,21527,D,exact_source_region,90.03,0,0,0
PERFORM2019:BUS:1528,1528,21528,J,exact_source_region,0,0,0,0
PERFORM2019:BUS:1529,1529,21529,J,exact_source_region,969.93,0,0,0
PERFORM2019:BUS:1530,1530,21530,J,exact_source_region,408.29,0,0,0
PERFORM2019:BUS:1531,1531,21531,J,exact_source_region,0,0,0,0
PERFORM2019:BUS:1532,1532,21532,J,exact_source_region,570.05,0,0,0
PERFORM2019:BUS:1533,1533,21533,K,exact_source_region,10.99,0,0,0
PERFORM2019:BUS:1534,1534,21534,K,exact_source_region,10.99,0,0,0
PERFORM2019:BUS:1535,1535,21535,K,exact_source_region,10.99,0,0,0
PERFORM2019:BUS:1536,1536,21536,K,exact_source_region,10.99,0,0,0
PERFORM2019:BUS:1537,1537,21537,K,exact_source_region,13.77,0,0,0
PERFORM2019:BUS:1538,1538,21538,K,exact_source_region,188.65,0,0,0
PERFORM2019:BUS:1539,1539,21539,K,exact_source_region,48,0,0,83.53
PERFORM2019:BUS:1540,1540,21540,K,exact_source_region,10.99,0,0,0
PERFORM2019:BUS:1541,1541,21541,K,exact_source_region,21.98,0,0,0
PERFORM2019:BUS:1542,1542,21542,K,exact_source_region,10.99,0,0,0
PERFORM2019:BUS:1543,1543,21543,E,exact_source_region,8.17,0,0,0
PERFORM2019:BUS:1544,1544,21544,E,exact_source_region,1.48,0,0,0
PERFORM2019:BUS:1545,1545,21545,E,exact_source_region,3.51,0,0,0
PERFORM2019:BUS:1546,1546,21546,E,exact_source_region,15.92,0,0,0
PERFORM2019:BUS:1547,1547,21547,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1548,1548,21548,E,exact_source_region,20.93,0,0,0
PERFORM2019:BUS:1549,1549,21549,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1550,1550,53,B,assumed_same_zone_source_distance_aggregation,49.9,0,0,0
PERFORM2019:BUS:1551,1551,53,B,assumed_same_zone_source_distance_aggregation,43.77,0,0,0
PERFORM2019:BUS:1552,1552,68,C,assumed_same_zone_source_distance_aggregation,7.03,0,0,0
PERFORM2019:BUS:1553,1553,51,C,assumed_same_zone_source_distance_aggregation,37.32,0,0,0
PERFORM2019:BUS:1554,1554,50,C,assumed_same_zone_source_distance_aggregation,16.43,0,0,0
PERFORM2019:BUS:1555,1555,50,C,assumed_same_zone_source_distance_aggregation,12.25,0,0,0
PERFORM2019:BUS:1556,1556,50,C,assumed_same_zone_source_distance_aggregation,5.48,0,0,0
PERFORM2019:BUS:1557,1557,50,C,assumed_same_zone_source_distance_aggregation,8.07,0,0,0
PERFORM2019:BUS:1558,1558,66,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1559,1559,71,C,assumed_same_zone_same_kV_boundary_aggregation,28.96,0,0,0
PERFORM2019:BUS:1560,1560,66,C,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1561,1561,59,A,assumed_same_zone_source_distance_aggregation,16.83,0,0,0
PERFORM2019:BUS:1562,1562,57,A,assumed_same_zone_source_distance_aggregation,6.73,0,0,0
PERFORM2019:BUS:1563,1563,59,A,assumed_same_zone_source_distance_aggregation,12.45,0,0,0
PERFORM2019:BUS:1564,1564,61,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1565,1565,56,A,assumed_same_zone_source_distance_aggregation,9.25,0,0,0
PERFORM2019:BUS:1566,1566,57,A,assumed_same_zone_source_distance_aggregation,24.4,0,0,0
PERFORM2019:BUS:1567,1567,21567,E,exact_source_region,0,0,0,0
PERFORM2019:BUS:1568,1568,68,C,assumed_same_zone_source_distance_aggregation,19.49,0,0,0
PERFORM2019:BUS:1569,1569,54,A,assumed_same_zone_source_distance_aggregation,21.5,0,0,0
PERFORM2019:BUS:1570,1570,56,A,assumed_same_zone_source_distance_aggregation,0,0,0,0
PERFORM2019:BUS:1571,1571,56,A,assumed_same_zone_source_distance_aggregation,29.45,0,0,0
PERFORM2019:BUS:1572,1572,60,A,assumed_same_zone_source_distance_aggregation,4.2,0,0,0
PERFORM2019:BUS:1573,1573,61,A,assumed_same_zone_source_distance_aggregation,14.3,0,0,0
PERFORM2019:BUS:1574,1574,21574,G,exact_source_region,15.01,0,0,0
PERFORM2019:BUS:1575,1575,56,A,assumed_same_zone_source_distance_aggregation,4.2,0,0,0
PERFORM2019:BUS:1576,1576,61,A,assumed_same_zone_source_distance_aggregation,12.45,0,0,0
