hour_index,timestamp,max_internal_branch_error_mw,max_interface_error_mw,max_angle_error_deg,max_native_solved_pg_error_mw,max_nodal_residual_mw,passed
6839,2019-10-12T22:00:00,5.130118552187923e-12,6.59383658785373e-12,1.8474111129762605e-13,2.9558577807620168e-12,4.604316927725449e-12,True
6840,2019-10-12T23:00:00,4.277467269275803e-12,5.229594535194337e-12,1.2789769243681803e-13,1.3642420526593924e-12,4.163780431554187e-12,True
6841,2019-10-13T00:00:00,3.353761712787673e-12,4.163780431554187e-12,1.2789769243681803e-13,2.5011104298755527e-12,4.384048679639818e-12,True
6842,2019-10-13T01:00:00,2.7284841053187847e-12,3.467448550509289e-12,1.2079226507921703e-13,2.2737367544323206e-12,3.346656285430072e-12,True
6843,2019-10-13T02:00:00,3.126388037344441e-12,4.007461029686965e-12,9.237055564881302e-14,1.7053025658242404e-12,3.1512570330960443e-12,True
6844,2019-10-13T03:00:00,2.3874235921539366e-12,3.353761712787673e-12,1.2079226507921703e-13,1.9326762412674725e-12,6.977529665164184e-12,True
6845,2019-10-13T04:00:00,2.9030111647898593e-12,4.177991286269389e-12,1.2789769243681803e-13,2.7284841053187847e-12,4.909850304102292e-12,True
6846,2019-10-13T05:00:00,2.7284841053187847e-12,4.774847184307873e-12,1.4210854715202004e-13,2.3874235921539366e-12,2.2026824808563106e-12,True
6847,2019-10-13T06:00:00,3.524291969370097e-12,4.831690603168681e-12,1.4210854715202004e-13,3.637978807091713e-12,3.410605131648481e-12,True
6848,2019-10-13T07:00:00,3.637978807091713e-12,5.4569682106375694e-12,1.7053025658242404e-13,4.092726157978177e-12,5.130118552187923e-12,True
6849,2019-10-13T08:00:00,5.115907697472721e-12,5.9117155615240335e-12,1.6342482922482304e-13,2.2737367544323206e-12,7.716494110354688e-12,True
6850,2019-10-13T09:00:00,5.4569682106375694e-12,6.821210263296962e-12,2.2737367544323206e-13,4.092726157978177e-12,7.290168468898628e-12,True
6851,2019-10-13T10:00:00,4.718003765447065e-12,8.412825991399586e-12,2.2737367544323206e-13,6.366462912410498e-12,4.888534022029489e-12,True
6852,2019-10-13T11:00:00,3.581135388230905e-12,8.640199666842818e-12,1.4210854715202004e-13,2.7284841053187847e-12,4.803268893738277e-12,True
6853,2019-10-13T12:00:00,5.5706550483591855e-12,6.934897101018578e-12,2.4158453015843406e-13,5.002220859751105e-12,1.0899725566559937e-11,True
6854,2019-10-13T13:00:00,5.286437954055145e-12,7.73070496506989e-12,2.2737367544323206e-13,1.5916157281026244e-12,4.192202140984591e-12,True
6855,2019-10-13T14:00:00,6.085798531785258e-12,7.275957614183426e-12,1.8474111129762605e-13,3.865352482534945e-12,7.645439836778678e-12,True
6856,2019-10-13T15:00:00,4.334310688136611e-12,8.640199666842818e-12,2.1316282072803006e-13,4.774847184307873e-12,9.36495325731812e-12,True
6857,2019-10-13T16:00:00,4.945377440890297e-12,8.412825991399586e-12,1.9895196601282805e-13,3.183231456205249e-12,4.646949491871055e-12,True
6858,2019-10-13T17:00:00,5.638156608256395e-12,6.821210263296962e-12,2.2737367544323206e-13,4.320099833421409e-12,7.02016222930979e-12,True
6859,2019-10-13T18:00:00,4.376943252282217e-12,7.958078640513122e-12,1.9895196601282805e-13,4.092726157978177e-12,4.845901457883883e-12,True
6860,2019-10-13T19:00:00,3.808509063674137e-12,5.115907697472721e-12,1.7053025658242404e-13,2.5011104298755527e-12,3.623767952376511e-12,True
6861,2019-10-13T20:00:00,5.7980287238024175e-12,6.139089236967266e-12,1.5631940186722204e-13,2.2737367544323206e-12,5.6061821851471905e-12,True
6862,2019-10-13T21:00:00,4.831690603168681e-12,8.86757334228605e-12,1.8474111129762605e-13,1.5916157281026244e-12,6.103562100179261e-12,True
6863,2019-10-13T22:00:00,3.183231456205249e-12,5.5706550483591855e-12,1.5631940186722204e-13,3.296918293926865e-12,5.446310069601168e-12,True
6864,2019-10-13T23:00:00,3.495870259939693e-12,5.016431714466307e-12,1.7053025658242404e-13,3.296918293926865e-12,5.396572078097961e-12,True
6865,2019-10-14T00:00:00,4.39825953435502e-12,5.6843418860808015e-12,1.9895196601282805e-13,4.547473508864641e-12,6.302514066192089e-12,True
6866,2019-10-14T01:00:00,3.637978807091713e-12,2.1600499167107046e-12,1.0658141036401503e-13,1.5916157281026244e-12,4.7055692675712635e-12,True
6867,2019-10-14T02:00:00,2.6147972675971687e-12,2.9132252166164108e-12,8.526512829121202e-14,1.0231815394945443e-12,3.232969447708456e-12,True
6868,2019-10-14T03:00:00,3.979039320256561e-12,5.016431714466307e-12,1.5631940186722204e-13,3.240074875066057e-12,6.0609295360336546e-12,True
6869,2019-10-14T04:00:00,4.206412995699793e-12,5.5422333389287814e-12,1.2079226507921703e-13,1.5916157281026244e-12,6.679101716144942e-12,True
6870,2019-10-14T05:00:00,2.8421709430404007e-12,5.314859663485549e-12,1.4921397450962104e-13,3.524291969370097e-12,6.714628852932947e-12,True
6871,2019-10-14T06:00:00,5.115907697472721e-12,4.604316927725449e-12,1.4921397450962104e-13,2.2737367544323206e-12,4.320099833421409e-12,True
6872,2019-10-14T07:00:00,4.320099833421409e-12,5.5706550483591855e-12,2.1316282072803006e-13,4.774847184307873e-12,9.350742402602918e-12,True
6873,2019-10-14T08:00:00,4.092726157978177e-12,5.5706550483591855e-12,1.7053025658242404e-13,2.2737367544323206e-12,7.631228982063476e-12,True
6874,2019-10-14T09:00:00,4.661160346586257e-12,7.389644451905042e-12,2.1316282072803006e-13,3.183231456205249e-12,9.663381206337363e-12,True
6875,2019-10-14T10:00:00,5.115907697472721e-12,7.958078640513122e-12,1.8474111129762605e-13,1.5916157281026244e-12,3.936406756110955e-12,True
6876,2019-10-14T11:00:00,7.219114195322618e-12,8.640199666842818e-12,2.8421709430404007e-13,6.934897101018578e-12,8.427036846114788e-12,True
6877,2019-10-14T12:00:00,4.945377440890297e-12,6.764366844436154e-12,1.9895196601282805e-13,2.7284841053187847e-12,9.336531547887716e-12,True
6878,2019-10-14T13:00:00,5.9117155615240335e-12,4.376943252282217e-12,1.8474111129762605e-13,7.16227077646181e-12,7.830180948076304e-12,True
6879,2019-10-14T14:00:00,5.3717030823463574e-12,8.071765478234738e-12,2.5579538487363607e-13,4.433786671143025e-12,6.849631972727366e-12,True
6880,2019-10-14T15:00:00,5.4569682106375694e-12,7.73070496506989e-12,1.5631940186722204e-13,2.1600499167107046e-12,6.693312570860144e-12,True
6881,2019-10-14T16:00:00,6.679101716144942e-12,8.327560863108374e-12,2.7000623958883807e-13,6.366462912410498e-12,7.759126674500294e-12,True
6882,2019-10-14T17:00:00,4.291678123991005e-12,6.366462912410498e-12,1.9895196601282805e-13,4.547473508864641e-12,9.535483513900544e-12,True
6883,2019-10-14T18:00:00,4.320099833421409e-12,7.617018127348274e-12,2.2737367544323206e-13,5.002220859751105e-12,8.483880264975596e-12,True
6884,2019-10-14T19:00:00,4.632738637155853e-12,6.707523425575346e-12,2.2026824808563106e-13,4.774847184307873e-12,5.4143356464919634e-12,True
6885,2019-10-14T20:00:00,4.320099833421409e-12,5.7980287238024175e-12,2.1316282072803006e-13,4.433786671143025e-12,9.542588941258145e-12,True
6886,2019-10-14T21:00:00,2.9558577807620168e-12,2.6147972675971687e-12,1.2079226507921703e-13,1.4779288903810084e-12,9.805489753489383e-12,True
6887,2019-10-14T22:00:00,5.343281372915953e-12,8.753886504564434e-12,1.8474111129762605e-13,1.5916157281026244e-12,7.133849067031406e-12,True
6888,2019-10-14T23:00:00,4.149569576838985e-12,4.774847184307873e-12,1.7053025658242404e-13,2.8421709430404007e-12,8.512301974406e-12,True
6889,2019-10-15T00:00:00,3.865352482534945e-12,4.320099833421409e-12,1.5631940186722204e-13,2.9558577807620168e-12,5.023537141823908e-12,True
6890,2019-10-15T01:00:00,3.296918293926865e-12,5.115907697472721e-12,1.2789769243681803e-13,2.6147972675971687e-12,4.639844064513454e-12,True
6891,2019-10-15T02:00:00,3.0127011996228248e-12,4.121147867408581e-12,1.2079226507921703e-13,1.3642420526593924e-12,5.044853423896711e-12,True
6892,2019-10-15T03:00:00,3.183231456205249e-12,4.348521542851813e-12,1.2789769243681803e-13,1.1368683772161603e-12,3.808509063674137e-12,True
6893,2019-10-15T04:00:00,3.68949315543432e-12,5.059064278611913e-12,1.6342482922482304e-13,3.865352482534945e-12,4.483524662646232e-12,True
6894,2019-10-15T05:00:00,3.240074875066057e-12,5.172751116333529e-12,1.2789769243681803e-13,2.0463630789890885e-12,7.723599537712289e-12,True
6895,2019-10-15T06:00:00,5.115907697472721e-12,6.849631972727366e-12,2.0605739337042905e-13,4.774847184307873e-12,7.034373084024992e-12,True
6896,2019-10-15T07:00:00,3.254285729781259e-12,5.229594535194337e-12,1.2789769243681803e-13,2.0463630789890885e-12,3.851141627819743e-12,True
6897,2019-10-15T08:00:00,4.092726157978177e-12,7.02016222930979e-12,1.8474111129762605e-13,3.410605131648481e-12,4.511946372076636e-12,True
6898,2019-10-15T09:00:00,3.957723038183758e-12,5.258016244624741e-12,1.5631940186722204e-13,3.296918293926865e-12,6.188827228470473e-12,True
6899,2019-10-15T10:00:00,3.964828465541359e-12,5.5706550483591855e-12,1.7763568394002505e-13,6.59383658785373e-12,5.9827698351000436e-12,True
6900,2019-10-15T11:00:00,4.092726157978177e-12,5.4001247917767614e-12,1.4210854715202004e-13,2.1600499167107046e-12,4.035882739117369e-12,True
6901,2019-10-15T12:00:00,3.062439191126032e-12,4.348521542851813e-12,9.947598300641403e-14,3.410605131648481e-12,3.488764832582092e-12,True
6902,2019-10-15T13:00:00,3.637978807091713e-12,3.979039320256561e-12,1.4210854715202004e-13,3.183231456205249e-12,3.865352482534945e-12,True
6903,2019-10-15T14:00:00,3.865352482534945e-12,5.5138116294983774e-12,1.4921397450962104e-13,1.5916157281026244e-12,3.780087354243733e-12,True
6904,2019-10-15T15:00:00,4.945377440890297e-12,6.764366844436154e-12,2.4158453015843406e-13,4.774847184307873e-12,6.181721801112872e-12,True
6905,2019-10-15T16:00:00,4.774847184307873e-12,6.508571459562518e-12,1.6342482922482304e-13,4.320099833421409e-12,4.007461029686965e-12,True
6906,2019-10-15T17:00:00,4.490630090003833e-12,6.0538241086760536e-12,2.2026824808563106e-13,5.002220859751105e-12,5.8051341511600185e-12,True
6907,2019-10-15T18:00:00,4.149569576838985e-12,6.195932655828074e-12,2.2737367544323206e-13,4.092726157978177e-12,4.220623850414995e-12,True
6908,2019-10-15T19:00:00,3.140598892059643e-12,4.718003765447065e-12,1.2079226507921703e-13,1.9326762412674725e-12,3.552713678800501e-12,True
6909,2019-10-15T20:00:00,4.519051799434237e-12,7.844391802791506e-12,2.2026824808563106e-13,3.183231456205249e-12,3.502975687297294e-12,True
6910,2019-10-15T21:00:00,3.367972567502875e-12,5.286437954055145e-12,1.4921397450962104e-13,2.3874235921539366e-12,4.163780431554187e-12,True
6911,2019-10-15T22:00:00,3.922195901395753e-12,7.16227077646181e-12,2.0605739337042905e-13,4.092726157978177e-12,3.204547738278052e-12,True
6912,2019-10-15T23:00:00,4.092726157978177e-12,5.4001247917767614e-12,1.7763568394002505e-13,3.410605131648481e-12,4.078515303262975e-12,True
6913,2019-10-16T00:00:00,2.9558577807620168e-12,4.376943252282217e-12,1.4921397450962104e-13,3.410605131648481e-12,5.6488147492927965e-12,True
6914,2019-10-16T01:00:00,3.240074875066057e-12,3.183231456205249e-12,4.263256414560601e-14,1.1368683772161603e-13,3.694822225952521e-12,True
6915,2019-10-16T02:00:00,3.069544618483633e-12,4.277467269275803e-12,1.1368683772161603e-13,2.1600499167107046e-12,3.9968028886505635e-12,True
6916,2019-10-16T03:00:00,2.6965096822095802e-12,4.391154106997419e-12,1.3500311979441904e-13,3.410605131648481e-12,2.8279600883251987e-12,True
6917,2019-10-16T04:00:00,3.979039320256561e-12,5.215383680479135e-12,1.1368683772161603e-13,2.2737367544323206e-12,5.6701310313655995e-12,True
6918,2019-10-16T05:00:00,3.694822225952521e-12,4.447997525858227e-12,1.0658141036401503e-13,4.320099833421409e-12,4.0749625895841746e-12,True
6919,2019-10-16T06:00:00,4.320099833421409e-12,4.575895218295045e-12,1.1368683772161603e-13,2.7284841053187847e-12,4.0607517348689726e-12,True
6920,2019-10-16T07:00:00,4.746425474877469e-12,8.185452315956354e-12,2.3447910280083306e-13,5.4569682106375694e-12,7.268852186825825e-12,True
6921,2019-10-16T08:00:00,4.718003765447065e-12,5.9401372709544376e-12,1.9184653865522705e-13,3.865352482534945e-12,3.737454790098127e-12,True
6922,2019-10-16T09:00:00,5.172751116333529e-12,6.650680006714538e-12,2.1316282072803006e-13,5.4569682106375694e-12,6.195932655828074e-12,True
6923,2019-10-16T10:00:00,4.604316927725449e-12,7.048583938740194e-12,2.4158453015843406e-13,4.206412995699793e-12,5.6061821851471905e-12,True
6924,2019-10-16T11:00:00,4.490630090003833e-12,6.224354365258478e-12,1.8474111129762605e-13,3.865352482534945e-12,6.657785434072139e-12,True
6925,2019-10-16T12:00:00,3.495870259939693e-12,4.348521542851813e-12,1.5631940186722204e-13,2.6147972675971687e-12,7.482015007553855e-12,True
6926,2019-10-16T13:00:00,5.6843418860808015e-12,6.394884621840902e-12,2.1316282072803006e-13,5.4569682106375694e-12,1.035260766002466e-11,True
6927,2019-10-16T14:00:00,4.831690603168681e-12,5.229594535194337e-12,1.1368683772161603e-13,2.9558577807620168e-12,8.135714324453147e-12,True
6928,2019-10-16T15:00:00,6.366462912410498e-12,8.327560863108374e-12,1.8474111129762605e-13,2.8421709430404007e-12,8.114398042380344e-12,True
6929,2019-10-16T16:00:00,7.16227077646181e-12,9.350742402602918e-12,2.8421709430404007e-13,6.59383658785373e-12,3.780087354243733e-12,True
6930,2019-10-16T17:00:00,5.059064278611913e-12,7.844391802791506e-12,2.7000623958883807e-13,7.275957614183426e-12,5.059064278611913e-12,True
6931,2019-10-16T18:00:00,7.901235221652314e-12,6.252776074688882e-12,1.1368683772161603e-13,1.3642420526593924e-12,5.3859139370615594e-12,True
6932,2019-10-16T19:00:00,4.774847184307873e-12,5.7980287238024175e-12,2.1316282072803006e-13,5.343281372915953e-12,1.0331291377951857e-11,True
6933,2019-10-16T20:00:00,5.9685589803848416e-12,5.7980287238024175e-12,2.2737367544323206e-13,5.343281372915953e-12,8.633094239485217e-12,True
6934,2019-10-16T21:00:00,4.803268893738277e-12,8.526512829121202e-12,2.4158453015843406e-13,5.7980287238024175e-12,6.551204023708124e-12,True
6935,2019-10-16T22:00:00,4.888534022029489e-12,7.275957614183426e-12,2.1316282072803006e-13,5.002220859751105e-12,5.030642569181509e-12,True
6936,2019-10-16T23:00:00,2.9558577807620168e-12,5.7411853049416095e-12,1.7053025658242404e-13,2.9558577807620168e-12,3.808509063674137e-12,True
6937,2019-10-17T00:00:00,4.092726157978177e-12,5.229594535194337e-12,1.8474111129762605e-13,3.637978807091713e-12,4.888534022029489e-12,True
6938,2019-10-17T01:00:00,2.8705926524708048e-12,5.229594535194337e-12,9.237055564881302e-14,1.3642420526593924e-12,4.440892098500626e-12,True
6939,2019-10-17T02:00:00,3.0127011996228248e-12,4.604316927725449e-12,1.2079226507921703e-13,3.865352482534945e-12,5.8832938520936295e-12,True
6940,2019-10-17T03:00:00,3.467448550509289e-12,4.661160346586257e-12,1.4210854715202004e-13,2.9558577807620168e-12,4.973799150320701e-12,True
6941,2019-10-17T04:00:00,4.376943252282217e-12,6.707523425575346e-12,2.2737367544323206e-13,6.821210263296962e-12,3.836930773104541e-12,True
6942,2019-10-17T05:00:00,5.272227099339943e-12,5.9117155615240335e-12,2.1316282072803006e-13,5.002220859751105e-12,8.242295734817162e-12,True
6943,2019-10-17T06:00:00,4.206412995699793e-12,6.536993168992922e-12,2.0605739337042905e-13,5.9117155615240335e-12,3.929301328753354e-12,True
6944,2019-10-17T07:00:00,4.774847184307873e-12,4.092726157978177e-12,1.7053025658242404e-13,4.774847184307873e-12,5.9188209888816345e-12,True
6945,2019-10-17T08:00:00,5.002220859751105e-12,8.412825991399586e-12,2.7000623958883807e-13,6.707523425575346e-12,4.803268893738277e-12,True
6946,2019-10-17T09:00:00,5.4001247917767614e-12,6.423306331271306e-12,2.2737367544323206e-13,5.9117155615240335e-12,4.785505325344275e-12,True
6947,2019-10-17T10:00:00,6.536993168992922e-12,5.6843418860808015e-12,2.2737367544323206e-13,3.865352482534945e-12,7.503331289626658e-12,True
6948,2019-10-17T11:00:00,5.8264504332328215e-12,1.0231815394945443e-11,2.7000623958883807e-13,4.206412995699793e-12,6.181721801112872e-12,True
6949,2019-10-17T12:00:00,5.115907697472721e-12,7.617018127348274e-12,1.8474111129762605e-13,4.774847184307873e-12,4.718003765447065e-12,True
6950,2019-10-17T13:00:00,6.195932655828074e-12,7.489120434911456e-12,2.4158453015843406e-13,4.888534022029489e-12,8.050449196161935e-12,True
6951,2019-10-17T14:00:00,5.6274984672199935e-12,5.6274984672199935e-12,2.1316282072803006e-13,4.888534022029489e-12,8.355982572538778e-12,True
6952,2019-10-17T15:00:00,6.252776074688882e-12,8.86757334228605e-12,2.7000623958883807e-13,7.048583938740194e-12,6.394884621840902e-12,True
6953,2019-10-17T16:00:00,5.5706550483591855e-12,6.252776074688882e-12,2.1316282072803006e-13,5.5706550483591855e-12,7.055689366097795e-12,True
6954,2019-10-17T17:00:00,4.718003765447065e-12,4.320099833421409e-12,1.5631940186722204e-13,3.410605131648481e-12,9.00968188943807e-12,True
6955,2019-10-17T18:00:00,5.002220859751105e-12,7.16227077646181e-12,2.4158453015843406e-13,7.275957614183426e-12,9.123368727159686e-12,True
6956,2019-10-17T19:00:00,5.4853899200679734e-12,7.190692485892214e-12,2.5579538487363607e-13,7.275957614183426e-12,5.7411853049416095e-12,True
6957,2019-10-17T20:00:00,7.048583938740194e-12,9.777068044058979e-12,3.126388037344441e-13,7.275957614183426e-12,5.300648808770347e-12,True
6958,2019-10-17T21:00:00,4.490630090003833e-12,6.821210263296962e-12,2.4158453015843406e-13,5.6843418860808015e-12,6.551204023708124e-12,True
6959,2019-10-17T22:00:00,5.7411853049416095e-12,9.663381206337363e-12,2.1316282072803006e-13,4.774847184307873e-12,4.789058039023075e-12,True
6960,2019-10-17T23:00:00,4.433786671143025e-12,6.366462912410498e-12,2.0605739337042905e-13,4.547473508864641e-12,5.6274984672199935e-12,True
6961,2019-10-18T00:00:00,3.865352482534945e-12,3.353761712787673e-12,1.2789769243681803e-13,2.9558577807620168e-12,6.114220241215662e-12,True
6962,2019-10-18T01:00:00,3.296918293926865e-12,3.907985046680551e-12,1.4210854715202004e-13,4.774847184307873e-12,7.478462293875054e-12,True
6963,2019-10-18T02:00:00,3.424815986363683e-12,2.4442670110147446e-12,9.947598300641403e-14,2.7284841053187847e-12,5.215383680479135e-12,True
6964,2019-10-18T03:00:00,4.206412995699793e-12,4.035882739117369e-12,1.0658141036401503e-13,7.958078640513122e-13,4.902744876744691e-12,True
6965,2019-10-18T04:00:00,5.144329406903125e-12,6.195932655828074e-12,1.9895196601282805e-13,5.115907697472721e-12,6.995293233558186e-12,True
6966,2019-10-18T05:00:00,5.059064278611913e-12,6.821210263296962e-12,2.1316282072803006e-13,7.958078640513122e-12,6.917133532624575e-12,True
6967,2019-10-18T06:00:00,5.172751116333529e-12,4.604316927725449e-12,1.4210854715202004e-13,3.865352482534945e-12,8.65441052155802e-12,True
6968,2019-10-18T07:00:00,5.158540261618327e-12,6.991740519879386e-12,2.2737367544323206e-13,4.774847184307873e-12,7.268852186825825e-12,True
6969,2019-10-18T08:00:00,4.149569576838985e-12,7.73070496506989e-12,1.8474111129762605e-13,3.183231456205249e-12,2.9025670755800093e-12,True
6970,2019-10-18T09:00:00,4.860112312599085e-12,8.128608897095546e-12,2.0605739337042905e-13,7.275957614183426e-12,8.292033726320369e-12,True
