SEQUENCE_NUMBER,CAMD_STATE,CAMD_FACILITY_NAME,CAMD_PLANT_ID,CAMD_UNIT_ID,CAMD_GENERATOR_ID,CAMD_NAMEPLATE_CAPACITY,CAMD_FUEL_TYPE,CAMD_LATITUDE,CAMD_LONGITUDE,CAMD_STATUS,CAMD_STATUS_DATE,CAMD_RETIRE_YEAR,MOD_CAMD_UNIT_ID,MOD_CAMD_GENERATOR_ID,EIA_STATE,EIA_PLANT_NAME,EIA_PLANT_ID,EIA_GENERATOR_ID,EIA_NAMEPLATE_CAPACITY,EIA_BOILER_ID,EIA_UNIT_TYPE,EIA_FUEL_TYPE,EIA_LATITUDE,EIA_LONGITUDE,EIA_RETIRE_YEAR,PLANT_ID_CHANGE_FLAG,MOD_EIA_PLANT_ID,MOD_EIA_BOILER_ID,MOD_EIA_GENERATOR_ID_BOILER,MOD_EIA_GENERATOR_ID_GEN,MATCH_TYPE_GEN,MATCH_TYPE_BOILER
4021,NY,Carthage Energy,10620,1,GEN2,22,Pipeline Natural Gas,43.9842,-75.6225,OPR,1991-11-01T00:00:00,0,1,GEN2,NY,Carthage Energy LLC,10620,GEN2,22,,CA,NG,43.9842,-75.6225,0,0,10620,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4022,NY,"Syracuse, LLC",10621,1,GEN1,65.5,Pipeline Natural Gas,43.0667,-76.2246,OPR,1994-02-01T00:00:00,0,1,GEN1,NY,CH Resources Syracuse,10621,GEN1,65.5,,CT,NG,43.0664,-76.2144,0,0,10621,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4023,NY,"Syracuse, LLC",10621,1,GEN2,37.2,Pipeline Natural Gas,43.0667,-76.2246,OPR,1994-02-01T00:00:00,0,1,GEN2,NY,CH Resources Syracuse,10621,GEN2,37.2,,CA,NG,43.0664,-76.2144,0,0,10621,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4059,NY,Selkirk Cogen Partners,10725,CTG101,GEN1,95.2,Pipeline Natural Gas,42.5744,-73.8592,OPR,1992-04-17T00:00:00,0,CTG101,GEN1,NY,Selkirk Cogen,10725,GEN1,95.2,,CT,NG,42.5744,-73.8592,0,0,10725,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4060,NY,Selkirk Cogen Partners,10725,CTG101,GEN2,12,Pipeline Natural Gas,42.5744,-73.8592,OPR,1992-04-17T00:00:00,0,CTG101,GEN2,NY,Selkirk Cogen,10725,GEN2,12,,CA,NG,42.5744,-73.8592,0,0,10725,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4061,NY,Selkirk Cogen Partners,10725,CTG201,GEN3,95.2,Pipeline Natural Gas,42.5744,-73.8592,OPR,1994-09-01T00:00:00,0,CTG201,GEN3,NY,Selkirk Cogen,10725,GEN3,95.2,,CT,NG,42.5744,-73.8592,0,0,10725,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4062,NY,Selkirk Cogen Partners,10725,CTG201,GEN5,148.4,Pipeline Natural Gas,42.5744,-73.8592,OPR,1994-09-01T00:00:00,0,CTG201,GEN5,NY,Selkirk Cogen,10725,GEN5,148.4,,CA,NG,42.5744,-73.8592,0,0,10725,,,GEN5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4063,NY,Selkirk Cogen Partners,10725,CTG301,GEN4,95.5,Pipeline Natural Gas,42.5744,-73.8592,OPR,1994-09-01T00:00:00,0,CTG301,GEN4,NY,Selkirk Cogen,10725,GEN4,95.2,,CT,NG,42.5744,-73.8592,0,0,10725,,,GEN4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4064,NY,Selkirk Cogen Partners,10725,CTG301,GEN5,148.4,Pipeline Natural Gas,42.5744,-73.8592,OPR,1994-09-01T00:00:00,0,CTG301,GEN5,NY,Selkirk Cogen,10725,GEN5,148.4,,CA,NG,42.5744,-73.8592,0,0,10725,,,GEN5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4152,NY,AG - Energy,10803,1,GEN1,45,Pipeline Natural Gas,44.7258,-75.4417,OPR,1994-05-19T00:00:00,0,1,GEN1,,,,,,,,,,,,,,,,,Manual CAMD Excluded,Manual CAMD Excluded
4153,NY,AG - Energy,10803,2,GEN2,23.6,Pipeline Natural Gas,44.7258,-75.4417,OPR,1994-05-19T00:00:00,0,2,GEN2,,,,,,,,,,,,,,,,,Manual CAMD Excluded,Manual CAMD Excluded
4287,NY,"Niagara Generation, LLC",50202,1,GEN1,54,Other Solid Fuel,43.0804,-79.0082,RET,2018-09-30T00:00:00,2018,1,GEN1,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4316,NY,Bethpage Energy Center,50292,GT1,GEN1,33.7,Pipeline Natural Gas,40.7469,-73.4994,OPR,1989-08-13T00:00:00,0,GT1,GEN1,NY,Bethpage Power Plant,50292,GEN1,33.7,,CT,NG,40.7469,-73.4994,0,0,50292,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4317,NY,Bethpage Energy Center,50292,GT1,GEN3,16.2,Pipeline Natural Gas,40.7469,-73.4994,OPR,1989-08-13T00:00:00,0,GT1,GEN3,NY,Bethpage Power Plant,50292,GEN3,16.2,HRSG1,CA,NG,40.7469,-73.4994,0,0,50292,1,3,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4318,NY,Bethpage Energy Center,50292,GT2,GEN2,33.7,Pipeline Natural Gas,40.7469,-73.4994,OPR,1989-08-13T00:00:00,0,GT2,GEN2,NY,Bethpage Power Plant,50292,GEN2,33.7,,CT,NG,40.7469,-73.4994,0,0,50292,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4319,NY,Bethpage Energy Center,50292,GT2,GEN3,16.2,Pipeline Natural Gas,40.7469,-73.4994,OPR,1989-08-13T00:00:00,0,GT2,GEN3,NY,Bethpage Power Plant,50292,GEN3,16.2,HRSG2,CA,NG,40.7469,-73.4994,0,0,50292,2,3,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4320,NY,Bethpage Energy Center,50292,GT3,GEN5,60,Pipeline Natural Gas,40.7469,-73.4994,OPR,2002-07-01T00:00:00,0,GT3,GEN5,NY,Bethpage Power Plant,50292,GEN5,60,,GT,NG,40.7469,-73.4994,0,0,50292,,,GEN5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4321,NY,Bethpage Energy Center,50292,GT4,GEN6,60,Pipeline Natural Gas,40.7469,-73.4994,OPR,2005-05-08T00:00:00,0,GT4,GEN6,NY,Bethpage Power Plant,50292,GEN6,60,,CT,NG,40.7469,-73.4994,0,0,50292,,,GEN6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4322,NY,Bethpage Energy Center,50292,GT4,GEN7,36,Pipeline Natural Gas,40.7469,-73.4994,OPR,2005-05-08T00:00:00,0,GT4,GEN7,NY,Bethpage Power Plant,50292,GEN7,36,,CA,NG,40.7469,-73.4994,0,0,50292,,,GEN7,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4324,NY,Cornell University Ithaca Campus,50368,CT1,CT1,15,Pipeline Natural Gas,42.4428,-76.4764,OPR,2009-11-16T00:00:00,0,CT1,CT1,NY,Cornell University Central Heat,50368,CT1,15,,CT,NG,42.4428,-76.4764,0,0,50368,,,CT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4325,NY,Cornell University Ithaca Campus,50368,CT1,TG1,1.8,Pipeline Natural Gas,42.4428,-76.4764,OPR,2009-11-16T00:00:00,0,CT1,TG1,NY,Cornell University Central Heat,50368,TG1,1.8,,CA,NG,42.4428,-76.4764,0,0,50368,,,TG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4326,NY,Cornell University Ithaca Campus,50368,CT1,TG2,5.7,Pipeline Natural Gas,42.4428,-76.4764,OPR,2009-11-16T00:00:00,0,CT1,TG2,NY,Cornell University Central Heat,50368,TG2,5.7,,CA,NG,42.4428,-76.4764,0,0,50368,,,TG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4327,NY,Cornell University Ithaca Campus,50368,CT2,CT2,15,Pipeline Natural Gas,42.4428,-76.4764,OPR,2009-11-12T00:00:00,0,CT2,CT2,NY,Cornell University Central Heat,50368,CT2,15,,CT,NG,42.4428,-76.4764,0,0,50368,,,CT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4328,NY,Cornell University Ithaca Campus,50368,CT2,TG1,1.8,Pipeline Natural Gas,42.4428,-76.4764,OPR,2009-11-12T00:00:00,0,CT2,TG1,NY,Cornell University Central Heat,50368,TG1,1.8,,CA,NG,42.4428,-76.4764,0,0,50368,,,TG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4329,NY,Cornell University Ithaca Campus,50368,CT2,TG2,5.7,Pipeline Natural Gas,42.4428,-76.4764,OPR,2009-11-12T00:00:00,0,CT2,TG2,NY,Cornell University Central Heat,50368,TG2,5.7,,CA,NG,42.4428,-76.4764,0,0,50368,,,TG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4351,NY,Indeck-Silver Springs Energy Center,50449,1,GEN1,39.4,Pipeline Natural Gas,42.6544,-78.0772,OPR,1991-06-01T00:00:00,0,1,GEN1,NY,Indeck Silver Springs Energy Center,50449,GEN1,39.4,,CT,NG,42.6544,-78.0772,0,0,50449,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4352,NY,Indeck-Silver Springs Energy Center,50449,1,GEN2,17.3,Pipeline Natural Gas,42.6544,-78.0772,OPR,1991-06-01T00:00:00,0,1,GEN2,NY,Indeck Silver Springs Energy Center,50449,GEN2,17.2,HRSG1,CA,NG,42.6544,-78.0772,0,0,50449,1,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4353,NY,Indeck-Oswego Energy Center,50450,1,GEN1,41.3,Pipeline Natural Gas,43.4682,-76.4965,OPR,1990-05-01T00:00:00,0,1,GEN1,NY,Indeck Oswego Energy Center,50450,GEN1,41.2,,CT,NG,43.471745,-76.493474,0,0,50450,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4354,NY,Indeck-Oswego Energy Center,50450,1,GEN2,16.3,Pipeline Natural Gas,43.4682,-76.4965,OPR,1990-05-01T00:00:00,0,1,GEN2,NY,Indeck Oswego Energy Center,50450,GEN2,16.2,HRSG1,CA,NG,43.471745,-76.493474,0,0,50450,1,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4355,NY,Indeck-Yerkes Energy Center,50451,1,GEN1,40.7,Pipeline Natural Gas,42.9671,-78.9182,OPR,1988-01-01T00:00:00,0,1,GEN1,NY,Indeck Yerkes Energy Center,50451,GEN1,40.6,,CT,NG,42.9671,-78.9182,0,0,50451,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4356,NY,Indeck-Yerkes Energy Center,50451,1,GEN2,19.4,Pipeline Natural Gas,42.9671,-78.9182,OPR,1988-01-01T00:00:00,0,1,GEN2,NY,Indeck Yerkes Energy Center,50451,GEN2,19.3,HRSG1,CA,NG,42.9671,-78.9182,0,0,50451,1,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4357,NY,Indeck-Corinth Energy Center,50458,1,GEN1,92,Pipeline Natural Gas,43.25,-73.8125,OPR,1995-07-01T00:00:00,0,1,GEN1,NY,Indeck Corinth Energy Center,50458,GEN1,92,,CT,NG,43.25,-73.8125,0,0,50458,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4358,NY,Indeck-Corinth Energy Center,50458,1,GEN2,55,Pipeline Natural Gas,43.25,-73.8125,OPR,1995-07-01T00:00:00,0,1,GEN2,NY,Indeck Corinth Energy Center,50458,GEN2,55,HRSG1,CA,NG,43.25,-73.8125,0,0,50458,1,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4361,NY,Covanta Niagara,50472,BLR05,,,Pipeline Natural Gas,43.0839,-79.0056,OPR,2014-07-25T00:00:00,0,BLR05,,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4362,NY,Covanta Niagara,50472,R1B01,GEN1,25,Natural Gas,43.0839,-79.0056,OPR,1980-01-01T00:00:00,0,R1B01,GEN1,NY,"Covanta Niagara I, LLC",50472,GEN1,25,BLR1,ST,MSW,43.0839,-79.0056,0,0,50472,1,1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4363,NY,Covanta Niagara,50472,R1B01,GEN2,25,Natural Gas,43.0839,-79.0056,OPR,1980-01-01T00:00:00,0,R1B01,GEN2,NY,"Covanta Niagara I, LLC",50472,GEN2,25,BLR1,ST,MSW,43.0839,-79.0056,0,0,50472,1,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4364,NY,Covanta Niagara,50472,R1B02,GEN1,25,Pipeline Natural Gas,43.0839,-79.0056,OPR,1980-01-01T00:00:00,0,R1B02,GEN1,NY,"Covanta Niagara I, LLC",50472,GEN1,25,BLR2,ST,MSW,43.0839,-79.0056,0,0,50472,2,1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4365,NY,Covanta Niagara,50472,R1B02,GEN2,25,Pipeline Natural Gas,43.0839,-79.0056,OPR,1980-01-01T00:00:00,0,R1B02,GEN2,NY,"Covanta Niagara I, LLC",50472,GEN2,25,BLR2,ST,MSW,43.0839,-79.0056,0,0,50472,2,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4432,NY,Syracuse Energy Corporation,50651,BLR1,GEN1,80,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR1,GEN1,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4433,NY,Syracuse Energy Corporation,50651,BLR1,GEN2,10,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR1,GEN2,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4434,NY,Syracuse Energy Corporation,50651,BLR2,GEN1,80,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR2,GEN1,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4435,NY,Syracuse Energy Corporation,50651,BLR2,GEN2,10,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR2,GEN2,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4436,NY,Syracuse Energy Corporation,50651,BLR3,GEN1,80,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR3,GEN1,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4437,NY,Syracuse Energy Corporation,50651,BLR3,GEN2,10,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR3,GEN2,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4438,NY,Syracuse Energy Corporation,50651,BLR4,GEN1,80,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR4,GEN1,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4439,NY,Syracuse Energy Corporation,50651,BLR4,GEN2,10,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR4,GEN2,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4440,NY,Syracuse Energy Corporation,50651,BLR5,GEN1,80,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR5,GEN1,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4441,NY,Syracuse Energy Corporation,50651,BLR5,GEN2,10,Coal,43.0653,-76.2086,RET,2013-09-30T00:00:00,2013,BLR5,GEN2,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4479,NY,Sterling Power Plant,50744,00001,GEN1,47.7,Pipeline Natural Gas,43.0803,-75.6003,OPR,1991-10-01T00:00:00,0,00001,GEN1,NY,Sterling Power Plant,50744,GEN1,47.7,,CT,NG,43.080338,-75.600963,0,0,50744,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4480,NY,Sterling Power Plant,50744,00001,GEN2,16.5,Pipeline Natural Gas,43.0803,-75.6003,OPR,1991-10-01T00:00:00,0,00001,GEN2,NY,Sterling Power Plant,50744,GEN2,16.5,,CA,NG,43.080338,-75.600963,0,0,50744,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4535,NY,Carr Street Generating Station,50978,A,GEN1,48.8,Pipeline Natural Gas,43.0611,-76.0819,OPR,1993-12-11T00:00:00,0,A,GEN1,NY,Carr Street Generating Station,50978,GEN1,48.8,,CT,NG,43.06132,-76.08239,0,0,50978,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4536,NY,Carr Street Generating Station,50978,A,GEN3,27.8,Pipeline Natural Gas,43.0611,-76.0819,OPR,1993-12-11T00:00:00,0,A,GEN3,NY,Carr Street Generating Station,50978,GEN3,25,,CA,NG,43.06132,-76.08239,0,0,50978,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4537,NY,Carr Street Generating Station,50978,B,GEN2,48.8,Pipeline Natural Gas,43.0611,-76.0819,OPR,1993-12-11T00:00:00,0,B,GEN2,NY,Carr Street Generating Station,50978,GEN2,48.8,,CT,NG,43.06132,-76.08239,0,0,50978,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4538,NY,Carr Street Generating Station,50978,B,GEN3,27.8,Pipeline Natural Gas,43.0611,-76.0819,OPR,1993-12-11T00:00:00,0,B,GEN3,NY,Carr Street Generating Station,50978,GEN3,25,,CA,NG,43.06132,-76.08239,0,0,50978,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4564,NY,Nassau Energy Corporation,52056,00004,GT1,44,Pipeline Natural Gas,40.7259,-73.5885,RET,2022-07-15T00:00:00,2022,00004,GT1,NY,Nassau Energy Corp,52056,GT1,43,,CT,NG,40.7264,-73.5892,0,0,52056,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4565,NY,Nassau Energy Corporation,52056,00004,ST1,12,Pipeline Natural Gas,40.7259,-73.5885,RET,2022-07-15T00:00:00,2022,00004,ST1,NY,Nassau Energy Corp,52056,ST1,12,4,CA,NG,40.7264,-73.5892,0,0,52056,4,ST1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2c: Modify IDs; convert to numeric"
4633,NY,Riverbay Corp. - Co-Op City,52168,00001,,,Pipeline Natural Gas,40.8697,-73.8258,OPR,1968-07-01T00:00:00,0,00001,,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4634,NY,Riverbay Corp. - Co-Op City,52168,00002,,,Pipeline Natural Gas,40.8697,-73.8258,RET,2014-09-24T00:00:00,2014,00002,,,,,,,,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
4635,NY,Riverbay Corp. - Co-Op City,52168,00004,GEN2,19.7,Pipeline Natural Gas,40.8697,-73.8258,OPR,2009-03-17T00:00:00,0,00004,GEN2,NY,Riverbay,52168,GEN2,16,U00004,ST,NG,40.869972,-73.824437,0,0,52168,4,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4636,NY,Riverbay Corp. - Co-Op City,52168,00004,GEN3,12.9,Pipeline Natural Gas,40.8697,-73.8258,OPR,2009-03-17T00:00:00,0,00004,GEN3,NY,Riverbay,52168,GEN3,12.9,,GT,NG,40.869972,-73.824437,0,0,52168,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4637,NY,Riverbay Corp. - Co-Op City,52168,00006,GEN2,19.7,Pipeline Natural Gas,40.8697,-73.8258,OPR,2009-03-24T00:00:00,0,00006,GEN2,NY,Riverbay,52168,GEN2,16,U00006,ST,NG,40.869972,-73.824437,0,0,52168,6,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4638,NY,Riverbay Corp. - Co-Op City,52168,00006,GEN4,12.9,Pipeline Natural Gas,40.8697,-73.8258,OPR,2009-03-24T00:00:00,0,00006,GEN4,NY,Riverbay,52168,GEN4,12.9,,GT,NG,40.869972,-73.824437,0,0,52168,,,GEN4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4639,NY,Riverbay Corp. - Co-Op City,52168,0003HP,GEN2,19.7,Pipeline Natural Gas,40.8697,-73.8258,OPR,2007-12-12T00:00:00,0,0003HP,GEN2,NY,Riverbay,52168,GEN2,16,,ST,NG,40.869972,-73.824437,0,0,52168,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4658,NY,Rensselaer Cogen,54034,1GTDBS,GEN1,58,Pipeline Natural Gas,42.63,-73.75,OPR,1993-11-19T00:00:00,0,1GTDBS,GEN1,NY,Rensselaer Cogen,54034,GEN1,49.2,,CT,NG,42.625325,-73.749955,0,0,54034,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4659,NY,Rensselaer Cogen,54034,1GTDBS,GEN2,45.9,Pipeline Natural Gas,42.63,-73.75,OPR,1993-11-19T00:00:00,0,1GTDBS,GEN2,NY,Rensselaer Cogen,54034,GEN2,39,,CA,NG,42.625325,-73.749955,0,0,54034,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4661,NY,Lockport,54041,011854,GEN1,51,Pipeline Natural Gas,43.1622,-78.7453,OPR,1992-12-28T00:00:00,0,011854,GEN1,NY,Lockport Energy Associates LP,54041,GEN1,48.7,,CT,NG,43.161947,-78.744971,0,0,54041,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4662,NY,Lockport,54041,011854,GEN4,75.3,Pipeline Natural Gas,43.1622,-78.7453,OPR,1992-12-28T00:00:00,0,011854,GEN4,NY,Lockport Energy Associates LP,54041,GEN4,75.2,,CA,NG,43.161947,-78.744971,0,0,54041,,,GEN4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4663,NY,Lockport,54041,011855,GEN2,51,Pipeline Natural Gas,43.1622,-78.7453,OPR,1992-12-28T00:00:00,0,011855,GEN2,NY,Lockport Energy Associates LP,54041,GEN2,48.7,,CT,NG,43.161947,-78.744971,0,0,54041,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4664,NY,Lockport,54041,011855,GEN4,75.3,Pipeline Natural Gas,43.1622,-78.7453,OPR,1992-12-28T00:00:00,0,011855,GEN4,NY,Lockport Energy Associates LP,54041,GEN4,75.2,,CA,NG,43.161947,-78.744971,0,0,54041,,,GEN4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4665,NY,Lockport,54041,011856,GEN3,51,Pipeline Natural Gas,43.1622,-78.7453,OPR,1992-12-28T00:00:00,0,011856,GEN3,NY,Lockport Energy Associates LP,54041,GEN3,48.7,,CT,NG,43.161947,-78.744971,0,0,54041,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4666,NY,Lockport,54041,011856,GEN4,75.3,Pipeline Natural Gas,43.1622,-78.7453,OPR,1992-12-28T00:00:00,0,011856,GEN4,NY,Lockport Energy Associates LP,54041,GEN4,75.2,,CA,NG,43.161947,-78.744971,0,0,54041,,,GEN4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4669,NY,Indeck-Olean Energy Center,54076,1,GEN1,46,Pipeline Natural Gas,42.0875,-78.4578,OPR,1994-06-08T00:00:00,0,1,GEN1,NY,Indeck Olean Energy Center,54076,GEN1,46,,CT,NG,42.085944,-78.45425,0,0,54076,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4670,NY,Indeck-Olean Energy Center,54076,1,GEN2,44.7,Pipeline Natural Gas,42.0875,-78.4578,OPR,1994-06-08T00:00:00,0,1,GEN2,NY,Indeck Olean Energy Center,54076,GEN2,44.6,HRSG1,CA,NG,42.085944,-78.45425,0,0,54076,1,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4684,NY,Ticonderoga Mill,54099,000044,GEN1,42.1,Residual Oil,43.8914,-73.3961,OPR,1970-12-01T00:00:00,0,000044,GEN1,NY,Ticonderoga Mill,54099,GEN1,42.1,,ST,BLQ,43.891437,-73.396998,0,0,54099,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4685,NY,KIAC Cogeneration,54114,GT1,GEN1,47.1,Pipeline Natural Gas,40.6417,-73.7778,OPR,1995-02-01T00:00:00,0,GT1,GEN1,NY,Kennedy International Airport Cogen,54114,GEN1,47.1,,CT,NG,40.6417,-73.7778,0,0,54114,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4686,NY,KIAC Cogeneration,54114,GT1,GEN3,27,Pipeline Natural Gas,40.6417,-73.7778,OPR,1995-02-01T00:00:00,0,GT1,GEN3,NY,Kennedy International Airport Cogen,54114,GEN3,27,HRSG1,CA,NG,40.6417,-73.7778,0,0,54114,1,3,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4687,NY,KIAC Cogeneration,54114,GT2,GEN2,47.1,Pipeline Natural Gas,40.6417,-73.7778,OPR,1995-02-01T00:00:00,0,GT2,GEN2,NY,Kennedy International Airport Cogen,54114,GEN2,47.1,,CT,NG,40.6417,-73.7778,0,0,54114,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
