State,Facility Name,Facility ID,Unit ID,Associated Stacks,Year,Program Code,Primary Rep Info,EPA Region,NERC Region,County,County Code,FIPS Code,Source Category,Latitude,Longitude,Owner/Operator,SO2 Phase,NOx Phase,Unit Type,Primary Fuel Type,Secondary Fuel Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Commercial Operation Date,Operating Status,Max Hourly HI Rate (mmBtu/hr),Associated Generators & Nameplate Capacity (MWe)
NY,Ravenswood Generating Station,2500,CT03-2,,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",605624,2,NPCC,Queens County,NY081,081,Electric Utility,40.7585,-73.9451,"Helix Ravenswood, LLC (Owner)|Helix Ravenswood, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-08-01,Operating,524,GT32 (42.9)
NY,Ravenswood Generating Station,2500,CT03-3,,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",605624,2,NPCC,Queens County,NY081,081,Electric Utility,40.7585,-73.9451,"Helix Ravenswood, LLC (Owner)|Helix Ravenswood, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-08-01,Operating,524,GT33 (42.9)
NY,Ravenswood Generating Station,2500,CT03-4,,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",605624,2,NPCC,Queens County,NY081,081,Electric Utility,40.7585,-73.9451,"Helix Ravenswood, LLC (Owner)|Helix Ravenswood, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-08-01,Operating,524,GT34 (42.9)
NY,Ravenswood Generating Station,2500,UCC001,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",605624,2,NPCC,Queens County,NY081,081,Electric Utility,40.7585,-73.9451,"Helix Ravenswood, LLC (Owner)|Helix Ravenswood, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Ammonia Injection,,,2004-01-05,Operating,2156,"4S (80), 4 (170)"
NY,59th Street,2503,BLR114,CS0001,2019,SIPNOX,607301,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Combustion Modification/Fuel Reburning,,,1968-12-01,Operating,805,
NY,59th Street,2503,BLR115,CS0001,2019,SIPNOX,607301,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Combustion Modification/Fuel Reburning,,,1968-12-01,Operating,805,
NY,59th Street,2503,BLR116,CS0001,2019,SIPNOX,607301,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Combustion Modification/Fuel Reburning,,,1972-06-01,Operating,180,
NY,59th Street,2503,BLR117,CS0001,2019,SIPNOX,607301,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Combustion Modification/Fuel Reburning,,,1972-06-01,Operating,180,
NY,59th Street,2503,BLR118,CS0001,2019,SIPNOX,607301,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)",,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Combustion Modification/Fuel Reburning,,,1972-06-01,Operating,180,
NY,59th Street,2503,CT0001,,2019,SIPNOX,607301,2,,New York County,NY061,061,Electric Utility,40.7711,-73.9911,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",,,Combustion turbine,Other Oil,,,,,,1969-06-01,Operating,220,GT1 (17.1)
NY,74th Street,2504,120,CS0002,2019,"ARP, SIPNOX",607301,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,1956-04-01,Operating,836,"11 (35), 11 (35)"
NY,74th Street,2504,121,CS0002,2019,"ARP, SIPNOX",607301,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,1956-04-01,Operating,836,"11 (35), 11 (35)"
NY,74th Street,2504,122,CS0002,2019,"ARP, SIPNOX",607301,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,1956-04-01,Operating,836,"11 (35), 11 (35)"
NY,74th Street,2504,CT0001,,2019,SIPNOX,607301,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",,,Combustion turbine,Other Oil,,,,,,1968-10-01,Operating,223,GT1 (18.6)
NY,74th Street,2504,CT0002,,2019,SIPNOX,607301,2,,New York County,NY061,061,Electric Utility,40.768,-73.9515,"Consolidated Edison of New York, Inc. (Owner)|Consolidated Edison of New York, Inc. (Operator)",,,Combustion turbine,Other Oil,,,,,,1968-10-01,Operating,223,GT2 (18.6)
NY,E F Barrett,2511,10,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,,,1956-01-01,Operating,2300,ST1 (175)
NY,E F Barrett,2511,20,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,1963-01-01,Operating,2000,ST2 (175)
NY,E F Barrett,2511,U00004,CP001,2019,SIPNOX,606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,276,GT1 (18)
NY,E F Barrett,2511,U00005,CP001,2019,SIPNOX,606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,276,GT2 (18)
NY,E F Barrett,2511,U00006,CP001,2019,SIPNOX,606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,276,3 (18)
NY,E F Barrett,2511,U00007,CP001,2019,SIPNOX,606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,276,4 (18)
NY,E F Barrett,2511,U00008,CP001,2019,SIPNOX,606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,276,5 (18)
NY,E F Barrett,2511,U00009,CP001,2019,SIPNOX,606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,276,6 (18)
NY,E F Barrett,2511,U00010,CP001,2019,SIPNOX,606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,276,7 (18)
NY,E F Barrett,2511,U00011,CP001,2019,SIPNOX,606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,276,8 (18)
NY,E F Barrett,2511,U00012,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,270,9 (41.9)
NY,E F Barrett,2511,U00013,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,270,9 (41.9)
NY,E F Barrett,2511,U00014,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,270,10 (41.9)
NY,E F Barrett,2511,U00015,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,270,10 (41.9)
NY,E F Barrett,2511,U00016,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,270,11 (41.9)
NY,E F Barrett,2511,U00017,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,270,11 (41.9)
NY,E F Barrett,2511,U00018,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,270,12 (41.9)
NY,E F Barrett,2511,U00019,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.6169,-73.6486,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-07-01,Operating,270,12 (41.9)
NY,East Hampton Facility,2512,UGT001,,2019,SIPNOX,606257,2,,Suffolk County,NY103,103,Electric Utility,40.9619,-72.2095,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1970-07-01,Operating,298,1 (21.3)
NY,Glenwood,2514,U00020,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.8269,-73.6479,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1972-07-01,Operating,662,GT2 (55)
NY,Glenwood,2514,U00021,CP001,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Nassau County,NY059,059,Electric Utility,40.8269,-73.6479,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1972-07-01,Operating,662,GT3 (55)
NY,Northport,2516,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1967-01-01,Operating,3900,ST1 (387)
NY,Northport,2516,2,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1968-01-01,Operating,3900,2 (387)
NY,Northport,2516,3,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Residual Oil,Pipeline Natural Gas,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1972-01-01,Operating,3900,3 (387)
NY,Northport,2516,4,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1977-01-01,Operating,3800,4 (387)
NY,Northport,2516,UGT001,,2019,SIPNOX,606257,2,,Suffolk County,NY103,103,Electric Utility,40.9231,-73.3417,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1967-07-01,Operating,266,GT1 (16)
NY,Port Jefferson Energy Center,2517,3,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1958-01-01,Operating,2075,3 (188)
NY,Port Jefferson Energy Center,2517,4,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),Table 1,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air|Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,1960-01-01,Operating,2100,4 (188)
NY,Port Jefferson Energy Center,2517,UGT001,,2019,SIPNOX,606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1966-07-01,Operating,266,GT1 (16)
NY,Port Jefferson Energy Center,2517,UGT002,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Port Jefferson Energy Center LLC (Owner)|National Grid Port Jefferson Energy Center LLC (Operator),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,2002-07-01,Operating,480,GT2 (45)
NY,Port Jefferson Energy Center,2517,UGT003,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.9503,-73.0786,National Grid Port Jefferson Energy Center LLC (Owner)|National Grid Port Jefferson Energy Center LLC (Operator),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,2002-07-01,Operating,457,GT3 (45)
NY,West Babylon Facility,2521,UGT001,,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",606257,2,,Suffolk County,NY103,103,Electric Utility,40.6953,-73.3497,National Grid Generation LLC (Owner)|National Grid Generation LLC (Operator),,,Combustion turbine,Diesel Oil,,,,,,1971-06-01,Operating,686,4 (52.4)
NY,Greenidge Generation LLC,2527,6,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",605956,2,NPCC,Yates County,NY123,123,Electric Utility,42.6789,-76.9483,Greenidge Generation LLC (Owner)|Greenidge Generation LLC (Operator),Table 1,Phase 1 Group 1,Tangentially-fired,Pipeline Natural Gas,Wood,Dry Lime FGD,Low NOx Burner Technology w/ Closed-coupled OFA|Selective Catalytic Reduction,Electrostatic Precipitator|Baghouse,,1953-11-01,Operating,1117,4 (105.9)
NY,"Cayuga Operating Company, LLC",2535,1,"CSM001, CSM002, CSM003",2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",604073,2,NPCC,Tompkins County,NY109,109,Electric Utility,42.6028,-76.6336,"Cayuga Operating Company, LLC (Owner)|Cayuga Operating Company, LLC (Operator)",Table 1,Phase 1 Group 1,Tangentially-fired,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA|Selective Catalytic Reduction,Electrostatic Precipitator,,1955-08-01,Operating,1980,1 (155)
NY,"Cayuga Operating Company, LLC",2535,2,"CSM001, CSM002, CSM003",2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",604073,2,NPCC,Tompkins County,NY109,109,Electric Utility,42.6028,-76.6336,"Cayuga Operating Company, LLC (Owner)|Cayuga Operating Company, LLC (Operator)",Table 1,Phase 1 Group 1,Tangentially-fired,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA,Electrostatic Precipitator,,1958-09-01,Operating,2072,2 (167)
NY,Bethlehem Energy Center (Albany),2539,10001,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",609205,2,NPCC,Albany County,NY001,001,Electric Utility,42.5905,-73.7636,"PSEG Power New York, Inc. (Owner)|PSEG Power New York, Inc. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2005-03-10,Operating,2450,"8 (310), 5 (194)"
NY,Bethlehem Energy Center (Albany),2539,10002,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",609205,2,NPCC,Albany County,NY001,001,Electric Utility,42.5905,-73.7636,"PSEG Power New York, Inc. (Owner)|PSEG Power New York, Inc. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2005-03-18,Operating,2450,"6 (194), 8 (310)"
NY,Bethlehem Energy Center (Albany),2539,10003,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",609205,2,NPCC,Albany County,NY001,001,Electric Utility,42.5905,-73.7636,"PSEG Power New York, Inc. (Owner)|PSEG Power New York, Inc. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2005-03-12,Operating,2450,"8 (310), 7 (194)"
NY,NRG Dunkirk Power,2554,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",1243,2,NPCC,Chautauqua County,NY013,013,Electric Utility,42.49,-79.35,"Dunkirk Power LLC (Owner)|NRG Energy, Inc (Operator)",Phase 2,Early Election,Tangentially-fired,Coal,,,Low NOx Burner Technology w/ Closed-coupled OFA,Baghouse,,1950-01-01,Operating,975,1 (80)
NY,NRG Dunkirk Power,2554,2,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",1243,2,NPCC,Chautauqua County,NY013,013,Electric Utility,42.49,-79.35,"Dunkirk Power LLC (Owner)|NRG Energy, Inc (Operator)",Phase 2,Early Election,Tangentially-fired,Coal,,,Low NOx Burner Technology w/ Closed-coupled OFA|Selective Non-catalytic Reduction,Baghouse,Halogenated PAC Sorbent Injection,1950-01-01,Operating,950,2 (80)
NY,NRG Dunkirk Power,2554,3,CS0003,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",1243,2,NPCC,Chautauqua County,NY013,013,Electric Utility,42.49,-79.35,"Dunkirk Power LLC (Owner)|NRG Energy, Inc (Operator)",Table 1,Phase 1 Group 1,Tangentially-fired,Coal,,,Low NOx Burner Technology w/ Separated OFA,Baghouse,,1959-01-01,Operating,2250,3 (200)
NY,NRG Dunkirk Power,2554,4,CS0003,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI",1243,2,NPCC,Chautauqua County,NY013,013,Electric Utility,42.49,-79.35,"Dunkirk Power LLC (Owner)|NRG Energy, Inc (Operator)",Table 1,Phase 1 Group 1,Tangentially-fired,Coal,,,Low NOx Burner Technology w/ Separated OFA,Baghouse,,1959-01-01,Operating,2250,ST4 (200)
NY,Oswego Harbor Power,2594,5,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI","608783 (Ended Apr 03, 2019), 607936 (Started Apr 03, 2019)(Ended Jul 09, 2019), 608565 (Started Jul 09, 2019)",2,NPCC,Oswego County,NY075,075,Electric Utility,43.46,-76.53,"Oswego Harbor Power, LLC (Owner)|Oswego Harbor Power, LLC (Operator)",Phase 2,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Overfire Air,,,1977-01-01,Operating,9422,ST5 (902)
NY,Oswego Harbor Power,2594,6,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI","608783 (Ended Apr 03, 2019), 607936 (Started Apr 03, 2019)(Ended Jul 09, 2019), 608565 (Started Jul 09, 2019)",2,NPCC,Oswego County,NY075,075,Electric Utility,43.46,-76.53,"Oswego Harbor Power, LLC (Owner)|Oswego Harbor Power, LLC (Operator)",Phase 2,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,,,,1980-01-01,Operating,9491,ST6 (902)
NY,Bowline Generating Station,2625,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI","609131 (Ended Sep 24, 2019), 609503 (Started Sep 24, 2019)(Ended Sep 26, 2019), 1427 (Started Sep 26, 2019)",2,,Rockland County,NY087,087,Electric Utility,41.2044,-73.9689,"GenOn Bowline, LLC (Owner)|GenOn Bowline, LLC (Operator)",Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Low NOx Burner Technology w/ Closed-coupled OFA,,,1972-09-01,Operating,7000,1 (640)
NY,Bowline Generating Station,2625,2,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS, RGGI","609131 (Ended Sep 24, 2019), 609503 (Started Sep 24, 2019)(Ended Sep 26, 2019), 1427 (Started Sep 26, 2019)",2,,Rockland County,NY087,087,Electric Utility,41.2044,-73.9689,"GenOn Bowline, LLC (Owner)|GenOn Bowline, LLC (Operator)",Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,1974-05-01,Operating,7600,2 (640)
